clean_line1,clean_line2,line3,city,zip_code,label,phone,year,major_city,state,chain,address_standardized_ON_parenthesis,address_standardized_OFF_parenthesis,Address_Type,Exit_Number,Exit_From_Address,Exit_From_Label,Flagged,Flag_Reason,Is_Unclear_OCR,Main_Road,Secondary_Road,Exit_Number_2,Exit_Number_3,Tertiary_Road
"Ripon , 95366 Love's Travel Stop # 223 / Erlandson )",2 209-599-0740 CA 99 Exit 237 ( Jack Tone ),24 <U+2610><U+2610><U+2610> <U+2610> <U+2610><U+2610>,Ripon,95366,Love's Travel Stop # 223 / Erlandson ),209-599-0740,2008,Ripon,CA,Love's,( Jack Tone ),CA 99 Exit 237 ,Exit,237,237,,False,,False,CA 99,,,,
E Ripon ( 95366 ) Love's Travel Stop # 223,209-599-0740 CA 99 Exit 237 B ( Jack Tone Rd ),>> 24 LO <U+2610>,Ripon,95366,Love's Travel Stop # 223,209-599-0740,2014,Ripon,CA,Love's,( Jack Tone Rd ),CA 99 Exit 237 B ,Exit,237,237,,False,,False,CA 99,,,,
E Ripon ( 95366 ) Love's Travel Stop # 223,2 209-599-0740 CA 99 Exit 237 B ( Jack Tone Rd ),24 3P <U+25A1>,Ripon,95366,Love's Travel Stop # 223,209-599-0740,2015,Ripon,CA,Love's,( Jack Tone Rd ),CA 99 Exit 237 B ,Exit,237,237,,False,,False,CA 99,,,,
E Ripon ( 95366 ) Love's Travel Stop # 223,2 209-599-0740 CA 99 Exit 237 B ( Jack Tone Rd ) .,24 LO <U+2610> 24,Ripon,95366,Love's Travel Stop # 223,209-599-0740,2016,Ripon,CA,Love's,( Jack Tone Rd ) .,CA 99 Exit 237 B ,Exit,237,237,,False,,False,CA 99,,,,
"Ripon , 95366 Flying J Travel Plaza # 0500075",209-599-4141 CA 99 Exit 237 B ( Jack Tone Rd ),,Ripon,95366,Flying J Travel Plaza # 0500075,209-599-4141,2006,Ripon,CA,Flying J,( Jack Tone Rd ),CA 99 Exit 237 B ,Exit,237,237,,False,,False,CA 99,,,,
"Ripon , 95366 Flying J Travel Plaza # 0500075 Rd )",209-599-4141 CA 99 Exit 237 B ( Jack Tone ),HRS 24 XL,Ripon,95366,Flying J Travel Plaza # 0500075 Rd ),209-599-4141,2007,Ripon,CA,Flying J,( Jack Tone ),CA 99 Exit 237 B ,Exit,237,237,,False,,False,CA 99,,,,
"Ripon , 95366 Flying J Travel Plaza ( # 0500075 Tone Rd )",2 209-599-4141 CA 99 Exit 237 B ( Jack Rd,24 XL 24,Ripon,95366,Flying J Travel Plaza ( # 0500075 Tone Rd ),209-599-4141,2008,Ripon,CA,Flying J,( Jack Rd,CA 99 Exit 237 B ,Exit,237,237,,False,,False,CA 99,,,,
Ripon ( 95366 ) Flying J Travel Plaza # 618 ( Conoco ),2 209-599-4141 CA 99 Exit 237 B ( Jack Tone Rd ),24 XL 24,Ripon,95366,Flying J Travel Plaza # 618 ( Conoco ),209-599-4141,2014,Ripon,CA,Flying J,( Jack Tone Rd ),CA 99 Exit 237 B ,Exit,237,237,,False,,False,CA 99,,,,
E Ripon ( 95366 ) Flying J Travel Plaza # 618 ( Conoco ),2 209-599-4141 CA 99 Exit 237 B ( Jack Tone Rd ) FLYING J,J 24 XLO 24,Ripon,95366,Flying J Travel Plaza # 618 ( Conoco ),209-599-4141,2015,Ripon,CA,Flying J,( Jack Tone Rd ) FLYING J,CA 99 Exit 237 B ,Exit,237,237,,False,,False,CA 99,,,,
Ripon ( 95366 ) Flying J Travel Plaza # 618 FLYING,2 209-599-4141 CA 99 Exit 237 B ( Jack Tone Rd ),FLYING J 24 XL 24 24,Ripon,95366,Flying J Travel Plaza # 618 FLYING,209-599-4141,2016,Ripon,CA,Flying J,( Jack Tone Rd ),CA 99 Exit 237 B ,Exit,237,237,,False,,False,CA 99,,,,
"E Tracy , 95376 Country Mart Diesel & Gas ( 76 )",2 209-832-8642 I-580 Ex 76 B ( 132 N to 34243 S Crisman ),),Tracy,95376,Country Mart Diesel & Gas ( 76 ),209-832-8642,2006,Tracy,CA,,( 132 N to 34243 S Crisman ),I-580 Ex 76 B ,Exit,76,76,,False,,False,I-580,,,,
"Tracy , 95376 Country Mart Diesel & Gas ( 76 )",2 209-832-8642 I-580 X 76 B ( 132 N to 34243 S Chrisman,24 S S,Tracy,95376,Country Mart Diesel & Gas ( 76 ),209-832-8642,2007,Tracy,CA,,( 132 N to 34243 S Chrisman,I-580 X 76 B ,Exit,76,76,,False,,False,I-580,,,,
"Tracy , 95376 Country Mart Diesel & Gas ( 76 )",2 209-832-8642 I-580 X 76 B ( 132 N to 34243 S,24 S <U+2610> DO,Tracy,95376,Country Mart Diesel & Gas ( 76 ),209-832-8642,2008,Tracy,CA,,( 132 N to 34243 S,I-580 X 76 B ,Exit,76,76,,False,,False,I-580,,,,
E Tracy ( 95376 ) Country Mart Diesel & Gas ( 76 ),2 209-832-8642 I-580 X 76 B ( 132 N to 34243 S Chrisman ),) <U+25A1> S 1,Tracy,95376,Country Mart Diesel & Gas ( 76 ),209-832-8642,2014,Tracy,CA,,( 132 N to 34243 S Chrisman ),I-580 X 76 B ,Exit,76,76,,False,,False,I-580,,,,
E Tracy ( 95376 ) Country Mart Diesel N & Tracy Gas Blvd ( 76 ) ),209-832-8642 I-580 X 76 B ( 132 N to,) 24 S 11 ],Tracy,95376,Country Mart Diesel N & Tracy Gas Blvd ( 76 ) ),209-832-8642,2015,Tracy,CA,,( 132 N to,I-580 X 76 B ,Exit,76,76,,False,,False,I-580,,,,
Tracy ( 95376 ) Country Mart Diesel & Gas ( 76 ) ),2 209-832-8642 I-580 X 76 B ( 132 N to 34243 S,) 24 S O <U+2610>,Tracy,95376,Country Mart Diesel & Gas ( 76 ) ),209-832-8642,2016,Tracy,CA,,( 132 N to 34243 S,I-580 X 76 B ,Exit,76,76,,False,,False,I-580,,,,
"Westley , 95387 Westley Triangle Truck Stop ) ( Chevron )",209-894-3000 I-5 Exit 441 ( NE to Rd ),24 HRS XL 00,Westley,95387,Westley Triangle Truck Stop ) ( Chevron ),209-894-3000,2006,Westley,CA,Chevron,( NE to Rd ),I-5 Exit 441 ,Exit,441,441,,False,,False,I-5,,,,
"Westley , 95387 Westley Triangle Truck Stop",209-894-3000 I-5 Exit 441 ( NE to McCracken Rd ),24 XLO,Westley,95387,Westley Triangle Truck Stop,209-894-3000,2007,Westley,CA,,( NE to McCracken Rd ),I-5 Exit 441 ,Exit,441,441,,False,,False,I-5,,,,
"Westley , 95387 Westley Triangle ( Howard Truck Rd Stop )",209-894-3000 I-5 Exit 441 ( NE to,24 XL DO,Westley,95387,Westley Triangle ( Howard Truck Rd Stop ),209-894-3000,2008,Westley,CA,,( NE to,I-5 Exit 441 ,Exit,441,441,,False,,False,I-5,,,,
E Westley ( 95387 ) Westley Triangle Truck Stop,209-894-3000 I-5 Exit 441 ( NE to McCracken Rd ),24 XL <U+25A1>,Westley,95387,Westley Triangle Truck Stop,209-894-3000,2014,Westley,CA,,( NE to McCracken Rd ),I-5 Exit 441 ,Exit,441,441,,False,,False,I-5,,,,
Westley ( 95387 ) Westley Triangle Truck Stop ),209-894-3000 I-5 Exit 441 ( NE to,M <U+25A1> <U+2610>,Westley,95387,Westley Triangle Truck Stop ),209-894-3000,2015,Westley,CA,,( NE to,I-5 Exit 441 ,Exit,441,441,,False,,False,I-5,,,,
Westley ( 95387 ) Westley Triangle Truck Stop,209-894-3000 I-5 Exit 441 ( NE to McCracken ),24 M 0,Westley,95387,Westley Triangle Truck Stop,209-894-3000,2016,Westley,CA,,( NE to McCracken ),I-5 Exit 441 ,Exit,441,441,,False,,False,I-5,,,,
"Westley , 95387 Joe's Travel Plaza )",2 209-894-3040 I-5 Exit 441 ( Howard Rd ),24 HRS <U+2610>,Westley,95387,Joe's Travel Plaza ),209-894-3040,2006,Westley,CA,,( Howard Rd ),I-5 Exit 441 ,Exit,441,441,,False,,False,I-5,,,,
"Westley , 95387 Joe's Travel Plaza",209-894-3040 I-5 Exit 441 ( Howard Rd ),24 HRS L,Westley,95387,Joe's Travel Plaza,209-894-3040,2007,Westley,CA,,( Howard Rd ),I-5 Exit 441 ,Exit,441,441,,False,,False,I-5,,,,
"Westley , 95387 Joe's Travel ( S Plaza Weed Blvd )",209-894-3040 I-5 Exit 441 ( 24,24 <U+25A1>,Westley,95387,Joe's Travel ( S Plaza Weed Blvd ),209-894-3040,2008,Westley,CA,,( 24,I-5 Exit 441 ,Exit,441,441,,False,,False,I-5,,,,
Westley ( 95387 ) Joe's Travel Plaza # 2,209-894-3040 I-5 Exit 441 ( Howard Rd ),24,Westley,95387,Joe's Travel Plaza # 2,209-894-3040,2014,Westley,CA,,( Howard Rd ),I-5 Exit 441 ,Exit,441,441,,False,,False,I-5,,,,
E Westley ( 95387 ) Joe's Travel Plaza # 2 ),209-894-3040 I-5 Exit 441 ( Howard ),24 <U+25A1> LO 24,Westley,95387,Joe's Travel Plaza # 2 ),209-894-3040,2015,Westley,CA,,( Howard ),I-5 Exit 441 ,Exit,441,441,,False,,False,I-5,,,,
Westley ( 95387 ) Joe's Travel Plaza # 2,209-894-3040 I-5 Exit 441 ( Howard Rd ),24 L 24,Westley,95387,Joe's Travel Plaza # 2,209-894-3040,2016,Westley,CA,,( Howard Rd ),I-5 Exit 441 ,Exit,441,441,,False,,False,I-5,,,,
"Santa Rosa , 95407 Rotten Robbie # 60",707-584-9610 US 101 & Todd Rd,FRS,Santa Rosa,95407,Rotten Robbie # 60,707-584-9610,2006,Santa Rosa,CA,,,US 101 & Todd Rd,empty,,,,False,,False,US 101,Todd Rd,,,
"Santa Rosa , 95407 Rotten Robbie # 60",707-584-9610 US 101 S & E Todd Rd,000,Santa Rosa,95407,Rotten Robbie # 60,707-584-9610,2007,Santa Rosa,CA,,,US 101 S & E Todd Rd,empty,,,,False,,False,US 101,E Todd Rd,,,
"D Santa Rosa , 95407 Rotten Robbie # 60",707-584-9610 US 101 S & E Todd Rd,24 HRS <U+2610><U+2610> <U+25A1> <U+25A1> <U+2610>,Santa Rosa,95407,Rotten Robbie # 60,707-584-9610,2008,Santa Rosa,CA,,,US 101 S & E Todd Rd,empty,,,,False,,False,US 101,E Todd Rd,,,
D Santa Rosa ( 95407 ) Rotten Robbie # 60,707-584-9610 US 101 Exit 485 ( Todd Rd E ),D,Santa Rosa,95407,Rotten Robbie # 60,707-584-9610,2014,Santa Rosa,CA,,( Todd Rd E ),US 101 Exit 485 ,Exit,485,485,,False,,False,US 101,,,,
Santa Rosa ( 95407 ) Rotten Robbie # 60,707-584-9610 US 101 Exit 485 ( Todd Rd E ),<U+2610> <U+2610>,Santa Rosa,95407,Rotten Robbie # 60,707-584-9610,2015,Santa Rosa,CA,,( Todd Rd E ),US 101 Exit 485 ,Exit,485,485,,False,,False,US 101,,,,
D Santa Rosa ( 95407 ) Rotten Robbie # 60,707-584-9610 US 101 Exit 485 ( Todd Rd E ),24 0,Santa Rosa,95407,Rotten Robbie # 60,707-584-9610,2016,Santa Rosa,CA,,( Todd Rd E ),US 101 Exit 485 ,Exit,485,485,,False,,False,US 101,,,,
"Lakeport , 95453 Golden Gate Petroleum ( Shell )",707-263-5790 2725 S Main St,""" <U+2610>",Lakeport,95453,Golden Gate Petroleum ( Shell ),707-263-5790,2006,Lakeport,CA,Shell,,2725 S Main St,Proper,,,,False,,False,S Main St,,,,
"Lakeport , 95453 Golden Gate Petroleum ( Shell )",707-263-5790 2725 S Main St,00,Lakeport,95453,Golden Gate Petroleum ( Shell ),707-263-5790,2007,Lakeport,CA,Shell,,2725 S Main St,Proper,,,,False,,False,S Main St,,,,
"Lakeport , 95453 Golden Gate Petroleum N of ( CA Shell 29 ) & CA 175 )",707-263-5790 2725 S Main St,) <U+2610>,Lakeport,95453,Golden Gate Petroleum N of ( CA Shell 29 ) & CA 175 ),707-263-5790,2008,Lakeport,CA,Shell,,2725 S Main St,Proper,,,,False,,False,S Main St,,,,
D Lakeport ( 95453 ) Rotten Robbie # 65,707-263-5790 CA 29 & CA 175 ( NE to S Main St ),<U+2610> <U+25A1>,Lakeport,95453,Rotten Robbie # 65,707-263-5790,2014,Lakeport,CA,,( NE to S Main St ),CA 29 & CA 175,empty,,,,False,,False,CA 29,CA 175,,,
Lakeport ( 95453 ) Rotten Robbie # 65,707-263-5790 CA 29 & CA 175 ( NE to S Main St ),<U+2610> <U+25A1>,Lakeport,95453,Rotten Robbie # 65,707-263-5790,2015,Lakeport,CA,,( NE to S Main St ),CA 29 & CA 175,empty,,,,False,,False,CA 29,CA 175,,,
D Lakeport ( 95453 ) Rotten Robbie # 65,707-263-5790 CA 29 & CA 175 ( NE to S Main St ),D <U+25A1>,Lakeport,95453,Rotten Robbie # 65,707-263-5790,2016,Lakeport,CA,,( NE to S Main St ),CA 29 & CA 175,empty,,,,False,,False,CA 29,CA 175,,,
"B Eureka , 95501 Broadway Gas & Deli ( Conoco",707-442-5507 4050 US 101 ),FRS 24 000 000,Eureka,95501,Broadway Gas & Deli ( Conoco,707-442-5507,2006,Eureka,CA,Conoco,,4050 US 101 ,Proper,,,,False,,False,US 101,,,,
"Eureka , 95501 Broadway Gas & Deli ( Conoco )",707-442-5507 4050 US 101,24 000 000,Eureka,95501,Broadway Gas & Deli ( Conoco ),707-442-5507,2007,Eureka,CA,Conoco,,4050 US 101,Proper,,,,False,,False,US 101,,,,
"Eureka , 95501 Broadway Gas & Deli ( Conoco )",1 707-442-5507 4050 US 101,24 HRS,Eureka,95501,Broadway Gas & Deli ( Conoco ),707-442-5507,2008,Eureka,CA,Conoco,,4050 US 101,Proper,,,,False,,False,US 101,,,,
B Eureka ( 95501 ) Broadway Gas & Deli ( 76 ),707-442-5507 4050 US 101,24 D,Eureka,95501,Broadway Gas & Deli ( 76 ),707-442-5507,2014,Eureka,CA,,,4050 US 101,Proper,,,,False,,False,US 101,,,,
B Eureka ( 95501 ) Broadway Gas & Deli ( 76 ),707-442-5507 4050 US 101,24 <U+2610> <U+2610> 0,Eureka,95501,Broadway Gas & Deli ( 76 ),707-442-5507,2015,Eureka,CA,,,4050 US 101,Proper,,,,False,,False,US 101,,,,
B Eureka ( 95501 ) Broadway Gas & Deli ( 76 ),707-442-5507 4050 US 101,24 <U+25A1>,Eureka,95501,Broadway Gas & Deli ( 76 ),707-442-5507,2016,Eureka,CA,,,4050 US 101,Proper,,,,False,,False,US 101,,,,
"Woodland , 95776 Valero Food Shop","530-666-3117 I-5 Exit 537 ( CA 113 ,",000,Woodland,95776,Valero Food Shop,530-666-3117,2006,Woodland,CA,Valero,"( CA 113 ,",I-5 Exit 537 ,Exit,537,537,,False,,False,I-5,,,,
"Woodland , 95776 Valero Food Shop","530-666-3117 I-5 Exit 537 ( CA 113 , 1/2 mi S )",24 489 000,Woodland,95776,Valero Food Shop,530-666-3117,2007,Woodland,CA,Valero,"( CA 113 , 1/2 mi S )",I-5 Exit 537 ,Exit,537,537,,False,,False,I-5,,,,
"Woodland , 95776 Valero Food Shop","530-666-3117 I-5 Exit 537 ( CA 113 ,",24 O,Woodland,95776,Valero Food Shop,530-666-3117,2008,Woodland,CA,Valero,"( CA 113 ,",I-5 Exit 537 ,Exit,537,537,,False,,False,I-5,,,,
D Woodland ( 95776 ) Chevron Food Shop,"530-666-3117 I-5 Exit 537 ( CA 113 , 1/2 mi S )",24 <U+2610> <U+2610>,Woodland,95776,Chevron Food Shop,530-666-3117,2014,Woodland,CA,Chevron,"( CA 113 , 1/2 mi S )",I-5 Exit 537 ,Exit,537,537,,False,,False,I-5,,,,
Woodland ( 95776 ) Chevron Food Shop S of CA 1 ),"530-666-3117 I-5 Exit 537 ( CA 113 , 1/2 mi S",24 <U+2610>,Woodland,95776,Chevron Food Shop S of CA 1 ),530-666-3117,2015,Woodland,CA,Chevron,"( CA 113 , 1/2 mi S",I-5 Exit 537 ,Exit,537,537,,False,,False,I-5,,,,
Woodland ( 95776 ) Chevron Food Shop 1 ) .,"530-666-3117 I-5 Exit 537 ( CA 113 , 1/2 mi S )",24 <U+25A1> <U+2610> <U+2610>,Woodland,95776,Chevron Food Shop 1 ) .,530-666-3117,2016,Woodland,CA,Chevron,"( CA 113 , 1/2 mi S )",I-5 Exit 537 ,Exit,537,537,,False,,False,I-5,,,,
"Sacramento , 95833 Sacramento 49er Travel Plaza","916-927-4774 I-80 Exit 85 ( W El Camino , 1 mi W of I-5 )",) HRS,Sacramento,95833,Sacramento 49er Travel Plaza,916-927-4774,2006,Sacramento,CA,,"( W El Camino , 1 mi W of I-5 )",I-80 Exit 85 ,Exit,85,85,,False,,False,I-80,,,,
"Sacramento , 95833 Sacramento 49er Travel Plaza )","916-927-4774 I-80 Exit 85 ( W El Camino , 1 mi W",I-5 ) RS XL,Sacramento,95833,Sacramento 49er Travel Plaza ),916-927-4774,2007,Sacramento,CA,,"( W El Camino , 1 mi W",I-80 Exit 85 ,Exit,85,85,,False,,False,I-80,,,,
"Sacramento , 95833 Sacramento 49er B Travel ( Jack Plaza Tone Rd )",916-927-4774 I-80 Exit 85 ( W El,) INS 24 XL240,Sacramento,95833,Sacramento 49er B Travel ( Jack Plaza Tone Rd ),916-927-4774,2008,Sacramento,CA,,( W El,I-80 Exit 85 ,Exit,85,85,,False,,False,I-80,,,,
D Sacramento ( 95833 ) Sacramento 49er ( Pilot # 879 ),"2 916-927-4774 I-80 Exit 85 ( W El Camino , 1 mi W of I-5 )",Pilot ) 24 XL 24,Sacramento,95833,Sacramento 49er ( Pilot # 879 ),916-927-4774,2014,Sacramento,CA,Pilot,"( W El Camino , 1 mi W of I-5 )",I-80 Exit 85 ,Exit,85,85,,False,,False,I-80,,,,
D Sacramento ( 95833 ) Sacramento 49er ( Pilot # 879 ),"2 916-927-4774 I-80 Exit 85 ( W El Camino , 1 mi W of I-5 Pilot ) .",) . 24 X 24,Sacramento,95833,Sacramento 49er ( Pilot # 879 ),916-927-4774,2015,Sacramento,CA,Pilot,"( W El Camino , 1 mi W of I-5 Pilot ) .",I-80 Exit 85 ,Exit,85,85,,False,,False,I-80,,,,
Sacramento ( 95833 ) Sacramento 49er ( Pilot # 879 ) Pllat,"916-927-4774 I-80 Exit 85 ( W El Camino , 1 mi W of I-5 )",) 24 RS XL 24 HOS,Sacramento,95833,Sacramento 49er ( Pilot # 879 ) Pllat,916-927-4774,2016,Sacramento,CA,Pilot,"( W El Camino , 1 mi W of I-5 )",I-80 Exit 85 ,Exit,85,85,,False,,False,I-80,,,,
"Dunnigan , 95937 Pilot Travel Center # 168","530-724-3060 I-5 Exit 554 ( CR 8 , SE Corner )",,Dunnigan,95937,Pilot Travel Center # 168,530-724-3060,2006,Dunnigan,CA,Pilot,"( CR 8 , SE Corner )",I-5 Exit 554 ,Exit,554,554,,False,,False,I-5,,,,
", 95937 Pilot Travel Center # 168","DDunnigan 2530-724-3060 I-5 Exit 554 ( CR 8 , SE Corner )",,,95937,Pilot Travel Center # 168,530-724-3060,2007,Dunnigan,CA,Pilot,"( CR 8 , SE Corner )",I-5 Exit 554 ,Exit,554,554,,False,,False,I-5,,,,
"Dunnigan , 95937 Pilot Travel Center # 168","530-724-3060 I-5 Exit 554 ( CR 8 , SE Corner )",24 HRS L,Dunnigan,95937,Pilot Travel Center # 168,530-724-3060,2008,Dunnigan,CA,Pilot,"( CR 8 , SE Corner )",I-5 Exit 554 ,Exit,554,554,,False,,False,I-5,,,,
D Dunnigan ( 95937 ) Pilot Travel Center # 168,530-724-3060 I-5 Exit 554 ( CR 8 E ),Plat 24,Dunnigan,95937,Pilot Travel Center # 168,530-724-3060,2014,Dunnigan,CA,Pilot,( CR 8 E ),I-5 Exit 554 ,Exit,554,554,,False,,False,I-5,,,,
D Dunnigan ( 95937 ) Pilot Travel Center # 168,530-724-3060 I-5 Exit 554 ( CR8E ),pilot 24 XL,Dunnigan,95937,Pilot Travel Center # 168,530-724-3060,2015,Dunnigan,CA,Pilot,( CR8E ),I-5 Exit 554 ,Exit,554,554,,False,,False,I-5,,,,
Dunnigan ( 95937 ) Pilot Travel Center # 168,530-724-3060 I-5 Exit 554 ( CR8E ),Plot 24 XL 24 0,Dunnigan,95937,Pilot Travel Center # 168,530-724-3060,2016,Dunnigan,CA,Pilot,( CR8E ),I-5 Exit 554 ,Exit,554,554,,False,,False,I-5,,,,
"Orland , 95963 USA Fuel Stop",530-865-9645 I-5 Exit 618 ( South St E ),S,Orland,95963,USA Fuel Stop,530-865-9645,2006,Orland,CA,,( South St E ),I-5 Exit 618 ,Exit,618,618,,False,,False,I-5,,,,
"Orland , 95963 USA Fuel Stop Ave )",530-865-9645 I-5 Exit 618 ( South E ),24 HRS S,Orland,95963,USA Fuel Stop Ave ),530-865-9645,2007,Orland,CA,,( South E ),I-5 Exit 618 ,Exit,618,618,,False,,False,I-5,,,,
"Orland , 95963 USA Fuel Stop",21530-865-9645 I-5 Exit 618 ( South St E ),103 24 S 00 <U+2610> <U+2610>,Orland,95963,USA Fuel Stop,530-865-9645,2008,Orland,CA,,( South St E ),I-5 Exit 618 ,Exit,618,618,,False,,False,I-5,,,,
Orland ( 95963 ) Fuel Stop ( Shell ),2 530-865-9645 I-5 Exit 618 ( South St E ),24 S <U+25A1>,Orland,95963,Fuel Stop ( Shell ),530-865-9645,2014,Orland,CA,Shell,( South St E ),I-5 Exit 618 ,Exit,618,618,,False,,False,I-5,,,,
Orland ( 95963 ) Fuel Stop ( Shell ) ),530-865-9645 I-5 Exit 618 ( South St E ),24 E D <U+25A1> <U+25A1>,Orland,95963,Fuel Stop ( Shell ) ),530-865-9645,2015,Orland,CA,Shell,( South St E ),I-5 Exit 618 ,Exit,618,618,,False,,False,I-5,,,,
Orland ( 95963 ) Fuel Stop ( Shell ) ),530-865-9645 I-5 Exit 618 ( South St E ),24 <U+2610> <U+25A1>,Orland,95963,Fuel Stop ( Shell ) ),530-865-9645,2016,Orland,CA,Shell,( South St E ),I-5 Exit 618 ,Exit,618,618,,False,,False,I-5,,,,
"Oroville , 95965 Gold Nugget 76 Station",3 530-533-9093 CA 70 & Georgia Pacific Way,000,Oroville,95965,Gold Nugget 76 Station,530-533-9093,2006,Oroville,CA,,,CA 70 & Georgia Pacific Way,empty,,,,False,,False,CA 70,Georgia Pacific Way,,,
"Oroville , 95965 Gold Nugget 76",530-533-9093 CA 70 & Georgia Station,S 000,Oroville,95965,Gold Nugget 76,530-533-9093,2007,Oroville,CA,,,CA 70 & Georgia Station,empty,,,,False,,False,CA 70,Georgia Station,,,
"Oroville , 95965 Royal Mini Mart ( 76 )",31530-533-9093 CA 70 & Georgia Pacific Way,<U+2610> S 00,Oroville,95965,Royal Mini Mart ( 76 ),530-533-9093,2008,Oroville,CA,,,CA 70 & Georgia Pacific Way,empty,,,,False,,False,CA 70,Georgia Pacific Way,,,
Oroville ( 95965 ) Royal Mini Mart # 2970 ( 76 ),3 530-533-9093 CA 70 & Georgia Pacific Way E,24 23 S <U+2610>,Oroville,95965,Royal Mini Mart # 2970 ( 76 ),530-533-9093,2014,Oroville,CA,,,CA 70 & Georgia Pacific Way E,empty,,,,False,,False,CA 70,Way E,,,
Oroville ( 95965 ) Royal Mini Mart # 2970 E ( 76 ) ),3 530-533-9093 CA 70 & Georgia Pacific,24 T <U+25A1> <U+25A1>,Oroville,95965,Royal Mini Mart # 2970 E ( 76 ) ),530-533-9093,2015,Oroville,CA,,,CA 70 & Georgia Pacific,empty,,,,False,,False,CA 70,Georgia Pacific,,,
Oroville ( 95965 ) Royal Mini Mart # 2970 ( 76 ),530-533-9093 CA 70 & Georgia Pacific Way E,24 D,Oroville,95965,Royal Mini Mart # 2970 ( 76 ),530-533-9093,2016,Oroville,CA,,,CA 70 & Georgia Pacific Way E,empty,,,,False,,False,CA 70,Way E,,,
"Yuba City , 95991 Hwy 99 Travel Center Town ( Chevron Rd ) )",530-790-0588 4142 CA 99 ( 5 mi S of town,24,Yuba City,95991,Hwy 99 Travel Center Town ( Chevron Rd ) ),530-790-0588,2006,Yuba City,CA,Chevron,( 5 mi S of town,4142 CA 99,Proper,,,,False,,False,CA 99,,,,
"Yuba City , 95991 Hwy 99 Travel Center ( Chevron )",530-790-0588 4142 CA 99 ( 5 mi S of town ),HRS,Yuba City,95991,Hwy 99 Travel Center ( Chevron ),530-790-0588,2007,Yuba City,CA,Chevron,( 5 mi S of town ),4142 CA 99,Proper,,,,False,,False,CA 99,,,,
"Yuba City , 95991 Hwy 99 Travel ( Ghost Center Town ( Chevron Rd )",530-790-0588 4142 CA 99 ( 5 mi S ),24,Yuba City,95991,Hwy 99 Travel ( Ghost Center Town ( Chevron Rd ),530-790-0588,2008,Yuba City,CA,Chevron,( 5 mi S ),4142 CA 99,Proper,,,,False,,False,CA 99,,,,
D Yuba City ( 95991 ) Hwy 99 Travel Center ( Chevron Rd S ) ),2 530-790-0588 4142 CA 99 ( 5 mi S of town ),24,Yuba City,95991,Hwy 99 Travel Center ( Chevron Rd S ) ),530-790-0588,2014,Yuba City,CA,Chevron,( 5 mi S of town ),4142 CA 99,Proper,,,,False,,False,CA 99,,,,
D Yuba City ( 95991 ) Hwy 99 Travel ( Ghost Center Town ( Chevron Rd S ) ),530-790-0588 4142 CA 99 ( 5 mi S of ),24 $,Yuba City,95991,Hwy 99 Travel ( Ghost Center Town ( Chevron Rd S ) ),530-790-0588,2015,Yuba City,CA,Chevron,( 5 mi S of ),4142 CA 99,Proper,,,,False,,False,CA 99,,,,
Yuba City ( 95991 ) Hwy 99 Travel Center ( Chevron Rd S ) ),530-790-0588 4142 CA 99 ( 5 mi S of town ),24,Yuba City,95991,Hwy 99 Travel Center ( Chevron Rd S ) ),530-790-0588,2016,Yuba City,CA,Chevron,( 5 mi S of town ),4142 CA 99,Proper,,,,False,,False,CA 99,,,,
"Redding , 96002 TravelCenters of America ( 76 )",530-221-4760 I-5 Exit 673 ( Knighton Rd ) TA,M,Redding,96002,TravelCenters of America ( 76 ),530-221-4760,2006,Redding,CA,TravelCenters,( Knighton Rd ) TA,I-5 Exit 673 ,Exit,673,673,,False,,False,I-5,,,,
"Redding , 96002 TravelCenters of America Mt Blvd )",530-221-4760 I-5 Exit 673 ( Knighton ( 76 ),HRS 24 XL HRS 24,Redding,96002,TravelCenters of America Mt Blvd ),530-221-4760,2007,Redding,CA,TravelCenters,( Knighton ( 76 ),I-5 Exit 673 ,Exit,673,673,,False,,False,I-5,,,,
"Redding , 96002 TravelCenters of America 223 , Bear Mt Blvd )",2 530-221-4760 I-5 Exit 673 ( Knighton ( 76 ),) XL 24,Redding TravelCenters of America,96002,"TravelCenters of America 223 , Bear Mt Blvd )",530-221-4760,2008,Redding,CA,TravelCenters,( Knighton ( 76 ),I-5 Exit 673 ,Exit,673,673,,False,,False,I-5,,,,
B Redding ( 96002 ) TA Redding # 057 ( Shell ),21530-221-4760 I-5 Exit 673 ( Knighton Rd ),ZA 24 [ T XL 24,Redding,96002,TA Redding # 057 ( Shell ),530-221-4760,2014,Redding,CA,Shell,( Knighton Rd ),I-5 Exit 673 ,Exit,673,673,,False,,False,I-5,,,,
Redding ( 96002 ) TA Redding # 057 ( Shell ),2 530-221-4760 I-5 Exit 673 ( Knighton Rd ) TA,TA 24 <U+2610> XL,Redding,96002,TA Redding # 057 ( Shell ),530-221-4760,2015,Redding,CA,Shell,( Knighton Rd ) TA,I-5 Exit 673 ,Exit,673,673,,False,,False,I-5,,,,
B Redding ( 96002 ) TA Redding # 057 ( Shell ),2 530-221-4760 I-5 Exit 673 ( Knighton Rd ),A 24 XLO,Redding,96002,TA Redding # 057 ( Shell ),530-221-4760,2016,Redding,CA,Shell,( Knighton Rd ),I-5 Exit 673 ,Exit,673,673,,False,,False,I-5,,,,
