clean_line1,clean_line2,city,zip_code,label,phone,state,chain,has_phone_match,Success_Match_Rate,Phone_Success_Match_Rate
F Fowler ( 93625 ) Buford Star Mart # 5 ( Shell ),3 559-834-3634 CA 99 Exit 121 ( Manning Ave ),Fowler,93625,Buford Star Mart # 5 ( Shell ),559-834-3634,CA,Shell,True,6/6 successful match,True
F Fowler ( 93625 ) Buford Star 63 Mart ( Citrus # 5 N ( Shell to 16111 ) Valley ),559-834-3634 CA 99 Exit 121 (,Fowler,93625,Buford Star 63 Mart ( Citrus # 5 N ( Shell to 16111 ) Valley ),559-834-3634,CA,Shell,True,6/6 successful match,True
F Fowler ( 93625 ) Buford Star Mart ( # 5 N ( Shell to 16111 ) Valley ) .,3 559-834-3634 CA 99 Exit 121 ( 24,Fowler,93625,Buford Star Mart ( # 5 N ( Shell to 16111 ) Valley ) .,559-834-3634,CA,Shell,True,6/6 successful match,True
"Kingsburg , 93631 Shop & Go ( Exxon )",559-897-3015 CA 99 Exit 109 ( Ave 384 ),Kingsburg,93631,Shop & Go ( Exxon ),559-897-3015,CA,Exxon,True,6/6 successful match,True
", 93631 Go ( Valero )",559-897-3015 Kingsburg CA Shop 99 & Exit 109 ( Ave 384 ),,93631,Go ( Valero ),559-897-3015,CA,Valero,True,7/6 successful match,True
"Kingsburg , 93631 Shop & Go ( Valero ) Rd )",559-897-3015 CA 99 Exit 109 ( Ave 384 ),Kingsburg,93631,Shop & Go ( Valero ) Rd ),559-897-3015,CA,Valero,True,7/6 successful match,True
Kingsburg ( 93631 ) Shop & Go # 611 ( Valero ),4 559-897-3015 CA 99 Exit 109 ( Ave 384 ),Kingsburg,93631,Shop & Go # 611 ( Valero ),559-897-3015,CA,Valero,True,7/6 successful match,True
Kingsburg ( 93631 ) Shop & Go # 611 ( Valero ),4 559-897-3015 CA 99 Exit 109 ( Ave 384 ),Kingsburg,93631,Shop & Go # 611 ( Valero ),559-897-3015,CA,Valero,True,7/6 successful match,True
Kingsburg ( 93631 ) Shop & Go # 278 611 ( ( Wildhorse Valero ) Rd ),559-897-3015 CA 99 Exit 109 ( 24,Kingsburg,93631,Shop & Go # 278 611 ( ( Wildhorse Valero ) Rd ),559-897-3015,CA,Valero,True,7/6 successful match,True
"F San Luis , 93635 Petro : 2 # 46 ( Mobil )",209-827-8020 CA 152 & CA 33 Jct ( W of I-5 Exit 403 B ),San Luis,93635,Petro : 2 # 46 ( Mobil ),209-827-8020,CA,Mobil,False,5/6 successful match,False
"San Luis , 93635 Petro : 2 # 46 ( Mobil ) PETRO",209-827-8020 CA 152 & CA 33 Jct ( W of I-5 Exit 403 B ),San Luis,93635,Petro : 2 # 46 ( Mobil ) PETRO,209-827-8020,CA,Mobil,False,5/6 successful match,False
"San Luis , 93635 Petro : 2 # 46 ( Mobil )",2 209-827-8020 CA 152 & CA 33 Jct ( W of I-5 Exit 403 B,San Luis,93635,Petro : 2 # 46 ( Mobil ),209-827-8020,CA,Mobil,False,5/6 successful match,False
F San Luis ( 93635 ) Petro Santa Nella # 346 ( Shell ),2 209-827-8020 CA 152 & CA 33 Jct ( W of I-5 Exit 403 B ),San Luis,93635,Petro Santa Nella # 346 ( Shell ),209-827-8020,CA,Shell,False,5/6 successful match,False
F San Luis ( 93635 ) Petro Santa Nella # 346 ( Shell ) PETRO,2 209-827-8020 CA 152 & CA 33 Jct ( W of I-5 Exit 403 B ),San Luis,93635,Petro Santa Nella # 346 ( Shell ) PETRO,209-827-8020,CA,Shell,False,5/6 successful match,False
F San Luis ( 93635 ) Petro Santa Nella # 346 ( Shell ) PETRO,209-827-8020 CA 152 & CA 33 Jct ( W of I-5 Exit 403 B ),San Luis,93635,Petro Santa Nella # 346 ( Shell ) PETRO,209-827-8020,CA,Shell,False,5/6 successful match,False
"F Madera , 93637 Pilot Travel Center # 365",559-673-3878 CA 99 Exit 159 ( Ave 18-1 / 2 ),Madera,93637,Pilot Travel Center # 365,559-673-3878,CA,Pilot,True,7/6 successful match,True
"F Madera , 93637 Pilot Travel Center # 365",559-673-3878 CA 99 Exit 159 ( Ave 18-1 / 2 ),Madera,93637,Pilot Travel Center # 365,559-673-3878,CA,Pilot,True,7/6 successful match,True
"Madera , 93637 Pilot Travel Center # 365",3 559-673-3878 CA 99 Exit 159 ( Ave 18-1 / 2 ),Madera,93637,Pilot Travel Center # 365,559-673-3878,CA,Pilot,True,7/6 successful match,True
F Madera ( 93637 ) Pilot Travel Center # 365,559-673-3878 CA 99 Exit 159 ( Ave 18-1 / 2 W ),Madera,93637,Pilot Travel Center # 365,559-673-3878,CA,Pilot,True,7/6 successful match,True
F Madera ( 93637 ) Pilot Travel Center # 365,3 559-673-3878 CA 99 Exit 159 ( Ave 18-1 / 2 W ) plot,Madera,93637,Pilot Travel Center # 365,559-673-3878,CA,Pilot,True,7/6 successful match,True
Madera ( 93637 ) Pilot Travel Center # 365 plot,3 559-673-3878 CA 99 Exit 159 ( Ave 18-1 / 2 W ),Madera,93637,Pilot Travel Center # 365 plot,559-673-3878,CA,Pilot,True,7/6 successful match,True
"F Selma , 93662 Break Place ( Shell )",559-891-9191 CA Kailey's 99 Exit 115 ( Mountain View ),Selma,93662,Break Place ( Shell ),559-891-9191,CA,Shell,True,7/6 successful match,True
"= FSelma , 93662 Kailey's Break Place ( Shell )",559-891-9191 CA 99 Exit 115 ( Mountain View ),Selma,93662,Kailey's Break Place ( Shell ),559-891-9191,CA,Shell,True,7/6 successful match,True
"F Selma , 93662 Selma Shell",3 559-891-9191 CA 99 Exit 115 ( Mountain View ),Selma,93662,Selma Shell,559-891-9191,CA,Shell,True,7/6 successful match,True
F Selma ( 93662 ) Mountain View Shell,559-891-9191 CA 99 Exit 115 ( Mountain View W ),Selma,93662,Mountain View Shell,559-891-9191,CA,Shell,True,7/6 successful match,True
Selma ( 93662 ) Mountain View Shell,559-891-9191 CA 99 Exit 115 ( Mountain View W ),Selma,93662,Mountain View Shell,559-891-9191,CA,Shell,True,7/6 successful match,True
F Selma ( 93662 ) Mountain View Shell,559-891-9191 CA 99 Exit 115 ( Mountain View W ),Selma,93662,Mountain View Shell,559-891-9191,CA,Shell,True,7/6 successful match,True
"F Traver , 93673 RJ Travel Center ( 76 ) )",4 559-238-3801 CA 99 Exit 106 SB / 106 B NB ( Merritt ),Traver,93673,RJ Travel Center ( 76 ) ),559-238-3801,CA,,True,7/6 successful match,True
"Traver , 93673 RJ Travel Center ( 76 )",4 559-238-3801 CA 99 Exit 106 SB / 106 B NB ( Merritt ),Traver,93673,RJ Travel Center ( 76 ),559-238-3801,CA,,True,7/6 successful match,True
"Traver , 93673 RJ Travel Center ( 76 )",41559-238-3801 CA 99 Exit 106 SB / 106 B NB ( Merritt ),Traver,93673,RJ Travel Center ( 76 ),559-238-3801,CA,,True,7/6 successful match,True
F Traver ( 93673 ) RJ Travel Center ( 76 ),559-238-3801 CA 99 Exit 106 B NB / 106 SB ( Merritt ),Traver,93673,RJ Travel Center ( 76 ),559-238-3801,CA,,True,7/6 successful match,True
Traver ( 93673 ) RJ Travel Center ( 76 N ) to 34243 S Chrisman ),559-238-3801 CA 99 Exit 106 B /,Traver,93673,RJ Travel Center ( 76 N ) to 34243 S Chrisman ),559-238-3801,CA,,True,7/6 successful match,True
Traver ( 93673 ) RJ Travel Center ( 76 ) S Chrisman ),559-238-3801 CA 99 Exit 106 B NB / 106 SB ( Merritt ),Traver,93673,RJ Travel Center ( 76 ) S Chrisman ),559-238-3801,CA,,True,7/6 successful match,True
"F Fresno , 93706 M & S Fuel ( Shell )",559-233-2141 CA 99 Exit 130 ( Jensen Ave ),Fresno,93706,M & S Fuel ( Shell ),559-233-2141,CA,Shell,False,5/6 successful match,False
"F Fresno , 93706 M & S Fuel ( Shell )",559-233-2141 CA 99 Exit 130 ( Jensen Ave ),Fresno,93706,M & S Fuel ( Shell ),559-233-2141,CA,Shell,False,5/6 successful match,False
"Fresno , 93706 M & S Fuel ( Shell )",559-233-2141 CA 99 Exit 130 ( Jensen Ave ),Fresno,93706,M & S Fuel ( Shell ),559-233-2141,CA,Shell,False,5/6 successful match,False
F Fresno ( 93706 ) Flyers # 229 ( Shell ) ),559-233-2141 CA 99 Exit 130 ( Jensen Ave ),Fresno,93706,Flyers # 229 ( Shell ) ),559-233-2141,CA,Shell,False,5/6 successful match,False
F Fresno ( 93706 ) Flyers # 229 ( Shell ( Jensen ) Ave E ),3 559-233-2141 CA 99 Exit 130 (,Fresno,93706,Flyers # 229 ( Shell ( Jensen ) Ave E ),559-233-2141,CA,Shell,False,5/6 successful match,False
F Fresno ( 93706 ) Flyers # 229 ( Shell ( Jensen ) Ave E ),559-233-2141 CA 99 Exit 130 ( Jensen Ave ),Fresno,93706,Flyers # 229 ( Shell ( Jensen ) Ave E ),559-233-2141,CA,Shell,False,5/6 successful match,False
"Fresno , 93706 Cal Fresno Oil ( 76 )",559-441-1001 CA 99 Exit 130 ( Jensen Ave E ),Fresno,93706,Cal Fresno Oil ( 76 ),559-441-1001,CA,,True,7/6 successful match,True
"F Fresno , 93706 Cal Fresno Oil ( 76 )",559-441-1001 CA 99 Exit 130 ( Jensen Ave E ),Fresno,93706,Cal Fresno Oil ( 76 ),559-441-1001,CA,,True,7/6 successful match,True
"F Fresno , 93706 Cal Fresno Oil ( 76 )",3 559-441-1001 CA 99 Exit 130 ( Jensen Ave E ),Fresno,93706,Cal Fresno Oil ( 76 ),559-441-1001,CA,,True,7/6 successful match,True
F Fresno ( 93706 ) Cal Fresno Oil ( 76 ) SB ),3 559-441-1001 CA 99 Exit 130 ( Jensen Ave E ),Fresno,93706,Cal Fresno Oil ( 76 ) SB ),559-441-1001,CA,,True,7/6 successful match,True
F Fresno ( 93706 ) Cal Fresno Oil 127 ( 76 ( Chestnut ) NB / Central SB ),559-441-1001 CA 99 Exit 130 (,Fresno,93706,Cal Fresno Oil 127 ( 76 ( Chestnut ) NB / Central SB ),559-441-1001,CA,,True,7/6 successful match,True
F Fresno ( 93706 ) Cal Fresno Oil ( 76 ( Chestnut ) NB / Central SB ),559-441-1001 CA 99 Exit 130 ( Jensen E,Fresno,93706,Cal Fresno Oil ( 76 ( Chestnut ) NB / Central SB ),559-441-1001,CA,,True,7/6 successful match,True
"Fresno , 93722 Seibert's Fuel Center ( Valero )",559-275-0670 CA 99 Exit 136 B ( Princeton Ave ),Fresno,93722,Seibert's Fuel Center ( Valero ),559-275-0670,CA,Valero,False,5/6 successful match,False
"F Fresno , 93722 Seibert's Fuel Center ( Valero )",559-275-0670 CA 99 Exit 136 B ( Princeton Ave ),Fresno,93722,Seibert's Fuel Center ( Valero ),559-275-0670,CA,Valero,False,5/6 successful match,False
"F Fresno , 93722 Seibert's Fuel Center ( Valero )",3 559-275-0670 CA 99 Exit 136 B ( Princeton Ave ),Fresno,93722,Seibert's Fuel Center ( Valero ),559-275-0670,CA,Valero,False,5/6 successful match,False
F Fresno ( 93722 ) Seibert's Fuel Center ( Valero ),559-275-0670 CA 99 Exit 136 B ( Princeton Ave ),Fresno,93722,Seibert's Fuel Center ( Valero ),559-275-0670,CA,Valero,False,5/6 successful match,False
Fresno ( 93722 ) Seibert's Fuel Center ( Jensen ( Valero Ave ) ),559-275-0670 CA 99 Exit 136 B (,Fresno,93722,Seibert's Fuel Center ( Jensen ( Valero Ave ) ),559-275-0670,CA,Valero,False,5/6 successful match,False
F Fresno ( 93722 ) Seibert's Fuel Center ( Jensen ( Valero Ave ) ),559-275-0670 CA 99 Exit 136 B (,Fresno,93722,Seibert's Fuel Center ( Jensen ( Valero Ave ) ),559-275-0670,CA,Valero,False,5/6 successful match,False
"F Fresno , 93722 E - Z Trip Golden State Plaza",559-276-8001 CA 99 Exit 143 ( Herndon Ave ),Fresno,93722,E - Z Trip Golden State Plaza,559-276-8001,CA,,False,7/6 successful match,False
"F Fresno , 93722 E - Z Trip Golden State Plaza",559-276-8001 CA 99 Exit 143 ( Herndon Ave ),Fresno,93722,E - Z Trip Golden State Plaza,559-276-8001,CA,,False,7/6 successful match,False
"F Fresno , 93722 E - Z Trip Golden State Plaza",3 559-276-8001 CA 99 Exit 143 ( Herndon Ave ),Fresno,93722,E - Z Trip Golden State Plaza,559-276-8001,CA,,False,7/6 successful match,False
F Fresno ( 93722 ) E - Z Trip Truck Stop,3 559-276-8001 CA 99 Exit 142 ( Herndon Ave E ),Fresno,93722,E - Z Trip Truck Stop,559-276-8001,CA,,False,7/6 successful match,False
F Fresno ( 93722 ) E - Z Trip Truck Stop Ave ),559-276-8001 CA 99 Exit 142 ( Herndon Ave E ),Fresno,93722,E - Z Trip Truck Stop Ave ),559-276-8001,CA,,False,7/6 successful match,False
Fresno ( 93722 ) E - Z Trip Travel Plaza B ( Princeton Ave ),3 559-276-8001 CA 99 Exit 142 ( Herndon,Fresno,93722,E - Z Trip Travel Plaza B ( Princeton Ave ),559-276-8001,CA,,False,7/6 successful match,False
"F Fresno , 93725 5th Wheel Truck Stop ( Valero Pkwy W ) to Boyce )",559-485-0701 CA 99 Exit 127 ( Chestnut NB / Central ),Fresno,93725,5th Wheel Truck Stop ( Valero Pkwy W ) to Boyce ),559-485-0701,CA,Valero,True,6/6 successful match,True
"F Fresno , 93725 5th Wheel Truck Stop",559-485-0701 CA 99 Exit 127 ( Chestnut NB / Central SB,Fresno,93725,5th Wheel Truck Stop,559-485-0701,CA,,True,7/6 successful match,True
"F Fresno , 93725 5th Wheel Truck Stop",3 559-485-0701 CA 99 Exit 127 ( Chestnut NB / Central SB ),Fresno,93725,5th Wheel Truck Stop,559-485-0701,CA,,True,7/6 successful match,True
F Fresno ( 93725 ) 5th Wheel Truck Stop,559-485-0701 CA 99 Exit 127 ( Chestnut NB / Central SB ),Fresno,93725,5th Wheel Truck Stop,559-485-0701,CA,,True,7/6 successful match,True
Fresno ( 93725 ) 5th Wheel Truck ( Frazier Stop Park ),559-485-0701 CA 99 Exit,Fresno,93725,5th Wheel Truck ( Frazier Stop Park ),559-485-0701,CA,,True,7/6 successful match,True
Fresno ( 93725 ) 5th Wheel Truck ( Frazier Stop Park ),559-485-0701 CA 99 Exit 127 (,Fresno,93725,5th Wheel Truck ( Frazier Stop Park ),559-485-0701,CA,,True,7/6 successful match,True
"F Fresno , 93725 RVJ's Truck Stop ( Chevron )",559-485-8220 CA 99 Exit 127 ( Chestnut NB / Central SB ),Fresno,93725,RVJ's Truck Stop ( Chevron ),559-485-8220,CA,Chevron,True,7/6 successful match,True
"F Fresno , 93725 RVJ's Truck Stop ( Chevron )",559-485-8220 CA 99 Exit 127 ( Chestnut NB / Central SB,Fresno,93725,RVJ's Truck Stop ( Chevron ),559-485-8220,CA,Chevron,True,7/6 successful match,True
"F Fresno , 93725 RVJ's Truck Stop ( Chevron )",3 559-485-8220 CA 99 Exit 127 ( Chestnut NB / Central SB ),Fresno,93725,RVJ's Truck Stop ( Chevron ),559-485-8220,CA,Chevron,True,7/6 successful match,True
Fresno ( 93725 ) RVJ's Truck Stop ( Chevron ),3 559-485-8220 CA 99 Exit 127 ( Chestnut NB / Central SB ),Fresno,93725,RVJ's Truck Stop ( Chevron ),559-485-8220,CA,Chevron,True,7/6 successful match,True
Fresno ( 93725 ) RVJ's Truck 127 Stop ( Chestnut ( Chevron ) NB / Central SB ),3 559-485-8220 CA 99 Exit 127 (,Fresno,93725,RVJ's Truck 127 Stop ( Chestnut ( Chevron ) NB / Central SB ),559-485-8220,CA,Chevron,True,7/6 successful match,True
Fresno ( 93725 ) RVJ's Truck Stop ( Chestnut ( Chevron ) NB / Central SB ),3 559-485-8220 CA 99 Exit 127 ( Chestnut /,Fresno,93725,RVJ's Truck Stop ( Chestnut ( Chevron ) NB / Central SB ),559-485-8220,CA,Chevron,True,7/6 successful match,True
"Salinas , 93901 Valley Truck Stop",831-754-1303 US 101 & Airport Blvd W ( N on Terven ),Salinas,93901,Valley Truck Stop,831-754-1303,CA,,True,7/6 successful match,True
"F Salinas , 93901 Valley Truck Stop",831-754-1303 US 101 & Airport Blvd W ( N on Terven ),Salinas,93901,Valley Truck Stop,831-754-1303,CA,,True,7/6 successful match,True
"F Salinas , 93901 Valley Truck W Stop Capitol )",2 831-754-1303 US 101 & Airport,Salinas,93901,Valley Truck W Stop Capitol ),831-754-1303,CA,,True,7/6 successful match,True
F Salinas ( 93901 ) Valley Truck Stop,2 831-754-1303 US 101 Exit 326 A ( W then N on Terven ),Salinas,93901,Valley Truck Stop,831-754-1303,CA,,True,7/6 successful match,True
Salinas ( 93901 ) Valley Truck Stop,831-754-1303 US 101 Exit 326 B ( W then S on Terven ),Salinas,93901,Valley Truck Stop,831-754-1303,CA,,True,7/6 successful match,True
F Salinas ( 93901 ) Valley Truck Stop,2 831-754-1303 US 101 Exit 326 B ( W then S on Terven ) .,Salinas,93901,Valley Truck Stop,831-754-1303,CA,,True,7/6 successful match,True
"Salinas , 93901 Pilot Travel Center # 237",831-775-0380 US 101 & S Sanborn W,Salinas,93901,Pilot Travel Center # 237,831-775-0380,CA,Pilot,True,7/6 successful match,True
"F Salinas , 93901 Pilot Travel Center # 237 )",831-775-0380 US 101 & S Sanborn W,Salinas,93901,Pilot Travel Center # 237 ),831-775-0380,CA,Pilot,True,7/6 successful match,True
"Salinas , 93901 Pilot Travel Center # 237 W ( N on Terven )",2 831-775-0380 US 101 Exit 326 B ( S W,Salinas,93901,Pilot Travel Center # 237 W ( N on Terven ),831-775-0380,CA,Pilot,True,7/6 successful match,True
F Salinas ( 93901 ) Pilot Travel Center # 237,2 831-775-0380 US 101 Exit 326 B ( S Sanborn W ),Salinas,93901,Pilot Travel Center # 237,831-775-0380,CA,Pilot,True,7/6 successful match,True
Salinas ( 93901 ) Pilot Travel Center # 237,831-775-0380 US 101 Exit 326 B ( W then N on Work ),Salinas,93901,Pilot Travel Center # 237,831-775-0380,CA,Pilot,True,7/6 successful match,True
F Salinas ( 93901 ) Pilot Travel Center # 237 Pilot,2 831-775-0380 US 101 Exit 326 B ( W then N on Work ),Salinas,93901,Pilot Travel Center # 237 Pilot,831-775-0380,CA,Pilot,True,7/6 successful match,True
"King City , 93930 Beacon - Valero Truck Stop",831-385-5993 US 101 Exit 278 ( Wildhorse Rd ),King City,93930,Beacon - Valero Truck Stop,831-385-5993,CA,Valero,False,7/6 successful match,False
"King City , 93930 Beacon - Valero Truck Stop",831-385-5993 US 101 Exit 278 ( Wildhorse Rd ),King City,93930,Beacon - Valero Truck Stop,831-385-5993,CA,Valero,False,7/6 successful match,False
"King City , 93930 Valero Truck ( Stop CA 41 )",21831-385-5993 US 101 Exit 278 ( Wildhorse Rd ),King City,93930,Valero Truck ( Stop CA 41 ),831-385-5993,CA,Valero,False,7/6 successful match,False
King City ( 93930 ) Valero Truck Stop # 3005,831-385-5993 US 101 Exit 278 ( Wildhorse Rd ),King City,93930,Valero Truck Stop # 3005,831-385-5993,CA,Valero,False,7/6 successful match,False
King City ( 93930 ) Corner Store # 3005 ( Valero ),831-385-5993 US 101 Exit 278 ( Wildhorse Rd ),King City,93930,Corner Store # 3005 ( Valero ),831-385-5993,CA,Valero,False,7/6 successful match,False
King City ( 93930 ) Corner Store ( CA # 3005 41 E ( Valero ),831-385-5993 US 101 Exit ),King City,93930,Corner Store ( CA # 3005 41 E ( Valero ),831-385-5993,CA,Valero,False,7/6 successful match,False
"S San Francisco , 94080 Gateway Flyers ( Mobil",650-737-9800 US 101 & Grand Ave ( 1/4 ) mi E ),San Francisco,94080,Gateway Flyers ( Mobil,650-737-9800,CA,Mobil,True,5/6 successful match,True
"S San Francisco , 94080 Gateway Flyers",650-737-9800 US 101 & Grand Ave ( 1/4 mi E ),San Francisco,94080,Gateway Flyers,650-737-9800,CA,,True,7/6 successful match,True
"S San Francisco , 94080 Gateway Flyers",650-737-9800 US 101 & Grand Ave ( 1/4 mi E ),San Francisco,94080,Gateway Flyers,650-737-9800,CA,,True,7/6 successful match,True
South San Francisco ( 94080 ) Flyers # 219 ( Shell ),650-737-9800 US 101 & Grand Ave ( 1/4 mi E ),South San Francisco,94080,Flyers # 219 ( Shell ),650-737-9800,CA,Shell,True,5/6 successful match,True
E South San Francisco ( 94080 ) CA Flyers 99 # Exit 219 115 ( Mountain View W ),650-737-9800 US 101 & Grand 24,South San Francisco,94080,CA Flyers 99 # Exit 219 115 ( Mountain View W ),650-737-9800,CA,,True,5/6 successful match,True
South San Francisco ( 94080 ) Flyers # 219,650-737-9800 US 101 & Grand Ave ( 1/4 mi E ),South San Francisco,94080,Flyers # 219,650-737-9800,CA,,True,7/6 successful match,True
"Hayward , 94544 Golden Gate Petroleum",510-783-6549 I-880 Exit 25 ( Industrial Pkwy W ),Hayward,94544,Golden Gate Petroleum,510-783-6549,CA,,True,7/6 successful match,True
"Hayward , 94544 Golden Gate Petroleum",510-783-6549 I-880 Exit 25 ( Industrial Pkwy W ),Hayward,94544,Golden Gate Petroleum,510-783-6549,CA,,True,7/6 successful match,True
"Hayward , 94544 Golden Gate & CA Petroleum 70",21510-783-6549 I-880 Exit 25 (,Hayward,94544,Golden Gate & CA Petroleum 70,510-783-6549,CA,,True,7/6 successful match,True
Hayward ( 94544 ) Golden Gate,510-783-6549 I-880 X 24 NB / 25 SB ( E on Indust 2 Ruus ),Hayward,94544,Golden Gate,510-783-6549,CA,,True,7/6 successful match,True
Hayward ( 94544 ) Golden Gate ( Shell ),510-783-6549 I-880 X 24 NB / 25 SB ( E,Hayward,94544,Golden Gate ( Shell ),510-783-6549,CA,Shell,True,7/6 successful match,True
Hayward ( 94544 ) Golden Gate ( Shell ),2 / 510-783-6549 I-880 X 24 NB / 25 SB ( E on,Hayward,94544,Golden Gate ( Shell ),510-783-6549,CA,Shell,True,7/6 successful match,True
"Oakland , 94621 SF / Oakland Auto / Truck Plaza ( 76 )",510-569-1624 I-880 Ex 37 ( E to 8255 San Leandro S ),Oakland,94621,SF / Oakland Auto / Truck Plaza ( 76 ),510-569-1624,CA,,True,7/6 successful match,True
"E Oakland , 94621 SF / Oakland Auto / Truck Plaza ( 76 )",510-569-1624 I-880 Ex 37 ( E to 8255 San,Oakland,94621,SF / Oakland Auto / Truck Plaza ( 76 ),510-569-1624,CA,,True,7/6 successful match,True
"E Oakland , 94621 SF / Oakland Auto / Truck Plaza ( 76 )",510-569-1624 I-880 Ex 37 ( E to 8255 San Leandro S ),Oakland,94621,SF / Oakland Auto / Truck Plaza ( 76 ),510-569-1624,CA,,True,7/6 successful match,True
E Oakland ( 94621 ) SF / Oakland Auto / Truck Plaza,"510-569-1624 I-880 X 37 ( Herberger N , San Leandro S )",Oakland,94621,SF / Oakland Auto / Truck Plaza,510-569-1624,CA,,True,7/6 successful match,True
Oakland ( 94621 ) SF / Oakland Auto / Truck Plaza,"510-569-1624 I-880 X 37 ( Herberger N ,",Oakland,94621,SF / Oakland Auto / Truck Plaza,510-569-1624,CA,,True,7/6 successful match,True
Oakland ( 94621 ) SF / Oakland Auto / Truck Plaza,"510-569-1624 I-880 X 37 ( Herberger N , San Leandro S",Oakland,94621,SF / Oakland Auto / Truck Plaza,510-569-1624,CA,,True,7/6 successful match,True
"Gilroy , 95020 The Garlic Farm Center ( Shell )",408-847-5172 CA 101 S & Monterey Rd ( S of CA 152 ),Gilroy,95020,The Garlic Farm Center ( Shell ),408-847-5172,CA,Shell,False,7/6 successful match,False
", 95020 The Garlic Farm Center ( Shell )",FGilroy 2408-847-5172 CA 101 S & Monterey Rd ( S of CA 152 ),,95020,The Garlic Farm Center ( Shell ),408-847-5172,CA,Shell,False,7/6 successful match,False
"Gilroy , 95020 The Garlic Farm Center ( Shell )",2 408-847-5172 CA 101 S & Monterey Rd ( S of CA 152 ),Gilroy,95020,The Garlic Farm Center ( Shell ),408-847-5172,CA,Shell,False,7/6 successful match,False
Gilroy ( 95020 ) The Garlic Farm Center ( Shell ),2 408-847-5172 US 101 S & Monterey Rd ( S of CA 152 ),Gilroy,95020,The Garlic Farm Center ( Shell ),408-847-5172,CA,Shell,False,7/6 successful match,False
