Unnamed: 0,filename,record_num,clean_line1,clean_line2,line3,city,zip_code,label,phone,address,parking,gray_parking,identifier,year,panel,major_city,state,chain,p_identifier,identifier2,identifier3,places_place_id,places_name,places_formatted_address,places_vicinity,places_latitude,places_longitude,places_rating,places_types,places_business_status,places_search_method,places_status,places_formatted_phone,places_international_phone,places_website,places_street_number,places_street_name,places_city,places_state,places_postal_code,places_country,places_county,places_google_maps_link
24648,TF2016_020_035-3-ocr.csv,18,Hollister ( 95023 ) Casa de Diesel ( Chevron ),408-842-9316 CA 152,24 R MO HRS 24 FRS 24,Hollister,95023,Casa de Diesel ( Chevron ),408-842-9316,CA 152,M,,95023_408-842-9316,2016,1,Hollister,CA,Chevron,,95023_408-842-9316,95023_408-842-9316_Chevron,ChIJEUWZzMbxkYARYw52LS5X5_c,Chevron,"10011 Pacheco Pass Hwy, Hollister, CA 95023, USA","10011 Pacheco Pass Highway, Hollister",36.9904413,-121.3812085,4.1,"gas_station, convenience_store, atm, car_wash, finance, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(408) 842-7282,+1 408-842-7282,https://www.chevronwithtechron.com/station/10011-Pacheco-Pass-Hwy-Hollister-CA-95023-id203552,10011,Pacheco Pass Highway,Hollister,CA,95023,US,Santa Clara County,https://www.google.com/maps/place/?q=place_id:ChIJEUWZzMbxkYARYw52LS5X5_c
24654,TF2016_020_035-4-ocr.csv,47,Santa Clara ( 95054 ) Rotten Robbie # 33,408-988-5407 3471 Lafayette St & Aldo Ave,24 <U+2610>,Santa Clara,95054,Rotten Robbie # 33,408-988-5407,3471 Lafayette St & Aldo Ave,,,95054_408-988-5407,2016,1,Santa Clara,CA,,,95054_408-988-5407,95054_408-988-5407_NA,ChIJNxfueYHJj4ARNew3C5zhQi8,Rotten Robbie,"3471 Lafayette St, Santa Clara, CA 95054, USA","3471 Lafayette Street, Santa Clara",37.3835934,-121.9505955,4.2,"gas_station, atm, convenience_store, finance, point_of_interest, food, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(408) 988-5407,+1 408-988-5407,https://rottenrobbie.com/,3471,Lafayette Street,Santa Clara,CA,95054,US,Santa Clara County,https://www.google.com/maps/place/?q=place_id:ChIJNxfueYHJj4ARNew3C5zhQi8
24660,TF2016_020_035-4-ocr.csv,45,F San Jose ( 95112 ) Western States Oil Cardlock ( Pac Pride ),408-292-1041 1-280 Exit 1 ( 10th St ),<U+2610><U+2610> <U+2610> <U+25A1> <U+2610>,San Jose,95112,Western States Oil Cardlock ( Pac Pride ),408-292-1041,1-280 Exit 1 ( 10th St ),,,95112_408-292-1041,2016,1,San Jose,CA,,,95112_408-292-1041,95112_408-292-1041_NA,ChIJa3asMyEzjoARlXN25E2xZq4,Western States Oil Co,"1790 S 10th St, San Jose, CA 95112, USA","1790 South 10th Street, San Jose",37.3141136,-121.8601628,4.3,"gas_station, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(408) 292-1041,+1 408-292-1041,http://www.lubeoil.com/,1790,South 10th Street,San Jose,CA,95112,US,Santa Clara County,https://www.google.com/maps/place/?q=place_id:ChIJa3asMyEzjoARlXN25E2xZq4
24666,TF2016_020_035-5-ocr.csv,3,Stockton ( 95205 ) Vanco Truck & Auto Plaza ( 76 ),2 209-466-0833 1-5 Exit 471 ( CA 4 W ),24 M,Stockton,95205,Vanco Truck & Auto Plaza ( 76 ),209-466-0833,1-5 Exit 471 ( CA 4 W ),M,,95205_209-466-0833,2016,1,Stockton,CA,,,95205_209-466-0833,95205_209-466-0833_NA,ChIJPXiKnh68kIAR0wh2yGnOb1Q,Vanco Truck & Auto Plaza,"1033 W Charter Way, Stockton, CA 95205, USA","1033 West Charter Way, Stockton",37.9361714,-121.3020457,3.5,"food, point_of_interest, store, establishment",OPERATIONAL,NEARBY_SEARCH,SUCCESS,(209) 466-0833,+1 209-466-0833,https://www.76.com/station/U76-VANCO-TRUCK-N-AUTO-PLAZA-0000818808/,1033,West Charter Way,Stockton,CA,95205,US,San Joaquin County,https://www.google.com/maps/place/?q=place_id:ChIJPXiKnh68kIAR0wh2yGnOb1Q
24672,TF2016_020_035-5-ocr.csv,2,E Stockton ( 95206 ) 76 Express,2 209-983-4781 1-5 Exit 468 ( French Camp Rd SE ) .,24 M,Stockton,95206,76 Express,209-983-4781,1-5 Exit 468 ( French Camp Rd SE ) .,M,,95206_209-983-4781,2016,1,Stockton,CA,,,95206_209-983-4781,95206_209-983-4781_NA,ChIJKXepb0MTkIAR2mpkNblZZLs,76,"5777 S French Camp Rd, French Camp, CA 95231, USA","5777 South French Camp Road, French Camp",37.8966184,-121.2811589,3.9,"gas_station, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(209) 983-4781,+1 209-983-4781,https://www.76.com/station/u76-komal-brothers-0000819428/?utm_source=G&utm_medium=local&utm_campaign=google-local&utm_source=G&utm_medium=local&utm_campaign=google-local,5777,South French Camp Road,French Camp,CA,95231,US,San Joaquin County,https://www.google.com/maps/place/?q=place_id:ChIJKXepb0MTkIAR2mpkNblZZLs
24678,TF2016_020_035-2-ocr.csv,0,E Acampo ( 95220 ) Jahant Food & Fuel ( Arco ),2 209-333-6000 CA 99 Exit 271 ( 24323 SB Svc Rd ),24 E /,Acampo,95220,Jahant Food & Fuel ( Arco ),209-333-6000,CA 99 Exit 271 ( 24323 SB Svc Rd ),,,95220_209-333-6000,2016,1,Acampo,CA,,,95220_209-333-6000,95220_209-333-6000_NA,ChIJlyxUVwiimoARi92kaTGKkOw,Jahant Food & Fuel Stop,"24323 CA-99, Collierville, CA 95220, USA","24323 California 99, Collierville",38.2063767,-121.2646656,3.8,"gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(209) 333-6000,+1 209-333-6000,,24323,California 99,Collierville,CA,95220,US,San Joaquin County,https://www.google.com/maps/place/?q=place_id:ChIJlyxUVwiimoARi92kaTGKkOw
24684,TF2016_020_035-3-ocr.csv,37,E Lodi ( 95240 ) Flying J Travel Plaza # 617 FLYING,209-339-4066 1-5 Exit 485 ( CA 12 E ),FLYING J 24 XL <U+25A1> 24 24,Lodi,95240,Flying J Travel Plaza # 617 FLYING,209-339-4066,1-5 Exit 485 ( CA 12 E ),XL,XL,95240_209-339-4066,2016,1,Lodi,CA,Flying J,,95240_209-339-4066,95240_209-339-4066_Flying J,ChIJ_RNxyAOnmoARG5l5QFY-gHQ,Flying J Travel Center,"15100 Thornton Rd, Lodi, CA 95242, USA","15100 Thornton Road, Lodi",38.1172855,-121.3943642,4,"convenience_store, gas_station, point_of_interest, food, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(209) 339-4066,+1 209-339-4066,https://locations.pilotflyingj.com/us/ca/lodi/15100-north-thornton-rd,15100,Thornton Road,Lodi,CA,95242,US,San Joaquin County,https://www.google.com/maps/place/?q=place_id:ChIJ_RNxyAOnmoARG5l5QFY-gHQ
24690,TF2016_020_035-3-ocr.csv,36,E Lodi ( 95240 ) 3 B's Truck / Auto Plaza ( Sinclair ),2 209-369-6391 1-5 Exit 485 ( CA 12 E ),24 MOO 24 <U+25A1> 24 <U+2610> <U+2610>,Lodi,95240,3 B's Truck / Auto Plaza ( Sinclair ),209-369-6391,1-5 Exit 485 ( CA 12 E ),M,M,95240_209-369-6391,2016,1,Lodi,CA,Sinclair,,95240_209-369-6391,95240_209-369-6391_Sinclair,ChIJ_RNxyAOnmoARG5l5QFY-gHQ,Flying J Travel Center,"15100 Thornton Rd, Lodi, CA 95242, USA","15100 Thornton Road, Lodi",38.1172855,-121.3943642,4,"gas_station, convenience_store, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(209) 339-4066,+1 209-339-4066,https://locations.pilotflyingj.com/us/ca/lodi/15100-north-thornton-rd,15100,Thornton Road,Lodi,CA,95242,US,San Joaquin County,https://www.google.com/maps/place/?q=place_id:ChIJ_RNxyAOnmoARG5l5QFY-gHQ
24696,TF2016_020_035-5-ocr.csv,8,E Tracy ( 95304 ) Tracy Truck & Auto Stop,209-832-5006 1-205 Exit 8 ( 3940 N Tracy Blvd ),24 M O,Tracy,95304,Tracy Truck & Auto Stop,209-832-5006,1-205 Exit 8 ( 3940 N Tracy Blvd ),M,,95304_209-832-5006,2016,1,Tracy,CA,,,95304_209-832-5006,95304_209-832-5006_NA,ChIJV0V41PwXkIARMu13vHZub18,Tracy Truck & Auto Stop,"3940 N Tracy Blvd, Tracy, CA 95304, USA","3940 North Tracy Boulevard, Tracy",37.7655211,-121.4343061,2.4,"car_wash, convenience_store, gas_station, car_repair, point_of_interest, food, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(209) 879-0084,+1 209-879-0084,,3940,North Tracy Boulevard,Tracy,CA,95304,US,San Joaquin County,https://www.google.com/maps/place/?q=place_id:ChIJV0V41PwXkIARMu13vHZub18
24702,TF2016_020_035-4-ocr.csv,50,E Santa Nella ( 95322 ) TA Santa Nella # 163 ( Shell ) ZA,209-826-0741 1-5 Exit 407 ( CA 33 NE ),ZA 24 <U+25A1> XL,Santa Nella,95322,TA Santa Nella # 163 ( Shell ) ZA,209-826-0741,1-5 Exit 407 ( CA 33 NE ),XL,,95322_209-826-0741,2016,1,Gustine,CA,Shell,,95322_209-826-0741,95322_209-826-0741_Shell,,,,,,,,,,FAILED,FAILED: API Error: ZERO_RESULTS,,,,,,,,,,,
24708,TF2016_020_035-4-ocr.csv,51,Santa Nella ( 95322 ) Rotten Robbie # 59,209-826-4418 1-5 Exit 407 ( CA 33 SW ) .,24 HRS MOO DD,Santa Nella,95322,Rotten Robbie # 59,209-826-4418,1-5 Exit 407 ( CA 33 SW ) .,M,,95322_209-826-4418,2016,1,Gustine,CA,,,95322_209-826-4418,95322_209-826-4418_NA,ChIJSTqXRcaEkYARkjlFa5ZYV0Y,Rotten Robbie,"12860 CA-33, Santa Nella, CA 95322, USA","12860 California 33, Santa Nella",37.1027,-121.015466,4.3,"gas_station, convenience_store, atm, finance, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(209) 826-4418,+1 209-826-4418,https://rottenrobbie.com/,12860,California 33,Santa Nella,CA,95322,US,Merced County,https://www.google.com/maps/place/?q=place_id:ChIJSTqXRcaEkYARkjlFa5ZYV0Y
24714,TF2016_020_035-4-ocr.csv,49,E Santa Nella ( 95322 ) Love's Travel Stop # 441,2 209-827-1399 1-5 Exit 407 ( CA 33 NE ),24 <U+25A1> M D24,Santa Nella,95322,Love's Travel Stop # 441,209-827-1399,1-5 Exit 407 ( CA 33 NE ),M,,95322_209-827-1399,2016,1,Gustine,CA,Love's,,95322_209-827-1399,95322_209-827-1399_Love's,ChIJNaRM7cyEkYARRGDn5Kw0dPM,Love's Travel Stop,"29025 Plaza Dr, Santa Nella, CA 95322, USA","29025 Plaza Drive, Santa Nella",37.1114426,-121.0165816,4,"convenience_store, gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(209) 827-1399,+1 209-827-1399,https://www.loves.com/locations/441,29025,Plaza Drive,Santa Nella,CA,95322,US,Merced County,https://www.google.com/maps/place/?q=place_id:ChIJNaRM7cyEkYARRGDn5Kw0dPM
24720,TF2016_020_035-3-ocr.csv,31,Lathrop ( 95330 ) Joe's Travel Plaza,209-982-0341 1-5 Exit 463 ( Lathrop Rd ),24 RS <U+2610>,Lathrop,95330,Joe's Travel Plaza,209-982-0341,1-5 Exit 463 ( Lathrop Rd ),S,,95330_209-982-0341,2016,1,Lathrop,CA,,,95330_209-982-0341,95330_209-982-0341_NA,ChIJC0LKgWsVkIARDsW-1WDhvQk,Joe's Travel Plaza,"15600 S Harlan Rd, Lathrop, CA 95330, USA","15600 South Harlan Road, Lathrop",37.8206789,-121.2911309,4,"car_wash, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(209) 982-0341,+1 209-982-0341,,15600,South Harlan Road,Lathrop,CA,95330,US,San Joaquin County,https://www.google.com/maps/place/?q=place_id:ChIJC0LKgWsVkIARDsW-1WDhvQk
24726,TF2016_020_035-3-ocr.csv,52,Modesto ( 95355 ) Modesto Truck Plaza,2 209-574-0299 CA 99 Exit 223 ( Hatch Rd W - S 7th ),S S <U+2610>,Modesto,95355,Modesto Truck Plaza,209-574-0299,CA 99 Exit 223 ( Hatch Rd W - S 7th ),S,,95355_209-574-0299,2016,1,Modesto,CA,,,95355_209-574-0299,95355_209-574-0299_NA,ChIJbZgndURVkIARBzP_gxSjh3Y,Truck Parking,"1201 S 7th St, Modesto, CA 95351, USA","1201 South 7th Street, Modesto",37.612396,-120.9828685,5,"parking, storage, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(916) 610-0033,+1 916-610-0033,https://semiyard.com/,1201,South 7th Street,Modesto,CA,95351,US,Stanislaus County,https://www.google.com/maps/place/?q=place_id:ChIJbZgndURVkIARBzP_gxSjh3Y
24732,TF2016_020_035-4-ocr.csv,35,E Ripon ( 95366 ) Love's Travel Stop # 223,2 209-599-0740 CA 99 Exit 237 B ( Jack Tone Rd ) .,24 LO <U+2610> 24,Ripon,95366,Love's Travel Stop # 223,209-599-0740,CA 99 Exit 237 B ( Jack Tone Rd ) .,L,L,95366_209-599-0740,2016,1,Ripon,CA,Love's,,95366_209-599-0740,95366_209-599-0740_Love's,ChIJBXLN7GlEkIARVMbRGE7XrQg,Love's Travel Stop,"1553 W Colony Rd, Ripon, CA 95366, USA","1553 West Colony Road, Ripon",37.7556144,-121.1415383,3.7,"gas_station, convenience_store, store, point_of_interest, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(209) 599-0740,+1 209-599-0740,https://www.loves.com/locations/223,1553,West Colony Road,Ripon,CA,95366,US,San Joaquin County,https://www.google.com/maps/place/?q=place_id:ChIJBXLN7GlEkIARVMbRGE7XrQg
24738,TF2016_020_035-4-ocr.csv,34,Ripon ( 95366 ) Flying J Travel Plaza # 618 FLYING,2 209-599-4141 CA 99 Exit 237 B ( Jack Tone Rd ),FLYING J 24 XL 24 24,Ripon,95366,Flying J Travel Plaza # 618 FLYING,209-599-4141,CA 99 Exit 237 B ( Jack Tone Rd ),XL,,95366_209-599-4141,2016,1,Ripon,CA,Flying J,,95366_209-599-4141,95366_209-599-4141_Flying J,ChIJkwAxpGtEkIARLgEc1allzHY,Flying J Travel Center,"1501 Jack Tone Rd, Ripon, CA 95366, USA","1501 Jack Tone Road, Ripon",37.7558433,-121.1435978,4,"convenience_store, gas_station, point_of_interest, food, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(209) 599-4141,+1 209-599-4141,https://locations.pilotflyingj.com/us/ca/ripon/1501-north-jack-tone-road,1501,Jack Tone Road,Ripon,CA,95366,US,San Joaquin County,https://www.google.com/maps/place/?q=place_id:ChIJkwAxpGtEkIARLgEc1allzHY
24744,TF2016_020_035-5-ocr.csv,9,Tracy ( 95376 ) Country Mart Diesel & Gas ( 76 ) ),2 209-832-8642 1-580 X 76 B ( 132 N to 34243 S,) 24 S O <U+2610>,Tracy,95376,Country Mart Diesel & Gas ( 76 ) ),209-832-8642,1-580 X 76 B ( 132 N to 34243 S,S,,95376_209-832-8642,2016,1,Tracy,CA,,,95376_209-832-8642,95376_209-832-8642_NA,ChIJj1umo186kIARNcafiHY0EVc,Country Mart Diesel & Gas,"34243 S Chrisman Rd, Tracy, CA 95304, USA","34243 South Chrisman Road, Tracy",37.6413862,-121.3980276,3.5,"convenience_store, point_of_interest, food, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(209) 832-8642,+1 209-832-8642,,34243,South Chrisman Road,Tracy,CA,95304,US,San Joaquin County,https://www.google.com/maps/place/?q=place_id:ChIJj1umo186kIARNcafiHY0EVc
24750,TF2016_020_035-5-ocr.csv,20,Westley ( 95387 ) Westley Triangle Truck Stop,209-894-3000 1-5 Exit 441 ( NE to McCracken ),24 M 0,Westley,95387,Westley Triangle Truck Stop,209-894-3000,1-5 Exit 441 ( NE to McCracken ),M,,95387_209-894-3000,2016,1,Westley,CA,,,95387_209-894-3000,95387_209-894-3000_NA,ChIJsdhtGII1kIARdnY3-4khKl0,Triangle Truck Stop,"7051 McCracken Rd, Westley, CA 95387, USA","7051 McCracken Road, Westley",37.5442326,-121.2704791,3.7,"food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(209) 343-5010,+1 209-343-5010,,7051,McCracken Road,Westley,CA,95387,US,Stanislaus County,https://www.google.com/maps/place/?q=place_id:ChIJsdhtGII1kIARdnY3-4khKl0
24756,TF2016_020_035-5-ocr.csv,19,Westley ( 95387 ) Joe's Travel Plaza # 2,209-894-3040 1-5 Exit 441 ( Howard Rd ),24 L 24,Westley,95387,Joe's Travel Plaza # 2,209-894-3040,1-5 Exit 441 ( Howard Rd ),L,,95387_209-894-3040,2016,1,Westley,CA,,,95387_209-894-3040,95387_209-894-3040_NA,ChIJ_dpbln01kIARUJEI2u5k0uQ,Joe's Travel Plaza,"016-042-031 I-5 Exit 441, Westley, CA 95387, USA","016-042-031 I-5 Exit 441, Westley",37.5385041,-121.2636677,4.2,"gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(209) 894-3040,+1 209-894-3040,,,,Westley,CA,95387,US,Stanislaus County,https://www.google.com/maps/place/?q=place_id:ChIJ_dpbln01kIARUJEI2u5k0uQ
24762,TF2016_020_035-4-ocr.csv,52,D Santa Rosa ( 95407 ) Rotten Robbie # 60,707-584-9610 US 101 Exit 485 ( Todd Rd E ),24 0,Santa Rosa,95407,Rotten Robbie # 60,707-584-9610,US 101 Exit 485 ( Todd Rd E ),,,95407_707-584-9610,2016,1,Santa Rosa,CA,,,95407_707-584-9610,95407_707-584-9610_NA,ChIJN7xG39hJhIARAZumdl2qmXE,Rotten Robbie,"55 E Todd Rd, Santa Rosa, CA 95407, USA","55 East Todd Road, Santa Rosa",38.387481,-122.7153801,4,"gas_station, convenience_store, atm, finance, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(707) 584-9610,+1 707-584-9610,https://rottenrobbie.com/,55,East Todd Road,Santa Rosa,CA,95407,US,Sonoma County,https://www.google.com/maps/place/?q=place_id:ChIJN7xG39hJhIARAZumdl2qmXE
24768,TF2016_020_035-3-ocr.csv,28,D Lakeport ( 95453 ) Rotten Robbie # 65,707-263-5790 CA 29 & CA 175 ( NE to S Main St ),D <U+25A1>,Lakeport,95453,Rotten Robbie # 65,707-263-5790,CA 29 & CA 175 ( NE to S Main St ),,,95453_707-263-5790,2016,1,Lakeport,CA,,,95453_707-263-5790,95453_707-263-5790_NA,ChIJP5W4eJzlg4AR1YUvOVGF7hg,Rotten Robbie,"2725 S Main St, Lakeport, CA 95453, USA","2725 South Main Street, Lakeport",39.01822010000001,-122.9129256,4.2,"gas_station, convenience_store, atm, finance, food, point_of_interest, store, establishment",OPERATIONAL,NEARBY_SEARCH,SUCCESS,(707) 263-5790,+1 707-263-5790,https://rottenrobbie.com/,2725,South Main Street,Lakeport,CA,95453,US,Lake County,https://www.google.com/maps/place/?q=place_id:ChIJP5W4eJzlg4AR1YUvOVGF7hg
24774,TF2016_020_035-2-ocr.csv,52,B Eureka ( 95501 ) Broadway Gas & Deli ( 76 ),707-442-5507 4050 US 101,24 <U+25A1>,Eureka,95501,Broadway Gas & Deli ( 76 ),707-442-5507,4050 US 101,,,95501_707-442-5507,2016,1,Eureka,CA,,,95501_707-442-5507,95501_707-442-5507_NA,ChIJuQru6xIA1FQR-JEgHI4w6ys,Redwood Coast Cabins and RV Resort,"4050 US-101, Eureka, CA 95503, USA","4050 U.S. 101, Eureka",40.8255394,-124.0820038,3.7,"campground, rv_park, travel_agency, real_estate_agency, park, lodging, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(707) 798-1820,+1 707-798-1820,http://www.redwoodcoastrv.com/,4050,U.S. 101,Eureka,CA,95503,US,Humboldt County,https://www.google.com/maps/place/?q=place_id:ChIJuQru6xIA1FQR-JEgHI4w6ys
24780,TF2016_020_035-5-ocr.csv,24,Woodland ( 95776 ) Chevron Food Shop 1 ) .,"530-666-3117 1-5 Exit 537 ( CA 113 , 1/2 mi S )",24 <U+25A1> <U+2610> <U+2610>,Woodland,95776,Chevron Food Shop 1 ) .,530-666-3117,"1-5 Exit 537 ( CA 113 , 1/2 mi S )",,,95776_530-666-3117,2016,1,Woodland,CA,Chevron,,95776_530-666-3117,95776_530-666-3117_Chevron,ChIJPc_y0lTQhIARGTzejYBTAus,Chevron,"596 N East St, Woodland, CA 95776, USA","596 North East Street, Woodland",38.6956455,-121.7649259,3,"gas_station, convenience_store, car_repair, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(530) 668-1517,+1 530-668-1517,http://www.chevronwithtechron.com/stations/station-finder.aspx,596,North East Street,Woodland,CA,95776,US,Yolo County,https://www.google.com/maps/place/?q=place_id:ChIJPc_y0lTQhIARGTzejYBTAus
24786,TF2016_020_035-4-ocr.csv,37,Sacramento ( 95833 ) Sacramento 49er ( Pilot # 879 ) Pllat,"916-927-4774 1-80 Exit 85 ( W El Camino , 1 mi W of 1-5 )",) 24 RS XL 24 HOS,Sacramento,95833,Sacramento 49er ( Pilot # 879 ) Pllat,916-927-4774,"1-80 Exit 85 ( W El Camino , 1 mi W of 1-5 )",XL,,95833_916-927-4774,2016,1,Sacramento,CA,Pilot,,95833_916-927-4774,95833_916-927-4774_Pilot,ChIJ85iqyNfVmoARzQbtQV0Iw7w,Pilot Dealer,"2828 El Centro Rd, Sacramento, CA 95833, USA","2828 El Centro Road, Sacramento",38.6173987,-121.5381708,3.2,"convenience_store, gas_station, point_of_interest, food, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(916) 927-4774,+1 916-927-4774,https://pilotflyingj.com/stores/,2828,El Centro Road,Sacramento,CA,95833,US,Sacramento County,https://www.google.com/maps/place/?q=place_id:ChIJ85iqyNfVmoARzQbtQV0Iw7w
24792,TF2016_020_035-2-ocr.csv,47,Dunnigan ( 95937 ) Pilot Travel Center # 168,530-724-3060 1-5 Exit 554 ( CR8E ),Plot 24 XL 24 0,Dunnigan,95937,Pilot Travel Center # 168,530-724-3060,1-5 Exit 554 ( CR8E ),XL,,95937_530-724-3060,2016,1,Dunnigan,CA,Pilot,,95937_530-724-3060,95937_530-724-3060_Pilot,ChIJSXxLGau_hIAR8LrbpOeYKr4,Pilot Travel Center,"30035 County Road 8, Dunnigan, CA 95937, USA","30035 County Road 8, Dunnigan",38.8622787,-121.9506793,4.2,"convenience_store, gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(530) 724-3060,+1 530-724-3060,https://locations.pilotflyingj.com/us/ca/dunnigan/30035-county-road-8,30035,County Road 8,Dunnigan,CA,95937,US,Yolo County,https://www.google.com/maps/place/?q=place_id:ChIJSXxLGau_hIAR8LrbpOeYKr4
24798,TF2016_020_035-4-ocr.csv,9,Orland ( 95963 ) Fuel Stop ( Shell ) ),530-865-9645 1-5 Exit 618 ( South St E ),24 <U+2610> <U+25A1>,Orland,95963,Fuel Stop ( Shell ) ),530-865-9645,1-5 Exit 618 ( South St E ),,,95963_530-865-9645,2016,1,Orland,CA,Shell,,95963_530-865-9645,95963_530-865-9645_Shell,ChIJVzbOpRz7goARei3AtVlwT30,Pilot Travel Center,"4444 Commerce Ln, Orland, CA 95963, USA","4444 Commerce Lane, Orland",39.7506817,-122.2080617,4.3,"gas_station, convenience_store, point_of_interest, store, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(530) 865-0108,+1 530-865-0108,https://locations.pilotflyingj.com/us/ca/orland/4444-commerce-lane,4444,Commerce Lane,Orland,CA,95963,US,Glenn County,https://www.google.com/maps/place/?q=place_id:ChIJVzbOpRz7goARei3AtVlwT30
24804,TF2016_020_035-4-ocr.csv,10,Oroville ( 95965 ) Royal Mini Mart # 2970 ( 76 ),530-533-9093 CA 70 & Georgia Pacific Way E,24 D,Oroville,95965,Royal Mini Mart # 2970 ( 76 ),530-533-9093,CA 70 & Georgia Pacific Way E,,,95965_530-533-9093,2016,1,Oroville,CA,,,95965_530-533-9093,95965_530-533-9093_NA,ChIJGdmCAMK2nIARRBk_dRtOpRE,Maidu Mart Convenience Store,"3900 Olive Hwy, Oroville, CA 95966, USA","3900 Olive Highway, Oroville",39.5033042,-121.5082318,4,"convenience_store, gas_station, store, restaurant, point_of_interest, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(800) 991-6531,+1 800-991-6531,http://www.goldcountrycasino.com/RVpark.php,3900,Olive Highway,Oroville,CA,95966,US,Butte County,https://www.google.com/maps/place/?q=place_id:ChIJGdmCAMK2nIARRBk_dRtOpRE
24810,TF2016_020_035-5-ocr.csv,26,Yuba City ( 95991 ) Hwy 99 Travel Center ( Chevron Rd S ) ),530-790-0588 4142 CA 99 ( 5 mi S of town ),24,Yuba City,95991,Hwy 99 Travel Center ( Chevron Rd S ) ),530-790-0588,4142 CA 99 ( 5 mi S of town ),,,95991_530-790-0588,2016,1,Yuba City,CA,Chevron,,95991_530-790-0588,95991_530-790-0588_Chevron,ChIJwcnTfKyyhIARpW_NN_bcC7k,99 Travel Center-Chevron Truck Stop-Food Court,"4142 CA-99, Yuba City, CA 95991, USA","4142 California 99, Yuba City",39.0669286,-121.6328763,4,"convenience_store, gas_station, point_of_interest, store, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(530) 790-0588,+1 530-790-0588,,4142,California 99,Yuba City,CA,95991,US,Sutter County,https://www.google.com/maps/place/?q=place_id:ChIJwcnTfKyyhIARpW_NN_bcC7k
24816,TF2016_020_035-4-ocr.csv,29,B Redding ( 96002 ) TA Redding # 057 ( Shell ),2 530-221-4760 1-5 Exit 673 ( Knighton Rd ),A 24 XLO,Redding,96002,TA Redding # 057 ( Shell ),530-221-4760,1-5 Exit 673 ( Knighton Rd ),XL,XL,96002_530-221-4760,2016,1,Redding,CA,Shell,,96002_530-221-4760,96002_530-221-4760_Shell,,,,,,,,,,FAILED,FAILED: API Error: ZERO_RESULTS,,,,,,,,,,,
24822,TF2016_020_035-2-ocr.csv,40,Corning ( 96021 ) TA Corning # 040 ( Shell ),530-824-4646 1-5 Exit 630 ( South Ave ),24 XL O,Corning,96021,TA Corning # 040 ( Shell ),530-824-4646,1-5 Exit 630 ( South Ave ),XL,,96021_530-824-4646,2016,1,Corning,CA,Shell,,96021_530-824-4646,96021_530-824-4646_Shell,,,,,,,,,,FAILED,FAILED: API Error: ZERO_RESULTS,,,,,,,,,,,
24828,TF2016_020_035-2-ocr.csv,39,Corning ( 96021 ) Petro Corning # 309 ( Valero ),530-824-4685 1-5 Exit 630 ( South Ave ),PETRO 24 <U+2610> BLOO 24 HRS,Corning,96021,Petro Corning # 309 ( Valero ),530-824-4685,1-5 Exit 630 ( South Ave ),L,,96021_530-824-4685,2016,1,Corning,CA,Valero,,96021_530-824-4685,96021_530-824-4685_Valero,ChIJt531uGHygoARIhk2_pFmsTE,Petro Stopping Centers 309,"2151 South Ave, Corning, CA 96021, USA","2151 South Avenue, Corning",39.906445,-122.19358,5,"point_of_interest, establishment",OPERATIONAL,NEARBY_SEARCH,SUCCESS,,,,2151,South Avenue,Corning,CA,96021,US,Tehama County,https://www.google.com/maps/place/?q=place_id:ChIJt531uGHygoARIhk2_pFmsTE
