id,lat,lon,type,highway,ref,name,source,source_ref,milepost:county,milepost:state,towards,is_in:state_code,old_ref,note:ref,unsigned_ref,noref,note,official_name,ref:left,ref:right,unsigned:ref,fixme,FIXME,source:imagery,noname,old_exit_to,destination,FIXME:ref,destination:ref,odbl,fuel:cng,source:exit_to,unsigned,noref:left,maxspeed,destination:street,check_date,unsigned_ref:right,tiger:reviewed,traffic_sign,traffic_sign:direction,ref:signed,status,exit_to,junction:ref,unsigned_ref:left,description,start_date,construction,proposed:highway
177398561,34.1487951,-118.157328,node,motorway_junction,13A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181077185,34.1516504,-118.1382748,node,motorway_junction,26,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181289912,32.5391334,-116.9061779,node,motorway_junction,,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182130675,34.1517133,-118.1270681,node,motorway_junction,27,Unnamed Exit,usgs_imagery;survey;image,AM909_DSCV3433,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182404990,37.6148653,-122.3954437,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187632461,37.3800923,-122.0677543,node,motorway_junction,22C,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivenorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivesouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189838400,37.3837026,-122.0289796,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189838411,37.383947,-122.031031,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191205608,37.3899667,-122.0536349,node,motorway_junction,2,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twothirtyseveneast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twothirtysevenwest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191333242,34.074151,-118.2715009,node,motorway_junction,5A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193209044,37.3873641,-122.068811,node,motorway_junction,22A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivenorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivesouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194367263,34.0273168,-118.4575435,node,motorway_junction,2,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194748311,34.0290771,-118.4466076,node,motorway_junction,2C,Unnamed Exit,usgs_imagery;survey;image,AM909_DSCS6353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196685059,34.0316798,-118.4197954,node,motorway_junction,4,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198191486,34.0293893,-118.3990725,node,motorway_junction,5,Unnamed Exit,usgs_imagery;survey;image,AM909_DSCS6336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200379626,34.0142698,-118.3742052,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200451009,33.9898133,-118.3695493,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200759322,37.8203744,-122.2565253,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201453776,37.8064523,-122.23771,node,motorway_junction,22,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201453803,37.7990563,-122.2205492,node,motorway_junction,23,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204217243,33.9736986,-118.3814768,node,motorway_junction,48,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204486285,37.8347256,-122.2186792,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204507748,37.4027972,-122.0958076,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206349056,34.1397492,-117.3026546,node,motorway_junction,1B,Unnamed Exit,,,,,,,,Caltrans list calls this 1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206680206,37.3334505,-121.9375952,node,motorway_junction,1A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206691786,37.3319901,-122.0172854,node,motorway_junction,10,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206696652,37.3551492,-122.0621286,node,motorway_junction,20,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivenorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivesouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207640137,37.4589344,-122.1381218,node,motorway_junction,403,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/101.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207640173,37.4598956,-122.1394113,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207640310,37.4617063,-122.1424925,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208577220,34.0353902,-118.3287939,node,motorway_junction,9,Unnamed Exit,survey;image;usgs_imagery;CDOT,AM909_DSCS6312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209338068,37.7739783,-122.1596352,node,motorway_junction,27B,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209835741,37.7839943,-122.1843774,node,motorway_junction,26,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209889153,37.794135,-122.2057794,node,motorway_junction,24,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209889163,37.7866399,-122.1958579,node,motorway_junction,25B,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214306675,34.0370151,-118.2744356,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217595718,37.784167,-122.1836311,node,motorway_junction,25,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217607185,37.7828842,-122.177481,node,motorway_junction,26,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218353408,37.7686976,-122.1536663,node,motorway_junction,27,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220218084,37.3342395,-122.036074,node,motorway_junction,11,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220226948,37.3862337,-122.068441,node,motorway_junction,23,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivenorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivesouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221731657,34.4419753,-119.8079176,node,motorway_junction,104B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225208672,37.4079493,-122.0042291,node,motorway_junction,5,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twothirtyseveneast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twothirtysevenwest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225208715,37.4083363,-122.0016682,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225232704,37.4237151,-121.9218681,node,motorway_junction,,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twothirtyseveneast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twothirtysevenwest.pdf,,,,,,,,9C,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231185717,37.8018367,-122.2966438,node,motorway_junction,42,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231190233,37.7993762,-122.277914,node,motorway_junction,1A;1B,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/980.pdf,,,,,,,,,,,,1A,1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231205692,37.7971628,-122.272269,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233563999,37.7766371,-122.2359665,node,motorway_junction,39B,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233564953,37.774223,-122.2307883,node,motorway_junction,39A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233568674,37.7744235,-122.231922,node,motorway_junction,39A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233799080,37.7969147,-122.270182,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234253736,37.787251,-122.2477217,node,motorway_junction,40,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239582632,37.5679015,-122.310652,node,motorway_junction,416,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/101.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239587623,37.5768872,-122.3203716,node,motorway_junction,417A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/101.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240287378,37.3368325,-122.0681019,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240432279,37.7640019,-122.216816,node,motorway_junction,38,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240487098,37.9085473,-122.3208965,node,motorway_junction,11,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240487106,37.9014373,-122.3152424,node,motorway_junction,12,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240487188,37.8975361,-122.311872,node,motorway_junction,12,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240513244,37.9145044,-122.3175421,node,motorway_junction,14B,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240513458,37.9149356,-122.326484,node,motorway_junction,11,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241328971,37.7718965,-122.2244149,node,motorway_junction,38,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241333761,37.7464982,-122.2014385,node,motorway_junction,37,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241335045,37.7435353,-122.1991096,node,motorway_junction,36,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241634139,37.7497085,-122.1963551,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241784810,37.7411656,-122.196231,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241784813,37.7376229,-122.1966064,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241784950,37.7270342,-122.2016242,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241794816,37.7227844,-122.2005253,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241794961,37.7200327,-122.2018275,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241864891,37.6060795,-122.385592,node,motorway_junction,422,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/101.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241887632,37.9277326,-122.3227612,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242106025,37.7371534,-122.193198,node,motorway_junction,36,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242106767,37.7343981,-122.1911025,node,motorway_junction,35,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242414019,37.72096,-122.178853,node,motorway_junction,34,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242460445,37.7151285,-122.172559,node,motorway_junction,34,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242465654,37.713058,-122.1705393,node,motorway_junction,33B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242850841,37.6944029,-122.1435017,node,motorway_junction,31,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242855731,37.6849674,-122.1295141,node,motorway_junction,31A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242856251,37.6886888,-122.1352375,node,motorway_junction,30,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242856795,37.6909178,-122.129154,node,motorway_junction,16B,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twothirtyeightnorth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242857213,37.6903335,-122.1237961,node,motorway_junction,16A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twothirtyeightnorth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242858429,37.6963098,-122.105261,node,motorway_junction,34,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242858467,37.6892562,-122.1021046,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242862785,37.6899209,-122.0959107,node,motorway_junction,35,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242862960,37.6862192,-122.0926279,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,edited,,,,,,,
242905873,37.7061938,-122.1185876,node,motorway_junction,32B,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242908939,37.7112638,-122.127345,node,motorway_junction,32,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242912764,37.7252066,-122.137487,node,motorway_junction,31,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243654575,34.0144539,-118.4866244,node,motorway_junction,1A,Unnamed Exit,usgs_imagery;survey;image,AM909_DSCS6365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243683479,37.9218094,-122.3432532,node,motorway_junction,10A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243683547,37.9214001,-122.3378204,node,motorway_junction,10B,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243817117,37.9398779,-122.324925,node,motorway_junction,16,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243829742,37.9594549,-122.3307737,node,motorway_junction,18,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243829769,37.9517464,-122.3276525,node,motorway_junction,17,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245509683,37.3734885,-121.9262937,node,motorway_junction,391,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245509711,37.3743958,-121.930973,node,motorway_junction,390,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245540681,37.3674057,-121.9070339,node,motorway_junction,389A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/101.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245808491,37.3715459,-121.9302134,node,motorway_junction,,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245809995,37.3608434,-121.9161062,node,motorway_junction,8,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/87.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245810016,37.3559439,-121.9094676,node,motorway_junction,4A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245812719,37.3639378,-121.9014693,node,motorway_junction,388B,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/101.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245812729,37.3655655,-121.9051343,node,motorway_junction,388C,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/101.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245843508,37.362811,-121.8883124,node,motorway_junction,388A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/101.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245919608,37.3489152,-121.9080994,node,motorway_junction,7,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/87.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245919614,37.3480601,-121.9191158,node,motorway_junction,3,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245974419,37.3495063,-121.8611697,node,motorway_junction,386B,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/101.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245974424,37.3529766,-121.8643825,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245974452,37.3514014,-121.8635959,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245974454,37.3537091,-121.8658052,node,motorway_junction,386A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/101.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
