state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,Phone 2,Hours of Operation,# of Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,# of Reserved Parking Spots,# of Paid Parking Spots,Fax,Phone 3,# of Men's Showers,Diesel,Bulk Def,Unleaded,Propane,Phone 4,Mailing Address,Mile Marker,Phone 5,Road Name,https
34,New York,BURNS TRUCK STOP #9,location_details.php?id=11701,https://www.truckstopsandservices.com/location_details.php?id=11701,Trucker,ind_dealer_1,44.969955,-74.654004,NY 37,659 STATE ROUTE 37,HOGANSBURG,NY,13655,518-358-9912 (TRAVEL CENTER),518-358-9912 (3 FEATHER'S INTERNET CAFE),,5,2,0,0,,0,0,,,,,,,,,,,,,
34,New York,BYRNE DAIRY,location_details.php?id=48066,https://www.truckstopsandservices.com/location_details.php?id=48066,Trucker,ind_dealer_1,42.961643,-77.094906,NY 96,2067 NY-96,PHELPS,NY,14432,315-548-8807,,,0,4,0,0,,0,0,,,,,,,,,,,,,
34,New York,BYRNE DAIRY,location_details.php?id=48058,https://www.truckstopsandservices.com/location_details.php?id=48058,Trucker,ind_dealer_1,43.07899,-75.373873,NY 5,7767 NY 5,KIRKLAND,NY,13323,315-853-2108 (TRAVEL CENTER),315-853-2108 (BYRNE DAIRY AND DELI),,5,2,0,0,,,,,,,,,,,,,,,,
34,New York,CHITTENANGO SERVICE AREA,location_details.php?id=537,https://www.truckstopsandservices.com/location_details.php?id=537,Trucker,sunoco,43.095651,-75.839855,I-90,2188 TAG RD,CANASTOTA,NY,13032,315-687-6498,,,20,1,0,0,,0,0,315-687-6520,,,,,,,,,266 WB,,,
34,New York,CIRCLE K,location_details.php?id=2117,https://www.truckstopsandservices.com/location_details.php?id=2117,Trucker,circle_k__3774,44.036818,-75.910666,I-81,23179 NY 342,WATERTOWN,NY,13601,315-788-5291 (TRAVEL CENTER),,,20,6,0,0,48,0,0,315-788-0625,,,,,,,,,,,,
34,New York,CIRCLE K,location_details.php?id=2118,https://www.truckstopsandservices.com/location_details.php?id=2118,Trucker,ind_dealer_1,42.799032,-76.121335,I-81,5755 STATE ROUTE 80,TULLY,NY,13159,315-696-8238 (TRAVEL CENTER),,,7,2,0,0,14,,,,,,,,,,,,,,,
34,New York,CIRCLE K,location_details.php?id=2122,https://www.truckstopsandservices.com/location_details.php?id=2122,Trucker,circle_k__3774,42.960506,-76.846085,I-90,1347 NY-414,SENECA FALLS,NY,13148,315-539-8876 (TRAVEL CENTER),,,10,3,0,0,41,0,0,,,,,,,,,,,,,
34,New York,CIRCLE K,location_details.php?id=48064,https://www.truckstopsandservices.com/location_details.php?id=48064,Trucker,ind_dealer_1,42.96317,-76.734458,US 20,41 CLARK STREET RD,MONTEZUMA,NY,13117,315-252-6767 (TRAVEL CENTER),,,0,2,0,0,,0,0,315-252-1625,,,,,,,,,,,,
34,New York,CIRCLE K,location_details.php?id=48034,https://www.truckstopsandservices.com/location_details.php?id=48034,Trucker,ind_dealer_1,43.127818,-76.078628,I-481,6392 E TAFT RD,EAST SYRACUSE,NY,13057,315-458-5720 (TRAVEL CENTER),,,0,6,0,0,8,0,0,,,,,,,,,,,,,
34,New York,CIRCLE K,location_details.php?id=11685,https://www.truckstopsandservices.com/location_details.php?id=11685,Trucker,circle_k__3774,42.915013,-75.379514,NY 12,1053 NY 12,SANGERFIELD,NY,13455,315-841-8165 (TRAVEL CENTER),,,0,2,0,0,,0,0,,,,,,,,,,,,,
34,New York,CIRCLE K,location_details.php?id=54740,https://www.truckstopsandservices.com/location_details.php?id=54740,Trucker,circle_k__3774,43.23298,-76.132039,I-81,5565 BARTELL RD,BREWERTON,NY,13029,315-676-2117 (TRAVEL CENTER),,,5,6,0,0,31,0,0,,,,,,,,,,,,,
34,New York,CLIFF'S LOCAL MARKET,location_details.php?id=54138,https://www.truckstopsandservices.com/location_details.php?id=54138,Trucker,citgo,43.58779,-75.350243,NY 12,3205 STATE ROUTE 12,PORT LEYDEN,NY,13433,315-348-4469 (TRAVEL CENTER),315-348-4469 (CLIFF'S DELI),,20,4,0,0,,0,0,,,,,,,,,,,,,
34,New York,CLIFF'S LOCAL MARKET,location_details.php?id=48057,https://www.truckstopsandservices.com/location_details.php?id=48057,Trucker,citgo,43.079808,-75.39133,NY 5,7481 NY 5,KIRKLAND,NY,13323,315-853-3737 (TRAVEL CENTER),315-853-3737 (DUNKIN' DONUTS),,4,2,0,0,,0,0,,,,,,,,,,,,,
34,New York,CLIFTON SPRINGS SERVICE AREA,location_details.php?id=18842,https://www.truckstopsandservices.com/location_details.php?id=18842,Trucker,sunoco,42.973138,-77.175533,I-90,3326 NY 96,CLIFTON SPRINGS,NY,14432,315-462-5182 (TRAVEL CENTER),315-462-5182 (BURGER KING),,20,1,0,0,,0,0,,,,,,,,,,MM 337 EB,,,
34,New York,COOK'S GAS WAY,location_details.php?id=54147,https://www.truckstopsandservices.com/location_details.php?id=54147,Trucker,valero,42.90621,-77.757149,NY 39,337 WADSWORTH AVE,AVON,NY,14414,585-226-3388 (TRAVEL CENTER),,,0,4,0,0,,0,0,,,,,,,,,,,,,
34,New York,CROSBY'S,location_details.php?id=48030,https://www.truckstopsandservices.com/location_details.php?id=48030,Trucker,valero,42.062815,-78.16897,NY 517,500 MAIN ST,BOLIVAR,NY,14715,585-928-2379 (TRAVEL CENTER),,,20,2,0,0,,,,,,,,,,,,,,,,
34,New York,CUMBERLAND FARMS #1662,location_details.php?id=54186,https://www.truckstopsandservices.com/location_details.php?id=54186,Trucker,ind_dealer_1,42.62131,-73.776932,I-87,68 ROUTE 9W,GLENMONT,NY,12077,518-434-0293 (TRAVEL CENTER),518-434-0293 (CUMBERLAND FARMS DELI),,0,4,0,0,23,0,0,,,,,,,,,,,,,
34,New York,DANDY MINI MART,location_details.php?id=11687,https://www.truckstopsandservices.com/location_details.php?id=11687,Trucker,citgo,42.292599,-76.714186,NY 13,6034 NY 13,CAYUTA,NY,14824,607-594-7172 (TRAVEL CENTER),,,20,3,0,0,,0,0,,,,,,,,,,,,,
34,New York,DANDY MINI MART,location_details.php?id=11691,https://www.truckstopsandservices.com/location_details.php?id=11691,Trucker,citgo,42.02497,-76.382978,NY 17,814 W RIVER RD,NICHOLS,NY,13812,607-699-3538 (TRAVEL CENTER),,,100,3,0,0,62,,,607-699-3589,,,,,,,,,,,,
34,New York,DANDY MINI MART #11,location_details.php?id=54194,https://www.truckstopsandservices.com/location_details.php?id=54194,Trucker,ind_dealer_1,42.13279,-76.944369,I-86,3149 STATE RD 352,BIG FLATS,NY,14814,607-562-3087 (TRAVEL CENTER),,,,3,,,48,,,,,,,,,,,,,,,
34,New York,DANDY MINI MART #57,location_details.php?id=48049,https://www.truckstopsandservices.com/location_details.php?id=48049,Trucker,sunoco,42.189476,-76.833207,NY 14,104 WYGANT RD,HORSEHEADS,NY,14845,607-795-1040,,,10,2,0,0,,0,0,607-795-1231,,,,,,,,,,,,
34,New York,DANDY MINI MART #58,location_details.php?id=54198,https://www.truckstopsandservices.com/location_details.php?id=54198,Trucker,sunoco,42.22782,-77.183786,I-86,8708 MAIN ST,CAMPBELL,NY,14821,607-527-3130 (TRAVEL CENTER),607-527-3130 (SUBWAY),,,2,,,41,,,,,,,,,,,,,,,
34,New York,DEWITT SERVICE AREA,location_details.php?id=748,https://www.truckstopsandservices.com/location_details.php?id=748,Trucker,sunoco,43.091427,-76.102862,I-90,6031 TARBELL RD,SYRACUSE,NY,13206,315-432-1347 (TRAVEL CENTER),315-432-1347 (MCDONALD'S),,20,3,0,0,,0,0,,,,,,,,,,MM 280 EB,,,
34,New York,EXIT 11 TRUCK STOP,location_details.php?id=836,https://www.truckstopsandservices.com/location_details.php?id=836,Trucker,gulf_oil_1,42.936465,-73.807023,I-87,10 ROUND LAKE RD,ROUND LAKE,NY,12019,518-899-5139,,,50,4,0,0,11,2,2,518-899-5299,,,,,,,,,,,,
34,New York,EXIT 36 TRUCK STOP,location_details.php?id=844,https://www.truckstopsandservices.com/location_details.php?id=844,Trucker,mobil_oil__type,44.65958,-73.482405,I-87,4319 NY 22,PLATTSBURGH,NY,12901,518-561-3256 (TRAVEL CENTER),,,50,4,2,0,36,0,50,518-563-6463,,,,,,,,,,,,
34,New York,EXPRESS MART,location_details.php?id=856,https://www.truckstopsandservices.com/location_details.php?id=856,Trucker,sunoco,42.634682,-76.19115,NY 281,31 S WEST ST,HOMER,NY,13077,607-749-7321 (TRAVEL CENTER),,,0,2,0,0,,,,,,,,,,,,,,,,
34,New York,FAMCO EXPRESS - SUNOCO,location_details.php?id=56026,https://www.truckstopsandservices.com/location_details.php?id=56026,Trucker,sunoco,43.060079,-76.182419,I-690,510 STATE FAIR BLVD,SYRACUSE,NY,13204,315-339-4040 (TRAVEL CENTER),315-339-4040 (SERPICO'S DINER),,52,7,3,,8,0,0,,,,,,,,,,,,,
34,New York,FASTRAC,location_details.php?id=48065,https://www.truckstopsandservices.com/location_details.php?id=48065,Trucker,ind_dealer_1,43.22786,-77.286415,NY 104,1933 NY-104,ONTARIO,NY,14519,315-524-3333 (TRAVEL CENTER),,,2,2,0,0,,0,0,,,,,,,,,,,,,
34,New York,FASTRAC,location_details.php?id=18836,https://www.truckstopsandservices.com/location_details.php?id=18836,Trucker,ind_dealer_1,43.054591,-76.558768,I-90,9027 N SENECA ST,WEEDSPORT,NY,13166,315-834-6884 (TRAVEL CENTER),,,0,2,0,0,40,0,0,,,,,,,,,,,,,
34,New York,FASTRAC,location_details.php?id=18847,https://www.truckstopsandservices.com/location_details.php?id=18847,Trucker,ind_dealer_1,43.25468,-76.305743,NY 481,343 NY-264,PHOENIX,NY,13135,315-695-2525 (TRAVEL CENTER),,,6,8,0,0,14,0,0,,,,,,,,,,,,,
34,New York,FASTRAC,location_details.php?id=54302,https://www.truckstopsandservices.com/location_details.php?id=54302,Trucker,ind_dealer_1,43.06905,-75.752434,NY 5,3388 SENECA TPKE,CANASTOTA,NY,13032,315-697-5415 (TRAVEL CENTER),,,0,3,0,0,,0,0,,,,,,,,,,,,,
34,New York,FLYING J TRAVEL CENTER #693,location_details.php?id=17752,https://www.truckstopsandservices.com/location_details.php?id=17752,Trucker,flying-j-,43.000321,-78.40615,I-90,8484 ALLEGHANY RD,PEMBROKE,NY,14036,585-599-4430 (TRAVEL CENTER),585-599-4430 (DENNY'S),,140,7,9,0,48-A,7,7,585-599-4436,,,3.959,4.659,2.999,4.199,,,,,,
34,New York,FORT ANN SUPER STOP,location_details.php?id=11712,https://www.truckstopsandservices.com/location_details.php?id=11712,Trucker,ind_dealer_1,43.413908,-73.497346,NY 149,11300 NY 149,FORT ANN,NY,12827,518-639-8343 (TRAVEL CENTER),,,20,2,1,0,,0,0,518-639-8583,,,,,,,,,,,,
34,New York,GRIST MILL RESTAURANT,location_details.php?id=1277,https://www.truckstopsandservices.com/location_details.php?id=1277,Trucker,sunoco,43.407959,-76.114504,I-81,3039 COUNTY ROUTE 26,PARISH,NY,13131,315-625-7691 (TRAVEL CENTER),,,20,2,0,0,33,,,,,,,,,,,,,,,
34,New York,GUILDERLAND SERVICE AREA,location_details.php?id=1281,https://www.truckstopsandservices.com/location_details.php?id=1281,Trucker,mobil_oil__type,42.744777,-73.919416,I-90,103 BROOKVIEW DR,SCHENECTADY,NY,12304,518-356-4936 (TRAVEL CENTER),518-356-4936 (MCDONALD'S),,50,1,0,0,,0,0,518-356-4936,,,,,,,,,153 EB,,,
34,New York,HI-QUALITY PETROLEUM,location_details.php?id=11708,https://www.truckstopsandservices.com/location_details.php?id=11708,Trucker,ind_dealer_1,43.114336,-78.697126,NY 78,6472 S TRANSIT RD,LOCKPORT,NY,14094,716-625-9315 (TRAVEL CENTER),,,0,3,0,0,,,,,,,,,,,,,,,,
34,New York,INDIAN CASTLE SERVICE AREA,location_details.php?id=1408,https://www.truckstopsandservices.com/location_details.php?id=1408,Trucker,mobil_oil__type,43.016504,-74.805565,I-90,MM 210 EB,LITTLE FALLS,NY,13365,315-823-1813 (TRAVEL CENTER),315-823-1813 (ROY ROGERS),,20,2,0,0,,0,0,315-823-1813,315-823-1813 (STARBUCKS),,,,,,,,MM 210 EB,,,
34,New York,IROQUOIS SERVICE AREA,location_details.php?id=1429,https://www.truckstopsandservices.com/location_details.php?id=1429,Trucker,mobil_oil__type,43.016546,-74.801147,I-90,MM 210 WB,LITTLE FALLS,NY,13365,315-823-1745 (TRAVEL CENTER),315-823-1745 (BURGER KING),,50,2,0,0,,0,0,,315-823-1745 (DUNKIN' DONUTS),,,,,,,,MM 210 WB,,,
34,New York,JIM'S TRUCK PLAZA,location_details.php?id=1468,https://www.truckstopsandservices.com/location_details.php?id=1468,Trucker,sunoco,42.907485,-78.75837,I-90,2125 WALDEN AVE,CHEEKTOWAGA,NY,14225,716-683-9931 (TRAVEL CENTER),716-683-9931 (JIM'S DINER),,90,5,4,0,52E,0,0,716-683-2285,,,,,,,,,,,,
34,New York,JUNIUS PONDS SERVICE AREA,location_details.php?id=1513,https://www.truckstopsandservices.com/location_details.php?id=1513,Trucker,sunoco,42.958811,-76.918766,I-90,I-90 MM 324 WB,WATERLOO,NY,13165,315-539-2047 (TRAVEL CENTER),315-539-2047 (ROY ROGERS),,100,1,0,0,,0,0,,315-539-2047 (DUNKIN' DONUTS),,,,,,,,MM 324 WB,,,
34,New York,KINGS 2664 - MEDFORD,location_details.php?id=53542,https://www.truckstopsandservices.com/location_details.php?id=53542,Trucker,sunoco,40.820697,-72.998512,I-495,2771 NY-112,MEDFORD,NY,11763,631-207-0071 (TRAVEL CENTER),,,,2,,,64,,,,,,,,,,,,,,,
34,New York,KINGS COPIAGUE TRUCK STOP,location_details.php?id=53541,https://www.truckstopsandservices.com/location_details.php?id=53541,Trucker,mobil_oil__type,40.692049,-73.398031,NY 27,1201 SUNRISE HWY,COPIAGUE,NY,11726,631-608-4150 (TRAVEL CENTER),,,,3,,,GREAT NECK RD,,,,,,,,,,,,,,,
34,New York,KINGS MEDFORD MOBIL,location_details.php?id=53543,https://www.truckstopsandservices.com/location_details.php?id=53543,Trucker,mobil_oil__type,40.824986,-72.995074,I-495,2771 ROUTE 112,MEDFORD,NY,11763,631-730-6501 (TRAVEL CENTER),631-730-6501 (PIZZA HUT),,0,4,0,0,64,0,0,631-730-6501,631-730-6501 (RED MANGO),,,,,,,,,,,
34,New York,KINGS MOTOR PARKWAY TRUCK STOP,location_details.php?id=53544,https://www.truckstopsandservices.com/location_details.php?id=53544,Trucker,sunoco,40.808525,-73.193127,I-495,1340 MOTOR PKWY,HAUPPAUGE,NY,11788,631-234-6302 (TRAVEL CENTER),631-234-6302 (BURGER KING),,0,3,0,0,57,0,0,631-234-6361,,,,,,,,,,,,
34,New York,KWIK FILL,location_details.php?id=48061,https://www.truckstopsandservices.com/location_details.php?id=48061,Trucker,ind_dealer_1,42.00055,-77.127262,OLD US 15,21 CO RD 115,LINDLEY,NY,14858,607-523-7711 (TRAVEL CENTER),607-523-7711 (BRADLEY STREET CAFE),,6,2,0,0,,0,0,607-523-8097,,,,,,,,,,,,
34,New York,KWIK FILL #058,location_details.php?id=54510,https://www.truckstopsandservices.com/location_details.php?id=54510,Trucker,ind_dealer_1,43.09003,-77.635384,NY 15,3093 W HENRIETTA RD,ROCHESTER,NY,14623,585-424-4423 (TRAVEL CENTER),,,0,4,0,0,,0,0,,,,,,,,,,,,,
34,New York,KWIK FILL #085,location_details.php?id=54511,https://www.truckstopsandservices.com/location_details.php?id=54511,Trucker,ind_dealer_1,42.87115,-78.791236,I-90,2323 CLINTON ST,BUFFALO,NY,14227,716-823-4415 (TRAVEL CENTER),,,8,2,0,0,53,0,0,,,,,,,,,,,,,
34,New York,KWIK FILL #105,location_details.php?id=48079,https://www.truckstopsandservices.com/location_details.php?id=48079,Trucker,ind_dealer_1,42.998109,-78.882131,I-290,2255 MILITARY RD,TONAWANDA,NY,14150,716-692-7214 (TRAVEL CENTER),,,0,1,0,0,1 EB,,,716-693-0120,,,,,,,,,,,,
34,New York,KWIK FILL TRUCK PLAZA,location_details.php?id=18844,https://www.truckstopsandservices.com/location_details.php?id=18844,Trucker,ind_dealer_1,42.124852,-79.240752,I-86,2930 N MAIN ST EXT,JAMESTOWN,NY,14701,716-664-3444 (TRAVEL CENTER),,,4,4,2,0,12,0,0,716-664-3470,,,,,,,,,,,,
34,New York,LOVE'S COUNTRY STORE #833,location_details.php?id=57067,https://www.truckstopsandservices.com/location_details.php?id=57067,Trucker,loves-travel-stops-country-stores_416x416,42.258854,-79.743281,I-90,6201 SHORTMAN RD,RIPLEY,NY,14775,716-736-2023 (TRAVEL CENTER),716-736-2023 (HARDEE'S),,73,8,8,,61,,,716-736-2039,,4,,,,,,,,,,
34,New York,LOVE'S TRAVEL STOP #403,location_details.php?id=15064,https://www.truckstopsandservices.com/location_details.php?id=15064,Trucker,loves-travel-stops-country-stores_416x416,42.10223,-75.835061,I-81,2 INDUSTRIAL PARK DR,BINGHAMTON,NY,13904,607-651-9153 (TRAVEL CENTER),607-651-9153 (WENDY'S),,72,9,7,4,2 W NB / 3 SB,0,0,607-651-9286,,,,,,,,,,,,
34,New York,LOVE'S TRAVEL STOP #611,location_details.php?id=48031,https://www.truckstopsandservices.com/location_details.php?id=48031,Trucker,loves-travel-stops-country-stores_416x416,42.36399,-73.430394,I-90,12845 ROUTE 22,CANAAN,NY,12029,518-781-4040 (TRAVEL CENTER),518-781-4040 (DUNKIN' DONUTS),,57,7,5,2,B-3,0,0,518-781-4042,518-781-4040 (SUBWAY),,,,,,,,,,,
34,New York,LOVE'S TRAVEL STOP #772,location_details.php?id=55872,https://www.truckstopsandservices.com/location_details.php?id=55872,Trucker,loves-travel-stops-country-stores_416x416,42.376902,-77.363159,I-86,7748 NY 53,BATH,NY,14810,607-622-1150 (TRAVEL CENTER),607-622-1150 (WENDY'S),,67,8,7,2,37,0,0,607-622-1151,,,,,,,,,,,,
34,New York,LOVE'S TRAVEL STOP #820,location_details.php?id=57102,https://www.truckstopsandservices.com/location_details.php?id=57102,Trucker,loves-travel-stops-country-stores_416x416,42.90284,-76.83595,I-90,1262 ROUTE 414,WATERLOO,NY,13165,315-835-7244 (TRAVEL CENTER),315-835-7244 (SUBWAY),,78,8,7,,41,,,315-835-7245,315-835-7244 (WENDY'S),,,,,,,,,,,
34,New York,LOVE'S TRAVEL STOP #870,location_details.php?id=59430,https://www.truckstopsandservices.com/location_details.php?id=59430,Trucker,loves-travel-stops-country-stores_416x416,44.00207,-75.92195,I-81,23425 NY 12,WATERTOWN,NY,13601,315-221-7018 (TRAVEL CENTER),315-221-7018 (GODFATHER'S PIZZA),,71,5,5,,47,,,315-221-7019,315-221-7018 (MCDONALD'S),,,,,,,,,,,
34,New York,M & M ALLEGANY JUNCTION TRUCK STOP,location_details.php?id=1936,https://www.truckstopsandservices.com/location_details.php?id=1936,Trucker,ind_dealer_1,42.092598,-78.628603,I-86,2165 ROUTE 29,CARROLTON,NY,14753,716-945-6600 (TRAVEL CENTER),716-945-6600 (JUNCTION CAFE),,50,5,3,0,23,0,0,716-945-5162,,,,,,,,,,,,
34,New York,MALDEN SERVICE AREA,location_details.php?id=18845,https://www.truckstopsandservices.com/location_details.php?id=18845,Trucker,mobil_oil__type,42.111718,-73.956666,I-87,THRUWAY MM 103 N 1-87,SAUGERTIES,NY,12453,845-246-3510 (TRAVEL CENTER),,,100,2,0,0,,0,0,,,,,,,,,,MM 103 NB,,,
34,New York,MANCHESTER MART,location_details.php?id=48063,https://www.truckstopsandservices.com/location_details.php?id=48063,Trucker,sunoco,42.97444,-77.228372,I-90,70 N MAIN ST,MANCHESTER,NY,14504,585-289-2065 (TRAVEL CENTER),585-289-2065 (MARK'S PIZZERIA),,5,3,0,0,43,0,0,,,,,,,,,,,,,
34,New York,MAPLEFIELD,location_details.php?id=48078,https://www.truckstopsandservices.com/location_details.php?id=48078,Trucker,mobil_oil__type,43.858893,-73.437789,NY 74,1162 NY 9N,TICONDEROGA,NY,12883,518-558-1200 (TRAVEL CENTER),518-558-1200 (MY FRESH CAFE),,5,4,2,0,,0,0,,,,,,,,,,,,,
34,New York,MAPLEFIELD,location_details.php?id=520,https://www.truckstopsandservices.com/location_details.php?id=520,Trucker,mobil_oil__type,44.577638,-73.507814,I-87,442 BEAR SWAMP RD,PERU,NY,12972,518-643-2000 (TRAVEL CENTER),518-643-2000 (SUBWAY),,7,3,2,0,35,0,0,518-643-2563,,,,,,,,,,,,
34,New York,MAPLEFIELDS,location_details.php?id=48032,https://www.truckstopsandservices.com/location_details.php?id=48032,Trucker,irving,44.98071,-73.454859,I-87,3 SPIELGEL DR,CHAMPLAIN,NY,12919,518-298-4432 (TRAVEL CENTER),518-298-4432 (MY FRESH CAFE),,30,4,1,0,42,0,0,518-298-4488,,,,,,,,,,,,
34,New York,MARABITO,location_details.php?id=48080,https://www.truckstopsandservices.com/location_details.php?id=48080,Trucker,ind_dealer_1,42.747507,-76.134793,I-81,7073 NY-281,TULLY,NY,13159,315-696-6860 (TRAVEL CENTER),,,0,3,0,0,13,,,,,,,,,,,,,,,
34,New York,MINI MART,location_details.php?id=2121,https://www.truckstopsandservices.com/location_details.php?id=2121,Trucker,mobil_oil__type,43.723451,-73.82424,I-87,38 VALLEY FARM RD,POTTERSVILLE,NY,12860,518-494-9660 (TRAVEL CENTER),,,6,2,0,0,26 NB,0,0,,,,,,,,,,,,,
34,New York,MIRABITO,location_details.php?id=2674,https://www.truckstopsandservices.com/location_details.php?id=2674,Trucker,ind_dealer_1,42.381182,-75.183542,I-88,195 CO RD 48,OTEGO,NY,13825,607-988-9080 (TRAVEL CENTER),607-988-9080 (SUBWAY),,50,4,1,0,13,0,0,607-988-6863,,,,,,,,,,,,
34,New York,MIRABITO #42,location_details.php?id=54714,https://www.truckstopsandservices.com/location_details.php?id=54714,Trucker,ind_dealer_1,42.23128,-75.916976,I-81,1166 CASTLE CREEK RD,CASTLE CREEK,NY,13744,607-648-4425 (TRAVEL CENTER),607-648-4425 (DUNKIN' DONUTS),,5,3,0,0,7,0,0,607-648-4431,607-648-4425 (SUBWAY),,,,,,,,,,,
34,New York,MIRABITO CONVENIENCE STORE,location_details.php?id=2199,https://www.truckstopsandservices.com/location_details.php?id=2199,Trucker,ind_dealer_1,43.287288,-76.14636,I-81,2926 STATE ROUTE 49,CENTRAL SQUARE,NY,13036,315-676-2693 (TRAVEL CENTER),,,10,4,2,0,32,0,0,315-668-9222,,,,,,,,,,,,
34,New York,MIRABITO CONVENIENCE STORE,location_details.php?id=2673,https://www.truckstopsandservices.com/location_details.php?id=2673,Trucker,ind_dealer_1,42.183599,-75.633532,I-88,3622 NY 79,HARPURSVILLE,NY,13787,607-693-1414 (TRAVEL CENTER),607-693-1414 (SUBWAY),,6,4,0,0,6,0,0,,,,,,,,,,,,,
34,New York,MIRABITO'S,location_details.php?id=55269,https://www.truckstopsandservices.com/location_details.php?id=55269,Trucker,ind_dealer_1,42.29089,-75.474197,I-88,1320 E RIVER RD,BAINBRIDGE,NY,13733,607-967-8488 (TRAVEL CENTER),607-967-7168 (DUNKIN' DONUTS),,0,2,0,0,8,0,0,,607-201-1987 (SUBWAY),,,,,,,,,,,
34,New York,MOBIL,location_details.php?id=48069,https://www.truckstopsandservices.com/location_details.php?id=48069,Trucker,mobil_oil__type,44.781375,-73.434418,I-87,93 SPELLMAN RD,PLATTSBURGH,NY,12901,518-561-9595 (TRAVEL CENTER),,,10,2,0,0,40,0,0,,,,,,,,,,,,,
34,New York,MODENA SERVICE AREA,location_details.php?id=48067,https://www.truckstopsandservices.com/location_details.php?id=48067,Trucker,sunoco,41.591527,-74.088726,I-87,MM 66 SB,PLATTEKILL,NY,12548,845-564-2065 (TRAVEL CENTER),,,20,1,0,0,,0,0,,,,,,,,,,MM 66 SB,,,
34,New York,MOHAWK TRAVEL PLAZA,location_details.php?id=18838,https://www.truckstopsandservices.com/location_details.php?id=18838,Trucker,mobil_oil__type,42.914714,-74.16178,I-90,276 SERVICE RD,AMSTERDAM,NY,12010,518-887-5040 (TRAVEL CENTER),518-887-5040 (MCDONALD'S),,20,1,0,0,,0,0,,,,,,,,,,MM 172 EB,,,
34,New York,MOREAU XTRA MINI MART,location_details.php?id=2051,https://www.truckstopsandservices.com/location_details.php?id=2051,Trucker,sunoco,43.25183,-73.668337,I-87,1401 ROUTE 9,FORT EDWARD,NY,12828,518-793-6642 (TRAVEL CENTER),,,15,4,0,0,17 N,0,0,,,,,,,,,,,,,
34,New York,NATIVE PRIDE TRAVEL PLAZA,location_details.php?id=2092,https://www.truckstopsandservices.com/location_details.php?id=2092,Trucker,ind_dealer_1,42.57266,-79.093452,I-90,11359 SOUTHWESTERN BLVD,IRVING,NY,14081,716-934-5130 (TRAVEL CENTER),716-934-5130 (TALL CHIEF DINER),,50,6,3,0,58,0,0,716-934-4153,,,,,,,,,,,,
34,New York,NEW BALTIMORE SERVICE AREA,location_details.php?id=18840,https://www.truckstopsandservices.com/location_details.php?id=18840,Trucker,mobil_oil__type,42.427432,-73.806712,I-87,NYS THRUWAY MM 127,NEW BALTIMORE,NY,12124,518-756-9700 (TRAVEL CENTER),,,50,2,0,0,,0,0,,,,,,,,,,MM 127 NB / SB,,,
34,New York,NORTH CREEK MINI MART,location_details.php?id=11696,https://www.truckstopsandservices.com/location_details.php?id=11696,Trucker,mobil_oil__type,43.681082,-73.971819,NY 28,3184 NY-28,NORTH CREEK,NY,12853,518-251-3667 (TRAVEL CENTER),518-251-3667 (BASIL & WICKS),,5,2,0,0,,0,0,518-251-3667,,,,,,,,,,,,
34,New York,NORTH UTICA CITGO,location_details.php?id=2141,https://www.truckstopsandservices.com/location_details.php?id=2141,Trucker,citgo,43.116239,-75.211084,I-90,385 N GENESEE ST,UTICA,NY,13502,315-733-7623 (TRAVEL CENTER),,,0,2,0,0,31,0,0,,,,,,,,,,,,,
34,New York,ON THE WAY,location_details.php?id=48059,https://www.truckstopsandservices.com/location_details.php?id=48059,Trucker,mobil_oil__type,42.819554,-78.847614,NY 5,2368 HAMBURG TPKE,LACKAWANNA,NY,14218,716-262-0054 (TRAVEL CENTER),716-262-0054 (CHESTER'S FRIED CHICKEN),,10,3,0,0,,0,0,716-232-0332,,,,,,,,,,,,
