state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Mile Marker,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Phone 4,Phone 5,Fax,Exit,https,Diesel,Bulk Def,Unleaded,Propane,# of Men's Showers,http,Road Name,Hours of Operation,Mailing Address,htp
43,South Dakota,ROADWAY TRAVEL CENTER,location_details.php?id=1682,http://www.rvandtravelers.com/location_details.php?id=1682,RVer,sinclair_oil_.svg,,,I-29,,47058 271ST ST,SIOUX FALLS,SD,57108,605-368-2531 (TRAVEL CENTER),605-368-2531 (MARLIN'S),,15,0,15,5,1,0,,,605-368-5122,73,,,,,,,,,,,
43,South Dakota,ROSEBUD CASINO FUEL PLAZA,location_details.php?id=45688,http://www.rvandtravelers.com/location_details.php?id=45688,RVer,ind_dealer_1,,,US 83,,30421 US 83,VALENTINE,SD,69201,605-653-3456,,,50,0,0,4,2,0,,,605-378-0083,,,,,,,,,,,,
43,South Dakota,SHORTY'S ONE STOP,location_details.php?id=12469,http://www.rvandtravelers.com/location_details.php?id=12469,RVer,cenex--300_0,,,US 12/83,,3005 US 12,SELBY,SD,57472,605-649-7858,,,8,0,0,8,1,0,,,605-649-7761,,,,,,,,,,,,
43,South Dakota,SKYVIEW JUNCTION,location_details.php?id=12457,http://www.rvandtravelers.com/location_details.php?id=12457,RVer,cenex--300_0,,,US 14,,21505 SD 13,ELKTON,SD,57026,605-542-4961 (TRAVEL CENTER),605-542-4961 (JIMMY'S PLACE),,27,0,0,5,1,0,,,605-542-4961,SD 13,,,,,,,,,,,
43,South Dakota,STONE'S TRUCK STOP,location_details.php?id=3053,http://www.rvandtravelers.com/location_details.php?id=3053,RVer,marathon,,,I-29,,3801 9TH SE AVE,WATERTOWN,SD,57201,605-882-1484 (TRAVEL CENTER),605-882-1484 (THE GRAINERY CAFE),,110,0,0,8,10,0,,,605-886-0925,177,,,,,,,,,,,
43,South Dakota,THE JUNCTION,location_details.php?id=12483,http://www.rvandtravelers.com/location_details.php?id=12483,RVer,conoco,,,US 83,,19865 US 83,BLUNT,SD,57522,605-962-6111,,,24,0,0,6,1,0,,,,US 14,,,,,,,,,,,
43,South Dakota,TRAVEL CENTERS OF AMERICA #273,location_details.php?id=12480,http://www.rvandtravelers.com/location_details.php?id=12480,RVer,taexpress,,,US 385/18,,27638 US 385,HOT SPRINGS,SD,57747,605-745-4215 (TRAVEL CENTER),605-745-4215 (SUBWAY),,75,0,0,4,2,0,,,605-745-3719,SD79,,,,,,,,,,,
43,South Dakota,TRAVEL CENTERS OF AMERICA EXPRESS #275 - JERRY SEAMAN,location_details.php?id=624,http://www.rvandtravelers.com/location_details.php?id=624,RVer,taexpress,,,I-29,,47051 SD 50,BURBANK,SD,57010,605-624-2062 (TRAVEL CENTER),605-624-2062 (CARIBOU COFFEE),605-624-2062 (CINNABON),128,0,0,8,5,0,605-624-2062 (PIZZA HUT EXPRESS),605-624-2062 (SUBWAY),605-624-4840,26,,,,,,,,,,,
43,South Dakota,TRIPLE M TRAVEL PLAZA,location_details.php?id=45686,http://www.rvandtravelers.com/location_details.php?id=45686,RVer,ind_dealer_1,,,US 14,,29265 US 14,PIEDMONT,SD,57501,605-224-8772 (TRAVEL CENTER),605-224-8772 (HOT STUFF PIZZA),,50,0,0,3,1,0,,,605-224-8772,,,,,,,,,,,,
43,South Dakota,TRUCK TOWNE,location_details.php?id=3529,http://www.rvandtravelers.com/location_details.php?id=3529,RVer,conoco,,,I-29,,47016 SD 46,BERESFORD,SD,57004,605-957-4141 (TRAVEL CENTER),605-957-4141 (TRUCK TOWNE CAFE),,50,0,0,6,2,0,,,605-957-4144,47,,,,,,,,,,,
43,South Dakota,VALLEY MART TRUCK STOP,location_details.php?id=18756,http://www.rvandtravelers.com/location_details.php?id=18756,RVer,cenex--300_0,,,US 14,,101 CASPIAN AVE,VOLGA,SD,57071,605-627-9422 (TRAVEL CENTER),,,20,0,0,8,1,0,,,605-627-9490,,,,,,,,,,,,
43,South Dakota,VET'S WHOA & GO,location_details.php?id=3612,http://www.rvandtravelers.com/location_details.php?id=3612,RVer,ind_dealer_1,,,I-90,,2001 E KING ST,CHAMBERLAIN,SD,57325,605-734-5888 (TRAVEL CENTER),,,30,0,0,4,0,0,,,605-734-4150,265,,,,,,,,,,,
43,South Dakota,YESWAY 1178 - BADLANDS TRAVEL STOP,location_details.php?id=296,http://www.rvandtravelers.com/location_details.php?id=296,RVer,conoco,,,I-90,,24475 S CREEK RD,KADOKA,SD,57543,605-837-2126 (TRAVEL CENTER),605-837-2126 (CHOP'S DELI),,35,0,0,4,4,0,,,605-837-2129,152,,,,,,,,,,,
44,Tennessee,101 TRAVEL STOP,location_details.php?id=47152,http://www.rvandtravelers.com/location_details.php?id=47152,RVer,ind_dealer_1,,,I-40,,7311 TN 104,CEDAR GROVE,TN,38321,731-651-0101 (TRAVEL CENTER),731-651-0101 (CHESTER'S FRIED CHICKEN),,100,0,0,6,5,2,,,731-651-0104,101,,,,,,3,,,,,
44,Tennessee,4 LANE MARKET,location_details.php?id=12522,http://www.rvandtravelers.com/location_details.php?id=12522,RVer,shell_,,,US 70,,3932 SPARTA HWY,MCMINNVILLE,TN,37110,931-668-8361 (TRAVEL CENTER),,,27,0,0,4,0,0,,,,,,,,,,,,,,,
44,Tennessee,440 TRUCK STOP,location_details.php?id=47279,http://www.rvandtravelers.com/location_details.php?id=47279,RVer,ind_dealer_1,,,I-40,,1893 TN 73,NEWPORT,TN,37821,423-532-7470,,,150,0,0,6,2,3,,,423-532-7437,440,,,,,,1,,,,,
44,Tennessee,64 TRUCK STOP,location_details.php?id=12518,http://www.rvandtravelers.com/location_details.php?id=12518,RVer,valero,,,US 64,,4010 US 64,CRUMP,TN,38327,731-632-3464,,,8,,,2,0,0,,,,,,,,,,,,,,,
44,Tennessee,7 ELEVEN,location_details.php?id=47136,http://www.rvandtravelers.com/location_details.php?id=47136,RVer,exxon,,,US 431,,1550 FRANKLIN PIKE,LEWISBURG,TN,37091,931-270-7600 (TRAVEL CENTER),,,0,0,0,2,0,0,,,,TN 50,,,,,,,,,,,
44,Tennessee,ANTIOCH FOOD MART,location_details.php?id=265,http://www.rvandtravelers.com/location_details.php?id=265,RVer,citgo,,,I-24,,13001 OLD HICKORY BLVD,ANTIOCH,TN,37013,615-641-2223 (TRAVEL CENTER),,,0,0,0,2,0,0,,,,62,,,,,,,,,,,
44,Tennessee,AZTEC,location_details.php?id=12535,http://www.rvandtravelers.com/location_details.php?id=12535,RVer,bp-,,,US 411,,3987 US 411,MADISONVILLE,TN,37354,423-442-4064 (TRAVEL CENTER),423-442-4064 (CHIMI TACO),,1,0,0,4,0,0,,,,,,,,,,,,,,,
44,Tennessee,AZTEC,location_details.php?id=12536,http://www.rvandtravelers.com/location_details.php?id=12536,RVer,shell_,,,US 411,,4500 US 411,MADISONVILLE,TN,37354,423-420-0008,,,0,0,0,3,0,0,,,,,,,,,,,,,,,
44,Tennessee,BELLS EAGLE ONE STOP,location_details.php?id=12538,http://www.rvandtravelers.com/location_details.php?id=12538,RVer,exxon,,,US 412,,8253 US 412 S,BELLS,TN,38006,731-663-2003 (TRAVEL CENTER),731-663-2003 (CHESTER'S FRIED CHICKEN),731-663-2003 (DOUGH BOY'S PIZZA),43,0,0,4,2,0,,,731-345-3071,,,,,,,,,,,,
44,Tennessee,BELLS TRUCK STOP,location_details.php?id=321,http://www.rvandtravelers.com/location_details.php?id=321,RVer,exxon,,,I-40,,9730 US 70,BROWNSVILLE,TN,38006,731-772-1006 (TRAVEL CENTER),,,45,0,0,4,4,0,,,,66,,,,,,,,,,,
44,Tennessee,BOB PARKER SERVICE CENTER,location_details.php?id=53985,http://www.rvandtravelers.com/location_details.php?id=53985,RVer,ind_dealer_1,,,US 5,,1874 S HIGHLAND AVE,JACKSON,TN,38301,731-422-3405 (TRAVEL CENTER),731-422-3405 (BONWOOD CAFE),,5,0,0,1,0,2,,,,,,,,,,,,,,,
44,Tennessee,BUSY CORNER TRUCK STOP,location_details.php?id=457,http://www.rvandtravelers.com/location_details.php?id=457,RVer,exxon,,,I-24,,6623 MURFEESBORO HWY,MANCHESTER,TN,37355,931-728-1750 (TRAVEL CENTER),,,73,0,0,6,1,0,,,931-728-9832,105,,,,,,,,,,,
44,Tennessee,BY-PASS PHILLIP 66,location_details.php?id=54010,http://www.rvandtravelers.com/location_details.php?id=54010,RVer,66gas,,,US 43,,7933 NEW LAWRENCEBERG HWY,MOUNT PLEASANT,TN,38474,931-379-5200 (TRAVEL CENTER),,,8,0,0,2,0,0,,,931-379-5200,,,,,,,,,,,,
44,Tennessee,CATDADDY'S MARKET,location_details.php?id=54038,http://www.rvandtravelers.com/location_details.php?id=54038,RVer,ind_dealer_1,,,TN 33,,1446 N BROAD ST,TAZEWELL,TN,37879,423-526-5555 (TRAVEL CENTER),423-526-5555 (DOMINOS),,0,0,0,4,0,0,,,,,,,,,,,,,,,
44,Tennessee,CHECKERED FLAG MARKET & DELI,location_details.php?id=12534,http://www.rvandtravelers.com/location_details.php?id=12534,RVer,marathon,,,US 411,,3416 US 411,MADISONVILLE,TN,37354,423-442-1145 (TRAVEL CENTER),423-442-1145 (CHECKERED FLAG DELI),,0,0,0,2,0,0,,,,,,,,,,,,,,,
44,Tennessee,CIRCLE K 3626 - SWEETWATER,location_details.php?id=18794,http://www.rvandtravelers.com/location_details.php?id=18794,RVer,exxon,,,I-75,,1157 NEW TN 68,SWEETWATER,TN,37874,423-337-9577 (TRAVEL CENTER),,,25,0,0,4,0,0,,,,60,,,,,,,,,,,
44,Tennessee,CIRCLE K 3701,location_details.php?id=47139,http://www.rvandtravelers.com/location_details.php?id=47139,RVer,circle_k__3774,,,I-24,,1880 ALMAVILLE RD,SMYRNA,TN,37167,615-223-1236 (TRAVEL CENTER),,,0,0,0,2,0,0,,,,70,,,,,,,,,,,
44,Tennessee,CORNER EXPRESS,location_details.php?id=12507,http://www.rvandtravelers.com/location_details.php?id=12507,RVer,exxon,,,US 45,,530 W MAIN ST,HENDERSON,TN,38340,731-989-3205 (TRAVEL CENTER),,,15,0,0,1,0,0,,,,,,,,,,,,,,,
44,Tennessee,CRAB ORCHARD BP,location_details.php?id=674,http://www.rvandtravelers.com/location_details.php?id=674,RVer,shell_,,,I-40,,10024 US 70,CRAB ORCHARD,TN,37723,931-484-0384 (TRAVEL CENTER),,,10,0,0,4,0,0,,,,329,,,,,,,,,,,
44,Tennessee,DAILY'S 6604 - NASHVILLE,location_details.php?id=709,http://www.rvandtravelers.com/location_details.php?id=709,RVer,shell_,,,I-24/40,,601 FESSLERS LANE,NASHVILLE,TN,37210,615-242-2566 (TRAVEL CENTER),,,10,0,0,4,2,0,,,,212 EB,,,,,,,,,,,
44,Tennessee,DANNY'S FUEL AND FOOD,location_details.php?id=718,http://www.rvandtravelers.com/location_details.php?id=718,RVer,shell_,,,I-24,,5965 MILLER LANE,CHRISTIANA,TN,37037,615-898-1471 (TRAVEL CENTER),615-898-1471 (DANNY'S DELI),,92,0,0,5,1,0,,,615-898-1238,89,,,,,,,,,,,
44,Tennessee,DJS MARKET,location_details.php?id=54213,http://www.rvandtravelers.com/location_details.php?id=54213,RVer,marathon,,,I-40,,1324 N CHERRY ST,KNOXVILLE,TN,37917,865-637-5579 (TRAVEL CENTER),,,0,0,0,3,0,0,,,,390,,,,,,,,,,,
44,Tennessee,DODGE'S STORE,location_details.php?id=54216,http://www.rvandtravelers.com/location_details.php?id=54216,RVer,ind_dealer_1,,,US 61,,5192 HWY 61 S,MEMPHIS,TN,38109,901-785-8429 (TRAVEL CENTER),,,0,0,0,2,0,0,,,,,,,,,,,,,,,
44,Tennessee,DOWNTOWN HARTFORD CITGO,location_details.php?id=783,http://www.rvandtravelers.com/location_details.php?id=783,RVer,citgo,,,I-40,,3155 BIG CREEK RD,HARTFORD,TN,37753,423-487-0192 (TRAVEL CENTER),423-487-0192 (BIG O'S DELI),,20,0,0,4,0,0,,,423-487-4347,447,,,,,,,,,,,
44,Tennessee,DURANGO'S BP,location_details.php?id=12517,http://www.rvandtravelers.com/location_details.php?id=12517,RVer,bp-,,,US 51,,1335 US 51 N,RIPLEY,TN,38063,731-635-0566 (TRAVEL CENTER),,,15,0,0,3,0,0,,,731-635-0566,,,,,,,,,,,,
44,Tennessee,EAGLE EXXON,location_details.php?id=18796,http://www.rvandtravelers.com/location_details.php?id=18796,RVer,exxon,,,US 27,,8995 RHEA COUNTY HWY,DAYTON,TN,37321,423-775-0160 (TRAVEL CENTER),,,61,0,0,3,0,0,,,423-775-8287,,,,,,,,,,,,
44,Tennessee,EAGLE TRAVEL CENTER,location_details.php?id=12530,http://www.rvandtravelers.com/location_details.php?id=12530,RVer,ind_dealer_1,,,TN 111,,1870 HEISS MOUNTAIN RD,SODDY DAISY,TN,37379,423-332-3360 (TRAVEL CENTER),423-332-3360 (HUNT BROTHERS PIZZA),,6,0,0,3,0,0,,,,,,,,,,,,,,,
44,Tennessee,ECO TRAVEL PLAZA,location_details.php?id=2625,http://www.rvandtravelers.com/location_details.php?id=2625,RVer,shell_,,,I-40,,1897 GENESIS RD,CROSSVILLE,TN,38555,931-484-7498 (TRAVEL CENTER),931-484-7498 (DAIRY QUEEN),,60,0,0,7,2,0,,,,320,,,,,,,,,,,
44,Tennessee,EXPRESS GAS,location_details.php?id=54256,http://www.rvandtravelers.com/location_details.php?id=54256,RVer,marathon,,,TN 3,,2980 N THOMAS ST,MEMPHIS,TN,38127,901-357-1811 (TRAVEL CENTER),,,,,,2,,,,,,,,,,,,,,,,,
44,Tennessee,FASTRAX,location_details.php?id=910,http://www.rvandtravelers.com/location_details.php?id=910,RVer,marathon,,,I-40,,280 TN 113,WHITE PINE,TN,37890,865-397-0047 (TRAVEL CENTER),,,10,,,2,0,0,,,,424,,,,,,,,,,,
44,Tennessee,FILL N GO,location_details.php?id=47155,http://www.rvandtravelers.com/location_details.php?id=47155,RVer,marathon,,,I-55,,3084 S 3RD ST,MEMPHIS,TN,38109,901-417-6249 (TRAVEL CENTER),901-417-6249 (CHESTER'S FRIED CHICKEN),,24,0,0,8,2,0,,,901-417-6250,7,,,,,,1,,,,,
44,Tennessee,FLASH MARKET,location_details.php?id=939,http://www.rvandtravelers.com/location_details.php?id=939,RVer,marathon,,,I-40,,21385 TN 22,WILDERSVILLE,TN,38388,731-967-1418 (TRAVEL CENTER),,,20,0,0,6,1,0,,,731-968-7716,108,,,,,,,,,,,
44,Tennessee,FLYING J TRAVEL CENTER #720,location_details.php?id=18159,http://www.rvandtravelers.com/location_details.php?id=18159,RVer,flying-j-,,,I-40,,1420 TN 96 N,FAIRVIEW,TN,37062,615-799-4116 (TRAVEL CENTER),615-799-4116 (DENNY'S),,115,15,15,8,9,0,,,615-799-4120,182,pilotflyingj.com/stores/720/,3.399,3.959,2.739,4.299,,,,,,
44,Tennessee,FLYING J TRAVEL CENTER #722,location_details.php?id=954,http://www.rvandtravelers.com/location_details.php?id=954,RVer,flying-j-,,,I-40/75,,800 WATT RD,KNOXVILLE,TN,37932,865-531-7400 (TRAVEL CENTER),865-531-7400 (DENNY'S),865-531-7400 (CINNABON),176,20,20,12,13,0,,,865-531-7982,369,pilotflyingj.com/stores/722/,3.459,3.959,2.999,4.299,,,,,,
44,Tennessee,GAS & GO,location_details.php?id=12520,http://www.rvandtravelers.com/location_details.php?id=12520,RVer,bp-,,,US 64,,3207 US 64,WHITEVILLE,TN,38075,731-254-2000,,,23,0,0,5,0,0,,,,,,,,,,,,,,,
44,Tennessee,GREENWAVE SERVICE PLAZA,location_details.php?id=47140,http://www.rvandtravelers.com/location_details.php?id=47140,RVer,sunoco,,,I-40,,1827 WESTEL RD,ROCKWOOD,TN,37854,865-354-4351 (TRAVEL CENTER),,,30,0,0,3,5,0,,,,338,,,,,,,,,,,
44,Tennessee,HOLLADAY SHELL,location_details.php?id=1341,http://www.rvandtravelers.com/location_details.php?id=1341,RVer,shell_,,,I-40,,13781 US 641,HOLLADAY,TN,38341,731-847-2272,,,46,0,0,3,0,0,,,,126,,,,,,,,,,,
44,Tennessee,HULLETT SHELL,location_details.php?id=54417,http://www.rvandtravelers.com/location_details.php?id=54417,RVer,shell_,,,I-24,,617 WOODBURY HWY,MANCHESTER,TN,37355,931-728-0240 (TRAVEL CENTER),,,0,0,0,8,0,0,,,,110,,,,,,,,,,,
44,Tennessee,I-24 TRUCK PLAZA,location_details.php?id=1387,http://www.rvandtravelers.com/location_details.php?id=1387,RVer,exxon,,,I-24,,2529 HILLSBORO RD,MANCHESTER,TN,37355,931-728-6710 (TRAVEL CENTER),,,57,0,0,6,4,0,,,931-728-6669,114,,,,,,,,,,,
44,Tennessee,I-MART,location_details.php?id=1404,http://www.rvandtravelers.com/location_details.php?id=1404,RVer,66gas,,,I-40,,21465 TN 22 N,WILDERSVILLE,TN,38388,731-968-9956 (TRAVEL CENTER),,,21,0,0,4,3,0,,,,108,,,,,,,,,,,
44,Tennessee,K-M MARKET,location_details.php?id=54477,http://www.rvandtravelers.com/location_details.php?id=54477,RVer,ind_dealer_1,,,TN 69,,1035 FLORENCE RD,SAVANNAH,TN,38372,731-925-9122 (TRAVEL CENTER),,,,,,1,,,,,,,,,,,,,,,,,
44,Tennessee,LAKEVIEW C-STORE,location_details.php?id=54622,http://www.rvandtravelers.com/location_details.php?id=54622,RVer,ind_dealer_1,,,TN 411,,4519 BRISTOL HWY,JOHNSON CITY,TN,37601,423-282-6105 (TRAVEL CENTER),,,,,,2,,,,,,,,,,,,,,,,,
44,Tennessee,LARRY'S QUICKSTOP,location_details.php?id=12519,http://www.rvandtravelers.com/location_details.php?id=12519,RVer,valero,,,US 64,,17825 US 64,SOMERVILLE,TN,38068,901-465-3570,,,6,,,3,0,0,,,,,,,,,,,,,,,
44,Tennessee,LEE'S FOOD MART,location_details.php?id=1647,http://www.rvandtravelers.com/location_details.php?id=1647,RVer,66gas,,,I-75,,2233 ANDERSONVILLE HWY,CLINTON,TN,37716,865-457-2923 (TRAVEL CENTER),,,20,0,0,4,2,0,,,865-457-5053,122,,,,,,1,,,,,
44,Tennessee,LEE'S FOOD MART,location_details.php?id=1648,http://www.rvandtravelers.com/location_details.php?id=1648,RVer,66gas,,,I-81,,65 SPEEDWAY LANE,BULLS GAP,TN,37711,423-235-7790,,,43,0,0,3,2,0,,,423-235-7609,23,,,,,,,,,,,
44,Tennessee,LEE'S FOOD MART #0126,location_details.php?id=54631,http://www.rvandtravelers.com/location_details.php?id=54631,RVer,66gas,,,TN 1,,7608 RUTLEDGE PIKE,KNOXVILLE,TN,37924,865-546-0808 (TRAVEL CENTER),865-546-0808 (LEE'S DELI),,10,0,0,3,0,0,,,,,,,,,,,,,,,
44,Tennessee,LEE'S FOOD MART #1,location_details.php?id=54632,http://www.rvandtravelers.com/location_details.php?id=54632,RVer,marathon,,,TN 32,,3259 DIXIE HWY,TAZEWELL,TN,37879,423-626-8266 (TRAVEL CENTER),,,,,,2,,,,,,,,,,,,,,,,,
44,Tennessee,LEE'S TRAVEL CENTER,location_details.php?id=1646,http://www.rvandtravelers.com/location_details.php?id=1646,RVer,exxon,,,I-40,,7405 STRAWBERRY PLAINS PIKE,KNOXVILLE,TN,37924,865-933-6604,,,21,0,0,5,2,0,,,865-933-6568,398,,,,,,,,,,,
44,Tennessee,LITTLE GENERAL #27,location_details.php?id=54638,http://www.rvandtravelers.com/location_details.php?id=54638,RVer,ind_dealer_1,,,US 45W,,3130 E END DR,HUMBOLDT,TN,38343,731-784-6217 (TRAVEL CENTER),,,0,0,0,1,0,0,,,,TN 76,,,,,,,,,,,
44,Tennessee,LITTLE GENERAL EXPRESS,location_details.php?id=12512,http://www.rvandtravelers.com/location_details.php?id=12512,RVer,marathon,,,US 45,,301 N POPLAR ST,KENTON,TN,38233,731-749-5810 (TRAVEL CENTER),,,15,0,0,2,0,0,,,,,,,,,,,,,,,
44,Tennessee,LOCAL MARKET  #104,location_details.php?id=54640,http://www.rvandtravelers.com/location_details.php?id=54640,RVer,bp-,,,I-40,,7401 STRAWBERRY PLAINES PIKE,KNOXVILLE,TN,37924,865-933-6311 (TRAVEL CENTER),,,2,0,0,2,0,0,,,,398,,,,,,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #244,location_details.php?id=15263,http://www.rvandtravelers.com/location_details.php?id=15263,RVer,loves-travel-stops-country-stores_416x416,,,I-40,,2050 US 70 E,JACKSON,TN,38305,731-422-0901 (TRAVEL CENTER),731-422-0901 (HARDEE'S),,108,0,0,7,5,4,,,731-421-0405,87,,3.489,3.949,2.999,3.999,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #306,location_details.php?id=15258,http://www.rvandtravelers.com/location_details.php?id=15258,RVer,loves-travel-stops-country-stores_416x416,,,I-40,,1058 DEEP SPRINGS RD,DANDRIDGE,TN,37725,865-397-5040 (TRAVEL CENTER),865-397-5040 (CHESTER'S FRIED CHICKEN),865-397-5040 (SUBWAY),65,0,0,11,4,3,,,865-397-0620,412,,3.389,3.949,3.159,,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #314,location_details.php?id=15252,http://www.rvandtravelers.com/location_details.php?id=15252,RVer,loves-travel-stops-country-stores_416x416,,,I-24,,6137 EPPS MILL RD,CHRISTIANA,TN,37037,615-904-7303 (TRAVEL CENTER),615-904-7303 (MCDONALD'S),,100,0,0,7,7,3,,,615-904-1634,89,,3.449,3.949,3.039,3.999,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #330,location_details.php?id=15242,http://www.rvandtravelers.com/location_details.php?id=15242,RVer,loves-travel-stops-country-stores_416x416,,,I-40,,110 FAST LANE,BAXTER,TN,38544,931-858-6150 (TRAVEL CENTER),931-858-6150 (MCDONALD'S),931-858-6150 (SUBWAY),120,,,8,7,4,,,931-858-6157,280,,3.549,3.949,2.999,3.999,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #344,location_details.php?id=15266,http://www.rvandtravelers.com/location_details.php?id=15266,RVer,loves-travel-stops-country-stores_416x416,,,I-240,,3371 LAMAR AVE,MEMPHIS,TN,38118,901-433-7205 (TRAVEL CENTER),901-433-7205 (CHESTER'S FRIED CHICKEN),901-433-7205 (SUBWAY),74,0,0,10,7,4,,,901-433-7235,21,,3.589,3.949,2.999,3.999,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #346,location_details.php?id=15255,http://www.rvandtravelers.com/location_details.php?id=15255,RVer,loves-travel-stops-country-stores_416x416,,,I-65,,1623 BEAR CREEK PIKE,COLUMBIA,TN,38401,931-388-1217 (TRAVEL CENTER),931-388-1217 (ARBY'S),,80,0,0,8,7,4,,,931-388-1257,46,,3.549,3.949,3.099,,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #364,location_details.php?id=15247,http://www.rvandtravelers.com/location_details.php?id=15247,RVer,loves-travel-stops-country-stores_416x416,,,I-75,,200 LOWER RIVER RD,CHARLESTON,TN,37310,423-780-9171 (TRAVEL CENTER),423-780-9171 (MCDONALD'S),423-780-9171 (SUBWAY),88,0,0,9,7,3,,,423-780-9173,33,,3.449,3.789,2.899,3.999,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #369,location_details.php?id=19929,http://www.rvandtravelers.com/location_details.php?id=19929,RVer,loves-travel-stops-country-stores_416x416,,,I-40,,2971 TN 48 S,DICKSON,TN,37055,615-441-2691 (TRAVEL CENTER),615-441-2691 (MCDONALD'S),615-441-2691 (SUBWAY),106,0,0,8,7,4,,,615-446-0358,163,,3.389,3.949,3.049,3.999,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #429,location_details.php?id=22312,http://www.rvandtravelers.com/location_details.php?id=22312,RVer,loves-travel-stops-country-stores_416x416,,,I-24/65,,130 W TRINITY LANE,NASHVILLE,TN,37207,615-226-6393 (TRAVEL CENTER),615-226-6393 (SUBWAY),,49,0,0,7,4,4,,,615-226-6392,87,,3.469,3.789,3.199,,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #480,location_details.php?id=37629,http://www.rvandtravelers.com/location_details.php?id=37629,RVer,loves-travel-stops-country-stores_416x416,,,I-40,,9155 US 321,LENOIR CITY,TN,37771,865-988-3668 (TRAVEL CENTER),865-988-3668 (MCDONALD'S),865-988-3668 (SUBWAY),100,0,0,8,7,4,,,865-988-3198,321,,3.449,3.949,2.999,3.999,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #490,location_details.php?id=38443,http://www.rvandtravelers.com/location_details.php?id=38443,RVer,loves-travel-stops-country-stores_416x416,,,I-24,,260 TVA RD,NICKAJACK LAKE,TN,37347,423-942-3345 (TRAVEL CENTER),423-942-3345 (MCDONALD'S),423-942-3345 (SUBWAY),188,0,0,8,7,4,,,423-942-3354,158,,,,,,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #629,location_details.php?id=47281,http://www.rvandtravelers.com/location_details.php?id=47281,RVer,loves-travel-stops-country-stores_416x416,,,I-65,,1001 HWY 76,WHITE HOUSE,TN,37188,615-672-0261 (TRAVEL CENTER),615-672-0261 (PAPA JOHN'S),615-672-0261 (GODFATHER'S PIZZA),100,0,0,8,7,4,615-672-0261 (CHESTER'S FRIED CHICKEN),,615-672-5142,108,,3.349,3.949,2.999,9.999,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #641,location_details.php?id=47130,http://www.rvandtravelers.com/location_details.php?id=47130,RVer,loves-travel-stops-country-stores_416x416,,,I-155,,3070 LAKE RD,DYERSBURG,TN,38024,731-287-0941 (TRAVEL CENTER),731-287-0941 (GODFATHER'S PIZZA),731-287-0941 (CHESTER'S FRIED CHICKEN),60,0,0,7,4,2,,,731-287-0944,13,,3.449,3.949,2.999,3.999,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #694,location_details.php?id=47282,http://www.rvandtravelers.com/location_details.php?id=47282,RVer,loves-travel-stops-country-stores_416x416,,,US 45,,6870 US 45,RAMER,TN,38367,731-645-5163 (TRAVEL CENTER),731-645-5163 (SUBWAY),,28,0,0,4,2,0,,,731-646-1164,TN 5,,,,,,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #764,location_details.php?id=55870,http://www.rvandtravelers.com/location_details.php?id=55870,RVer,loves-travel-stops-country-stores_416x416,,,I-24,,1165 AEDC RD,HILLSBORO,TN,37342,931-253-6001 (TRAVEL CENTER),931-253-6001 (HARDEE'S),,85,0,0,7,7,2,,,931-253-6002,117,,,,,,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #787,location_details.php?id=55867,http://www.rvandtravelers.com/location_details.php?id=55867,RVer,loves-travel-stops-country-stores_416x416,,,I-81,,10465 LONESOME PINE TRAIL,MOSHEIM,TN,37818,423-422-2890 (TRAVEL CENTER),423-422-2890 (ARBY'S),,109,0,0,8,7,3,,,423-422-2869,30,,,,,,,,,,,
44,Tennessee,LOVE'S TRAVEL STOP #791,location_details.php?id=52900,http://www.rvandtravelers.com/location_details.php?id=52900,RVer,loves-travel-stops-country-stores_416x416,,,I-40,,13820 HWY 641 N,HOLLADAY,TN,38341,731-847-3380 (TRAVEL CENTER),731-847-3380 (ARBY'S),,125,0,0,9,9,0,,,731-847-2009,126,www.loves.com/en/location-and-fuel-price-search/locationsearchresults#?bounds=%7b%22south%22%3a35.8615767%2c%22west%22%3a-88.1618793%2c%22north%22%3a35.8796603%2c%22east%22%3a-88.1298645%7d,,,,,,,,,,
