state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Mile Marker,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,Phone 4,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,Fax,Unleaded,Diesel,Bulk Def,Propane,Phone 5,# of Men's Showers,Road Name,https,Hours of Operation,Mailing Address
11,Iowa,PILOT TRAVEL CENTER #373,location_details.php?id=17032,https://www.truckstopsandservices.com/location_details.php?id=17032,Trucker,pilot,41.629765,-93.781476,I-35/80,,11957 DOUGLAS AVE,DES MOINES,IA,50322,515-276-1509 (TRAVEL CENTER),515-276-1509 (SUBWAY),,,360,10,10,14,17,4,126,515-276-8599,2.899,3.499,4.259,,,,,,,
11,Iowa,PILOT TRAVEL CENTER #407,location_details.php?id=1350,https://www.truckstopsandservices.com/location_details.php?id=1350,Trucker,pilot,43.145447,-93.359473,I-35,,2411 US 18 E,CLEAR LAKE,IA,50428,641-357-3124 (TRAVEL CENTER),641-357-0588 (SUBWAY),,,75,9,9,8,6,0,194,641-357-4939,2.739,3.759,4.259,,,,,,,
11,Iowa,PILOT TRAVEL CENTER #43,location_details.php?id=17025,https://www.truckstopsandservices.com/location_details.php?id=17025,Trucker,pilot,41.62002,-90.783219,I-80,,3500 N PLAINVIEW RD,WALCOTT,IA,52773,563-284-4100 (TRAVEL CENTER),563-284-4110 (ARBY'S),,,160,5,5,11,8,4,284,563-284-4103,2.699,3.699,4.259,,,,,,,
11,Iowa,PILOT TRAVEL CENTER #495,location_details.php?id=17041,https://www.truckstopsandservices.com/location_details.php?id=17041,Trucker,pilot,41.699168,-92.358054,I-80,,4126 IA 21,BROOKLYN,IA,52211,319-685-4221 (TRAVEL CENTER),319-685-4047 (SUBWAY),,,90,8,8,6,5,0,201,319-685-4575,2.959,3.759,4.259,,,,,,,
11,Iowa,PILOT TRAVEL CENTER #496,location_details.php?id=17044,https://www.truckstopsandservices.com/location_details.php?id=17044,Trucker,pilot,41.643685,-91.151686,I-80,,2086 ATALISSA RD,ATALISSA,IA,52720,563-946-3761 (TRAVEL CENTER),563-946-3663 (PJ FRESH),,,93,50,50,11,4,0,265,563-946-3871,,3.099,3.999,,,,,,,
11,Iowa,PILOT TRAVEL CENTER #594,location_details.php?id=3525,https://www.truckstopsandservices.com/location_details.php?id=3525,Trucker,pilot,42.435132,-96.372443,I-29,,2815 SINGING HILLS BLVD,SIOUX CITY,IA,51111,712-258-3816 (TRAVEL CENTER),712-258-3075 (SUBWAY),712-258-3816 (BURGER KING),,80,13,13,8,7,0,143,712-258-3320,,3.699,4.259,,,,,,,
11,Iowa,PILOT TRAVEL CENTER DEALER #893,location_details.php?id=3719,https://www.truckstopsandservices.com/location_details.php?id=3719,Trucker,pilot,41.500048,-95.335827,I-80,,7005 N CHESTNUT ST,AVOCA,IA,51521,712-343-4007 (TRAVEL CENTER),712-343-4007 (AMERICAN PIE),712-343-4007 (TACO JOHN'S),712-343-4007 (MADE RIGHT),200,0,0,12,10,0,40,712-343-5026,,3.699,4.259,,,,,,,
11,Iowa,PRONTO MARKET,location_details.php?id=10661,https://www.truckstopsandservices.com/location_details.php?id=10661,Trucker,bp-,42.408936,-92.2644,US 218,,7305 LAPORTE RD,WASHBURN,IA,50702,319-296-3688 (TRAVEL CENTER),,,,5,0,0,2,0,0,,,,,,,,,,,,
11,Iowa,QC MART,location_details.php?id=10639,https://www.truckstopsandservices.com/location_details.php?id=10639,Trucker,bp-,41.901966,-90.591549,US 61,,2576 190TH ST,WELTON,IA,52774,563-659-8884 (TRAVEL CENTER),563-659-8884 (THE COUNTRY CAFE),,,40,0,0,4,1,0,190TH ST,563-659-1998,,,,,,,,,,
11,Iowa,QUIK TRIP,location_details.php?id=2671,https://www.truckstopsandservices.com/location_details.php?id=2671,Trucker,quiktrip-,41.647746,-93.598346,I-35/80,,4801 NE 14TH ST,DES MOINES,IA,50313,515-266-1822 (TRAVEL CENTER),515-266-1822 (BURGER KING),,,20,0,0,8,0,0,136,515-266-2015,,,,,,,,,,
11,Iowa,RIVERSIDE TRAVEL MART (BP),location_details.php?id=10068,https://www.truckstopsandservices.com/location_details.php?id=10068,Trucker,bp-,41.488475,-91.547938,US 218,,3070 IA 22,RIVERSIDE,IA,52327,319-648-3079 (TRAVEL CENTER),,,,20,0,0,4,0,0,80,,,,,,,,,,,
11,Iowa,ROAD RANGER TRAVEL CENTER,location_details.php?id=2777,https://www.truckstopsandservices.com/location_details.php?id=2777,Trucker,roadranger2019,42.461979,-92.247269,I-380,,100 PLAZA DR,ELK RUN HEIGHTS,IA,50707,815-315-0271 (TRAVEL CENTER),815-315-0271 (SUBWAY),815-315-0271 (DAN'S PIZZA),,85,0,0,6,6,2,68,319-235-5237,,,,,,,,,,
11,Iowa,ROUTE 63 TRAVEL PLAZA,location_details.php?id=10648,https://www.truckstopsandservices.com/location_details.php?id=10648,Trucker,ind_dealer_1,43.49054,-92.359816,US 63,,304 MAIN ST,CHESTER,IA,52134,563-565-2631 (TRAVEL CENTER),563-565-2631 (ROUTE 63 CAFE),,,27,0,0,3,1,0,,563-565-4587,,,,,,,,,,
11,Iowa,SAPP BROTHERS - SIOUX CITY CARDLOCK,location_details.php?id=54898,https://www.truckstopsandservices.com/location_details.php?id=54898,Trucker,,42.48928,-96.389359,US 75,,1623 DACE AVE,SIOUX CITY,IA,51101,712-252-2705 (TRAVEL CENTER),,,,10,0,0,5,0,0,IA 12,,,,,,,,,,,
11,Iowa,SAPP BROTHERS TRAVEL CENTER,location_details.php?id=2854,https://www.truckstopsandservices.com/location_details.php?id=2854,Trucker,,40.689543,-95.789142,I-29,,2496 210TH AVE,PERCIVAL,IA,51648,712-382-2323 (TRAVEL CENTER),712-382-2323 (APPLE BARREL RESTAURANT),712-382-2323 (LUCILLE'S FRIED CHICKEN),,100,0,0,6,6,4,10,712-382-1145,3.359,3.649,4.199,,,,,,,
11,Iowa,SAPP BROTHERS TRAVEL CENTER,location_details.php?id=2855,https://www.truckstopsandservices.com/location_details.php?id=2855,Trucker,,41.23695,-95.879414,I-80,,2608 S 24TH ST,COUNCIL BLUFFS,IA,51501,712-322-3000 (TRAVEL CENTER),712-322-3000 (APPLE BARREL RESTAURANT),712-322-3000 (BURGER KING),712-322-3000 (SUBWAY),140,13,13,15,10,7,1-B,712-328-0392,3.199,3.689,4.199,,,,,,,
11,Iowa,SAPP BROTHERS TRAVEL CENTER,location_details.php?id=54897,https://www.truckstopsandservices.com/location_details.php?id=54897,Trucker,,42.77119,-96.192029,US 75,,1788 18TH ST SW,LE MARS,IA,51031,712-546-8052 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,
11,Iowa,SOUTH RIDGE TRAVEL PLAZA,location_details.php?id=47061,https://www.truckstopsandservices.com/location_details.php?id=47061,Trucker,cenex--300_0,43.045161,-96.174928,US 75,,2950 S MAIN AVE,SIOUX CENTER,IA,51250,712-722-2507 (TRAVEL CENTER),712-722-2507 (GODFATHER'S PIZZA),,,19,0,0,4,1,0,,712-722-4396,,,,,,,,,,
11,Iowa,SPARKY'S,location_details.php?id=47058,https://www.truckstopsandservices.com/location_details.php?id=47058,Trucker,sinclair_oil_.svg,42.452834,-94.669663,US 20,,2325 MARSHALL AVE,ROCKWELL CITY,IA,50579,712-297-5707 (TRAVEL CENTER),,,,72,0,0,4,4,0,96,,,,,,,,,,,
11,Iowa,SPARKY'S,location_details.php?id=10599,https://www.truckstopsandservices.com/location_details.php?id=10599,Trucker,sinclair_oil_.svg,42.333132,-95.343668,IA 175,,317 IA 175,ARTHUR,IA,51431,712-367-2300 (TRAVEL CENTER),,,,5,0,0,2,0,0,,712-367-2300,,,,,,,,,,
11,Iowa,SPARKY'S,location_details.php?id=10616,https://www.truckstopsandservices.com/location_details.php?id=10616,Trucker,sinclair_oil_.svg,42.065346,-94.842466,US 30,,1515 PLAZA DR,CARROLL,IA,51401,712-792-7030 (TRAVEL CENTER),,,,32,0,0,4,4,0,,,,,,,,,,,,
11,Iowa,SPARKY'S,location_details.php?id=47055,https://www.truckstopsandservices.com/location_details.php?id=47055,Trucker,sinclair_oil_.svg,42.035035,-94.36807,US 30,,606 US 30,JANESVILLE,IA,50129,515-386-4913 (TRAVEL CENTER),515-386-4913 (GODFATHER'S PIZZA),,,42,0,0,8,2,0,,,,,,,,,,,,
11,Iowa,SPARKY'S 1 STOP,location_details.php?id=10652,https://www.truckstopsandservices.com/location_details.php?id=10652,Trucker,sinclair_oil_.svg,42.748895,-95.149743,US 71,,5292 US 71 N,STORM LAKE,IA,50588,712-732-9611 (TRAVEL CENTER),,,,31,0,0,4,4,0,,,,,,,,,,,,
11,Iowa,STEWART ROAD FAST BREAK,location_details.php?id=10636,https://www.truckstopsandservices.com/location_details.php?id=10636,Trucker,cenex--300_0,41.390613,-91.073113,US 61,,2418 STEWART RD,MUSCATINE,IA,52761,563-286-0333 (TRAVEL CENTER),,,,34,0,0,3,2,0,INDUSTRIAL DR,563-288-0337,,,,,,,,,,
11,Iowa,STUART TRUCK STOP,location_details.php?id=3071,https://www.truckstopsandservices.com/location_details.php?id=3071,Trucker,66gas,41.489555,-94.318646,I-80,,1218 S DIVISION ST,STUART,IA,50250,515-523-1284 (TRAVEL CENTER),,,,15,0,0,5,2,0,93,515-523-1403,,,,,,2,,,,
11,Iowa,SUNDSTOP,location_details.php?id=47050,https://www.truckstopsandservices.com/location_details.php?id=47050,Trucker,bp-,42.471817,-91.134944,US 20,MM 293,740 FIELDS OF DREAM WAY,DYERSVILLE,IA,52040,563-875-8490 (TRAVEL CENTER),,,,15,0,0,4,0,0,,,,,,,,,,,,
11,Iowa,TAYLOR QUIK PIK,location_details.php?id=3236,https://www.truckstopsandservices.com/location_details.php?id=3236,Trucker,shell_,41.500994,-95.450923,I-80,,11 EAST ST,SHELBY,IA,51570,712-544-2944 (TRAVEL CENTER),,,,22,0,0,2,0,0,34,,,,,,,,,,,
11,Iowa,TAYLOR QUIK-PIK,location_details.php?id=3235,https://www.truckstopsandservices.com/location_details.php?id=3235,Trucker,shell_,41.55065,-95.911702,I-29,,103 WILLOW RD,MISSOURI VALLEY,IA,51555,712-642-4305 (TRAVEL CENTER),712-642-4305 (CORN STALK CAFE),,,30,0,0,4,0,0,75,712-642-2123,,,,,,,,,,
11,Iowa,THE MILL C-STORE,location_details.php?id=47051,https://www.truckstopsandservices.com/location_details.php?id=47051,Trucker,bp-,42.466595,-92.768554,US 20,,16250 N AVE,HOLLAND,IA,50642,319-824-2728 (TRAVEL CENTER),319-824-2728 (ARBY'S),319-824-2728 (GODFATHER'S PIZZA),,30,0,0,4,2,0,208,319-824-3729,,,,,,,,,,
11,Iowa,THE SALEM STUB,location_details.php?id=10659,https://www.truckstopsandservices.com/location_details.php?id=10659,Trucker,sinclair_oil_.svg,40.846556,-91.563803,US 218,,3164 US 218,SALEM,IA,52649,319-258-2111 (TRAVEL CENTER),319-258-2111 (SALEM STUB DINER),,,20,0,0,2,0,0,,,,,,,,,,,,
11,Iowa,TRAVEL CENTERS OF AMERICA #066,location_details.php?id=3190,https://www.truckstopsandservices.com/location_details.php?id=3190,Trucker,catscale3,41.228338,-95.85411,I-29/80,,3210 S SEVEN ST,COUNCIL BLUFFS,IA,51501,712-366-2217 (TRAVEL CENTER),712-366-2217 (COUNTRY PRIDE RESTAUARNT),,,78,21,21,8,8,2,3,712-366-6939,,,,,,,,,,
11,Iowa,TRAVEL CENTERS OF AMERICA #254,location_details.php?id=2713,https://www.truckstopsandservices.com/location_details.php?id=2713,Trucker,catscale3,41.699462,-92.445496,I-80,,4124 V18 RD,BROOKLYN,IA,52211,641-522-4569 (TRAVEL CENTER),641-522-4569 (COUNTRY PRIDE RESTAURANT),641-522-4569 (HUNT BROTHERS PIZZA),,70,12,12,7,5,4,197,641-522-4580,,,,,,,,,,
11,Iowa,UNDERWOOD TRUCK STOP,location_details.php?id=3568,https://www.truckstopsandservices.com/location_details.php?id=3568,Trucker,cenex--300_0,41.375203,-95.679763,I-80,,26551 MAGNOLIA RD,UNDERWOOD,IA,51576,712-566-2921 (TRAVEL CENTER),712-566-2921 (SUBWAY),,,18,0,0,4,0,3,17,712-566-9382,,,,,,,,,,
11,Iowa,UNITED FARMERS MERCANTILE,location_details.php?id=55220,https://www.truckstopsandservices.com/location_details.php?id=55220,Trucker,cenex--300_0,41.01695,-95.233383,IA 48,,203 W OAK ST,RED OAK,IA,51566,712-623-5453 (TRAVEL CENTER),,,,0,0,0,2,0,1,,,,,,,,,,,,
11,Iowa,UNITED STOP N SHOP,location_details.php?id=55222,https://www.truckstopsandservices.com/location_details.php?id=55222,Trucker,ind_dealer_1,42.2677,-93.927414,IA 175,,810 HWY 175,STRATFORD,IA,50249,515-838-2833 (TRAVEL CENTER),,,,4,0,0,5,0,0,,,,,,,,,,,,
11,Iowa,VALLEY OIL COMPANY,location_details.php?id=3607,https://www.truckstopsandservices.com/location_details.php?id=3607,Trucker,ind_dealer_1,41.486377,-94.947066,I-80,,64975 BOSTON RD,ATLANTIC,IA,50022,712-243-5032 (TRAVEL CENTER),,,,17,0,0,1,0,1,60,,,,,,,,,,,
11,Iowa,VICK'S CORNER,location_details.php?id=10588,https://www.truckstopsandservices.com/location_details.php?id=10588,Trucker,ind_dealer_1,43.431243,-95.180588,IA 9,,2048 US 9,SPIRIT LAKE,IA,51360,712-336-5602 (TRAVEL CENTER),,,,10,,,2,0,0,,,,,,,,,,,,
11,Iowa,WEVER JUNCTION,location_details.php?id=10643,https://www.truckstopsandservices.com/location_details.php?id=10643,Trucker,bp-,40.717288,-91.227029,US 61,,1621 GREEN BAY RD,WEVER,IA,52658,319-372-4121 (TRAVEL CENTER),,,,20,0,0,2,0,0,,,,,,,,,,,,
11,Iowa,YESWAY,location_details.php?id=10650,https://www.truckstopsandservices.com/location_details.php?id=10650,Trucker,kumngo-,40.994826,-92.405113,US 63,,1317 E MARY ST,OTTUMWA,IA,52501,641-682-7318 (TRAVEL CENTER),,,,20,0,0,2,0,0,,,,,,,,,,,,
11,Iowa,YESWAY #1037,location_details.php?id=55271,https://www.truckstopsandservices.com/location_details.php?id=55271,Trucker,ind_dealer_1,41.659207,-93.773598,I-80,,1905 SE 37TH ST,GRIMES,IA,50111,515-986-3017 (TRAVEL CENTER),,,,3,0,0,4,0,0,127,,,,,,,,,,,
11,Iowa,YESWAY #1148,location_details.php?id=55276,https://www.truckstopsandservices.com/location_details.php?id=55276,Trucker,bp-,42.006139,-92.885262,US 30,,1701 IOWA AVE E,MARSHALLTOWN,IA,50158,641-752-3500 (TRAVEL CENTER),,,,,,,4,,,186,,,,,,,,,,,
12,Idaho,3 MILE CORNER TRUCK STOP,location_details.php?id=10681,https://www.truckstopsandservices.com/location_details.php?id=10681,Trucker,exxon,48.731359,-116.298082,US 95,,3 MILE JCT,BONNERS FERRY,ID,83805,208-267-2541 (TRAVEL CENTER),,,,10,0,0,4,0,0,US 2,208-267-0602,,,,,,,,,,
12,Idaho,BANNOCK PEAK TRUCK STOP,location_details.php?id=304,https://www.truckstopsandservices.com/location_details.php?id=304,Trucker,66gas,42.886976,-112.634711,I-86,,1707 E COUNTY RD,ARBON VALLEY,ID,83204,208-232-9413 (TRAVEL CENTER),,,,30,0,0,3,0,0,52,208-233-6358,,,,,,,,,,
12,Idaho,BOISE STAGE STOP,location_details.php?id=391,https://www.truckstopsandservices.com/location_details.php?id=391,Trucker,sinclair_oil_.svg,43.383602,-115.999254,I-84,,23801 S ORCHARD ACCESS RD,BOISE,ID,83716,208-343-1367 (TRAVEL CENTER),,,,150,0,0,8,4,0,71,208-343-1999,,,,,,,,,,
12,Idaho,CAROUSEL GAS & TIRE,location_details.php?id=482,https://www.truckstopsandservices.com/location_details.php?id=482,Trucker,ind_dealer_1,47.540158,-116.232362,I-90,,102 N DIVISION,PINEHURST,ID,83850,208-682-2376 (TRAVEL CENTER),,,,0,0,0,3,0,5,45,,,,,,,,,,,
12,Idaho,DAD'S N YELLOWSTONE TRAVEL STOP,location_details.php?id=54191,https://www.truckstopsandservices.com/location_details.php?id=54191,Trucker,sinclair_oil_.svg,43.52913,-111.98526,US 26,,3607 N YELLOWSTONE,IDAHO FALLS,ID,83401,208-227-9569 (TRAVEL CENTER),208-227-9569 (CHAMP'S CHICKEN),,,6,0,6,2,0,0,,208-528-7648,,,,,,,,,,
12,Idaho,DEANO'S EXXON,location_details.php?id=10683,https://www.truckstopsandservices.com/location_details.php?id=10683,Trucker,exxon,46.500455,-116.329238,US 12,,13834 HWY 12,OROFINO,ID,83544,208-476-3880 (TRAVEL CENTER),,,,0,0,0,2,0,0,3 MILES W OF BRIDGE,208-476-3880,,,,,,,,,,
12,Idaho,DYCK'S OIL & AUTO,location_details.php?id=54226,https://www.truckstopsandservices.com/location_details.php?id=54226,Trucker,chevron,48.68303,-116.32189,US 2,,6697 S MAIN ST,BONNERS FERRY,ID,83805,208-267-3612 (TRAVEL CENTER),,,,0,0,0,2,0,0,,208-267-7589,,,,,,,,,,
12,Idaho,FLAGS WEST TRUCK STOP,location_details.php?id=930,https://www.truckstopsandservices.com/location_details.php?id=930,Trucker,shell_,42.430528,-112.178858,I-15,,2559 E STATE HWY 40,DOWNEY,ID,83234,208-897-5238 (TRAVEL CENTER),208-897-5238 (FLAGS WEST CAFE),,,50,0,0,3,6,0,31,208-897-5612,,,,,,3,,,,
12,Idaho,FLYING J TRAVEL CENTER #1043,location_details.php?id=706,https://www.truckstopsandservices.com/location_details.php?id=706,Trucker,flying-j-,43.439653,-112.116223,I-15,,6485 W OVERLAND DR,IDAHO FALLS,ID,83402,208-522-4149 (TRAVEL CENTER),208-522-4149 (SUBWAY),208-522-4149 (CINNABON),,97,10,10,7,7,0,113,,3.169,3.799,4.359,,,,,,,
12,Idaho,FLYING J TRAVEL CENTER #638,location_details.php?id=17831,https://www.truckstopsandservices.com/location_details.php?id=17831,Trucker,flying-j-,43.662602,-116.65384,I-84,,3512 FRANKLIN RD,CALDWELL,ID,83605,208-453-9225 (TRAVEL CENTER),208-453-9225 (DENNY'S),208-453-9225 (CINNABON),,100,10,10,8,9,0,29,208-453-9409,3.099,3.899,4.359,,,,,,,
12,Idaho,FLYING J TRAVEL CENTER #639,location_details.php?id=17884,https://www.truckstopsandservices.com/location_details.php?id=17884,Trucker,flying-j-,47.711753,-116.997618,I-90,,3636 W 5TH ST,POST FALLS,ID,83854,208-773-0593 (TRAVEL CENTER),208-773-0593 (SUBWAY),,,100,10,10,9,8,0,2,208-773-0404,3.179,3.999,4.359,,,,,,,
12,Idaho,FLYING J TRAVEL CENTER #640,location_details.php?id=54314,https://www.truckstopsandservices.com/location_details.php?id=54314,Trucker,flying-j-,42.64998,-114.44229,I-84,,5350 US HWY 93,JEROME,ID,83338,208-324-3442 (TRAVEL CENTER),208-324-3442 (CINNABON),,,100,15,15,8,6,0,173,208-324-4097,3.269,3.899,4.359,3.599,,,,,,
12,Idaho,FLYING J TRAVEL CENTER #641,location_details.php?id=16291,https://www.truckstopsandservices.com/location_details.php?id=16291,Trucker,flying-j-,42.66077,-112.206182,I-15,,587 E US HWY 30,MCCAMMON,ID,83250,208-254-9845 (TRAVEL CENTER),,,,84,5,5,4,3,0,47,208-254-9893,3.239,3.799,4.359,,,,,,,
12,Idaho,FLYING J TRAVEL CENTER #777,location_details.php?id=949,https://www.truckstopsandservices.com/location_details.php?id=949,Trucker,flying-j-,43.571999,-116.189259,I-84,,3353 FEDERAL WAY,BOISE,ID,83705,208-385-9745 (TRAVEL CENTER),,,,150,11,11,3,5,,54 (US 20/26 TO FEDERAL WAY),208-344-3624,1.389,3.399,4.199,,,,,,,
12,Idaho,GAS & SCRUB,location_details.php?id=54344,https://www.truckstopsandservices.com/location_details.php?id=54344,Trucker,66gas,43.20435,-112.37702,US 26,,410 W HWY 26,BLACKFOOT,ID,83221,208-785-1170 (TRAVEL CENTER),208-785-1170 (CHAMP'S CHICKEN),,,10,0,0,1,0,0,,,,,,,,,,,,
12,Idaho,GAS N GRUB,location_details.php?id=1195,https://www.truckstopsandservices.com/location_details.php?id=1195,Trucker,sinclair_oil_.svg,43.503424,-112.052131,I-15,,865 LINDSEY BLVD,IDAHO FALLS,ID,83402,208-529-3686 (TRAVEL CENTER),,,,10,0,10,6,0,0,119,,,,,,,,,,,
12,Idaho,GEM STOP,location_details.php?id=10692,https://www.truckstopsandservices.com/location_details.php?id=10692,Trucker,chevron,43.546624,-116.851855,US 95,,5644 BUNTROCK RD,MARSING,ID,83639,208-896-4141 (TRAVEL CENTER),,,,50,0,0,6,0,0,,,,,,,,,,,,
12,Idaho,GEM STOP,location_details.php?id=44891,https://www.truckstopsandservices.com/location_details.php?id=44891,Trucker,chevron,43.596556,-116.55294,I-84,,1400 FRANKLIN BLVD,NAMPA,ID,83687,208-466-2531 (TRAVEL CENTER),,,,4,0,0,4,0,0,36,,,,,,,,,,,
12,Idaho,HONKER'S MINI MART,location_details.php?id=1344,https://www.truckstopsandservices.com/location_details.php?id=1344,Trucker,tesoro-,42.692964,-114.518639,I-84,,2703 S LINCOLN AVE,JEROME,ID,83338,208-324-5877 (TRAVEL CENTER),,,,50,0,0,4,4,0,168,208-324-5877,,,,,,,,,,
12,Idaho,HUB PLAZA,location_details.php?id=1361,https://www.truckstopsandservices.com/location_details.php?id=1361,Trucker,66gas,42.571739,-113.784813,I-84,,334 IDAHO 27,BURLEY,ID,83318,208-679-2122 (TRAVEL CENTER),,,,10,0,0,3,2,0,208,208-679-2126,,,,,,1,,,,
12,Idaho,IKE'S 66,location_details.php?id=1405,https://www.truckstopsandservices.com/location_details.php?id=1405,Trucker,66gas,44.176433,-112.236275,I-15,,424 W MAIN ST,DUBOIS,ID,83423,208-374-5381 (TRAVEL CENTER),208-374-5381 (HOT STUFF PIZZA),,,50,0,0,6,2,0,167,208-374-5634,,,,,,,,,,
12,Idaho,JACK'S TRAVEL PLAZA,location_details.php?id=14613,https://www.truckstopsandservices.com/location_details.php?id=14613,Trucker,conoco,43.631001,-113.292794,US 20/26,,2437 US HWY 20,ARCO,ID,83213,208-527-3577 (TRAVEL CENTER),208-527-3577 (JACK'S CAFE),,,50,0,0,2,0,0,,,,,,,,,,,,
12,Idaho,JACKSON'S FOOD STORE,location_details.php?id=1445,https://www.truckstopsandservices.com/location_details.php?id=1445,Trucker,shell_,43.598719,-116.572964,I-84,,612 NORTHSIDE BLVD,NAMPA,ID,83687,208-466-0802 (TRAVEL CENTER),208-466-0802 (JACKSON'S KITCHEN),,,80,50,50,4,3,0,35,208-466-0863,,,,,,,,,,
12,Idaho,JACKSON'S FOOD STORE,location_details.php?id=1446,https://www.truckstopsandservices.com/location_details.php?id=1446,Trucker,shell_,43.59638,-116.553344,I-84,,1407 FRANKLIN BLVD,NAMPA,ID,83651,208-467-1440 (TRAVEL CENTER),208-467-1440 (SUBWAY),,,16,0,0,5,3,0,36,208-467-9989,,,,,,,,,,
12,Idaho,JACKSON'S FOOD STORE,location_details.php?id=1447,https://www.truckstopsandservices.com/location_details.php?id=1447,Trucker,shell_,42.914381,-112.465444,I-86,,4444 YELLOWSTONE AVE,POCATELLO,ID,83202,208-637-0881 (TRAVEL CENTER),,,,20,0,0,2,2,0,61,,,,,,,,,,,
12,Idaho,JACKSON'S FOOD STORE,location_details.php?id=10694,https://www.truckstopsandservices.com/location_details.php?id=10694,Trucker,shell_,43.673662,-116.911813,US 95,,128 5TH ST,WILDER,ID,83676,208-482-6299 (TRAVEL CENTER),,,,20,0,0,2,1,0,1 MILE N OF IDAHO 19,208-482-9291,,,,,,,,,,
12,Idaho,JET STOP,location_details.php?id=1461,https://www.truckstopsandservices.com/location_details.php?id=1461,Trucker,sinclair_oil_.svg,42.9001,-112.578349,I-86,,1500 E COUNTY LINE,POCATELLO,ID,83204,208-234-1641 (TRAVEL CENTER),,,,20,0,0,3,2,0,56,208-478-1904,,,,,,,,,,
12,Idaho,JUNCTION QUICK STOP,location_details.php?id=1512,https://www.truckstopsandservices.com/location_details.php?id=1512,Trucker,conoco,47.569557,-116.441713,I-90,,11530 ID 3,CATALDO,ID,83810,208-682-2405 (TRAVEL CENTER),,,,0,0,0,2,0,0,34 (1 MILE SOUTH),,,,,,,,,,,
12,Idaho,KJ'S BOOZERS,location_details.php?id=44830,https://www.truckstopsandservices.com/location_details.php?id=44830,Trucker,66gas,43.496084,-112.051681,I-15,,1300 W BROADWAY ST,IDAHO FALLS,ID,83402,208-523-1092 (TRAVEL CENTER),,,,50,0,0,2,0,0,118,,,,,,,,,,,
12,Idaho,KJ'S KWIK STOP,location_details.php?id=54476,https://www.truckstopsandservices.com/location_details.php?id=54476,Trucker,66gas,42.18418,-112.23899,I-15,,226 E 50TH S,MALAD CITY,ID,83252,208-766-4950 (TRAVEL CENTER),,,,30,0,0,2,0,0,13,,,,,,,,,,,
12,Idaho,KJ'S TRAVEL CENTER,location_details.php?id=10069,https://www.truckstopsandservices.com/location_details.php?id=10069,Trucker,exxon,43.525059,-112.023383,US 20,,615 E IONA RD,IDAHO FALLS,ID,83401,208-524-3012 (TRAVEL CENTER),208-524-3012 (MITCHELL'S),,,30,0,0,5,6,0,310,208-524-3016,,,,,,,,,,
12,Idaho,KWIK SERV,location_details.php?id=54521,https://www.truckstopsandservices.com/location_details.php?id=54521,Trucker,sinclair_oil_.svg,42.724291,-114.536494,ID 25,,992 W MAIN ST,JEROME,ID,83338,208-324-7534 (TRAVEL CENTER),,,,,,,2,,,,,,,,,,,,,,
12,Idaho,LANCASTER MARKET,location_details.php?id=54624,https://www.truckstopsandservices.com/location_details.php?id=54624,Trucker,conoco,47.787031,-116.789899,US 95,,266 W LANCASTER AVE,HAYDEN,ID,83834,208-758-7110 (TRAVEL CENTER),208-758-7110 (SAN FRANCISCO SOURDOUGH EATERY),,,4,0,0,3,0,0,,,,,,,,,,,,
12,Idaho,LOVE'S TRAVEL STOP #301,location_details.php?id=23047,https://www.truckstopsandservices.com/location_details.php?id=23047,Trucker,loves-travel-stops-country-stores_416x416,47.711201,-117.005183,I-90,,4208 W EXPO PKWY,POST FALLS,ID,83854,208-773-4577 (TRAVEL CENTER),208-773-4577 (CARL'S JR),,,85,0,0,8,5,2,2,208-773-4425,,,,,,,,,,
12,Idaho,LOVE'S TRAVEL STOP #334,location_details.php?id=20644,https://www.truckstopsandservices.com/location_details.php?id=20644,Trucker,loves-travel-stops-country-stores_416x416,42.564208,-113.740222,I-84,,260 CENTENNIAL DR,HEYBURN,ID,83336,208-434-8777 (TRAVEL CENTER),208-434-8777 (CARL'S JR),,,70,0,0,7,5,0,211,208-434-8779,,,,,,,,,,
