state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,Fax,Phone 2,Unleaded,Diesel,Bulk Def,Propane,Phone 3,https,Phone 4,Phone 5,# of Men's Showers,http,htp,Mile Marker,Road Name,Hours of Operation,Mailing Address
26,a,ECONO MART #2,location_details.php?id=54235,http://www.rvandtravelers.com/location_details.php?id=54235,RVer,citgo,,,I-73,1140 US HWY 64 W,ASHEBORO,NC,27205,336-629-4677 (TRAVEL CENTER),,,,2,,,72-B,,,,,,,,,,,,,,,,,
26,a,ELDORADO OUTPOST,location_details.php?id=54241,http://www.rvandtravelers.com/location_details.php?id=54241,RVer,bp-,,,NC 109,4021 N HWY 109,TROY,NC,27371,910-572-3474 (TRAVEL CENTER),0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
26,a,EP MART,location_details.php?id=827,http://www.rvandtravelers.com/location_details.php?id=827,RVer,shell_,,,I-95,2420 N CHURCH ST,ROCKY MOUNT,NC,27804,252-442-7288 (TRAVEL CENTER),0,0,0,2,0,0,141,,,,,,,,,,,,,,,,,
26,a,EP MART,location_details.php?id=12698,http://www.rvandtravelers.com/location_details.php?id=12698,RVer,shell_,,,US 64,7604 KNIGHTDALE BLVD,KNIGHTDALE,NC,27545,919-217-9950 (TRAVEL CENTER),0,,,2,0,0,,,,,,,,,,,,,,,,,,
26,a,ERPS TRUCK STOP,location_details.php?id=12680,http://www.rvandtravelers.com/location_details.php?id=12680,RVer,bp-,,,US 17,660 OLD US 17,ELIZABETH CITY,NC,27909,252-264-3155 (TRAVEL CENTER),10,0,0,2,1,0,,252-264-4267,,,,,,,,,,,,,,,,
26,a,EXPRESS MART,location_details.php?id=12717,http://www.rvandtravelers.com/location_details.php?id=12717,RVer,shell_,,,US 74,3826 US-74,WINGATE,NC,28174,704-233-4110 (TRAVEL CENTER),0,0,0,3,0,0,,,,,,,,,,,,,,,,,,
26,a,EXXON,location_details.php?id=12672,http://www.rvandtravelers.com/location_details.php?id=12672,RVer,exxon,,,US 11,2403 N MEMORIAL DR,GREENVILLE,NC,27834,252-752-8788 (TRAVEL CENTER),0,0,0,4,0,0,,,,,,,,,,,,,,,,,,
26,a,FAMILY FARE,location_details.php?id=54278,http://www.rvandtravelers.com/location_details.php?id=54278,RVer,shell_,,,I-40,5460 NC HWY 42,GARNER,NC,27529,919-772-5647 (TRAVEL CENTER),0,0,0,6,0,0,312,,,,,,,,,,,,,,,,,
26,a,FAST TRACK,location_details.php?id=47430,http://www.rvandtravelers.com/location_details.php?id=47430,RVer,valero,,,US 421,4061 US 421,WILKESBORO,NC,28697,336-973-0174 (TRAVEL CENTER),20,0,0,4,0,0,,,,,,,,,,,,,,,,,,
26,a,FILL GOOD,location_details.php?id=12721,http://www.rvandtravelers.com/location_details.php?id=12721,RVer,bp-,,,US 74,4102 W HWY 74,MONROE,NC,28110,704-291-9961 (TRAVEL CENTER),60,0,0,5,3,0,,704-286-1837,704-291-9961 (SUBWAY),,,,,,,,,,,,,,,
26,a,FLYING J DEALER #549 - BRINTLE'S TRAVEL PLAZA,location_details.php?id=432,http://www.rvandtravelers.com/location_details.php?id=432,RVer,brintles_travel_plaza4444,,,I-74/77,125 PLAZA LN,MOUNT AIRY,NC,27030,336-352-3161 (TRAVEL CENTER),150,0,0,10,10,5,6/100,336-352-3169,336-352-3161 (BRINTLE'S RESTAURANT),,3.659,3.959,,,pilotflyingj.com/stores/549/,,,,,,,,,
26,a,FLYING J TRAVEL CENTER #682,location_details.php?id=37366,http://www.rvandtravelers.com/location_details.php?id=37366,RVer,flying-j-,,,I-85/40,1043 JIMMIE KERR RD,GRAHAM,NC,27258,336-578-2427 (TRAVEL CENTER),251,5,5,12,14,0,150,336-578-0804,336-578-2427 (DENNY'S),,3.659,3.959,3.799,,pilotflyingj.com/stores/682/,,,,,,,,,
26,a,FLYING J TRAVEL CENTER #683,location_details.php?id=17614,http://www.rvandtravelers.com/location_details.php?id=17614,RVer,flying-j-,,,I-95,1800 PRINCETON-KENLY RD,KENLY,NC,27542,919-284-4548 (TRAVEL CENTER),145,5,5,8,8,2,106,919-284-4214,919-284-4548 (DENNY'S),2.999,3.599,3.959,3.799,,pilotflyingj.com/stores/683/,,,,,,,,,
26,a,FORT BRAGG TRAVEL CENTER,location_details.php?id=802,http://www.rvandtravelers.com/location_details.php?id=802,RVer,shell_,,,I-95,3930 GOLDSBORO RD,WADE,NC,28395,910-485-6233 (TRAVEL CENTER),60,0,60,7,2,0,58,910-485-7542,910-485-6233 (SUBWAY),,,,,,,,,,,,,,,
26,a,FOY MART,location_details.php?id=12692,http://www.rvandtravelers.com/location_details.php?id=12692,RVer,ind_dealer_1,,,US 64,1329 TANT RD,SPRING HOPE,NC,27882,919-269-0299 (TRAVEL CENTER),15,0,15,3,0,0,,,919-269-0299 (FOY MART GRILL),,,,,,,,,,,,,,,
26,a,FUEL DOCK # 3,location_details.php?id=54330,http://www.rvandtravelers.com/location_details.php?id=54330,RVer,exxon,,,US 64,14443 US HWY 64 ALT W,ROCKY MOUNT,NC,27801,252-972-8976 (TRAVEL CENTER),0,0,0,4,0,0,472,,,,,,,,,,,,,,,,,
26,a,GRAB - N - GO,location_details.php?id=1259,http://www.rvandtravelers.com/location_details.php?id=1259,RVer,citgo,,,I-85,1721 BESSEMER CITY RD,GASTONIA,NC,80828,704-867-3615 (TRAVEL CENTER),10,10,10,4,0,0,14,704-884-0082,,,,,,,,,,,,,,,,
26,a,HANDY MART,location_details.php?id=47436,http://www.rvandtravelers.com/location_details.php?id=47436,RVer,exxon,,,US 64,707 N MAIN ST,ROBERSONVILLE,NC,27871,252-795-9965 (TRAVEL CENTER),19,0,0,4,0,0,502,,252-795-9965 (SUBWAY),,,,,252-795-9965 (DINNER BELL),,252-795-9965 (BOJANGLES),,,,,,,,
26,a,HANDY MART,location_details.php?id=12708,http://www.rvandtravelers.com/location_details.php?id=12708,RVer,ind_dealer_1,,,US 70,4340 US 70,GOLDSBORO,NC,27530,919-751-3125 (TRAVEL CENTER),0,0,0,4,0,0,,,,,,,,,,,,,,,,,,
26,a,HANDY MART,location_details.php?id=47431,http://www.rvandtravelers.com/location_details.php?id=47431,RVer,ind_dealer_1,,,US 70,3657 WILSON MILLS RD,WILSON MILLS,NC,27577,919-934-3366 (TRAVEL CENTER),12,0,0,3,0,0,,,919-934-3366 (WHITE SWAN),,,,,,,,,,,,,,,
26,a,HASTY MART,location_details.php?id=12724,http://www.rvandtravelers.com/location_details.php?id=12724,RVer,ind_dealer_1,,,US 76,505 JOE BROWN HWY N,CHADBOURN,NC,28431,910-654-3333 (TRAVEL CENTER),20,,,2,0,0,,,,,,,,,,,,,,,,,,
26,a,HOTSPOT,location_details.php?id=12683,http://www.rvandtravelers.com/location_details.php?id=12683,RVer,ind_dealer_1,,,US 19/64,5560 US-64,MURPHY,NC,28906,828-837-6839 (TRAVEL CENTER),0,,,4,0,0,,,,,,,,,,,,,,,,,,
26,a,HUFF'S INTERSTATE,location_details.php?id=1418,http://www.rvandtravelers.com/location_details.php?id=1418,RVer,shell_,,,I-40/85,2562 MAPLE AVE,BURLINGTON,NC,27215,336-227-8140 (TRAVEL CENTER),0,,,4,0,0,145,,,,,,,,,,,,,,,,,
26,a,JACK B QUIK,location_details.php?id=1439,http://www.rvandtravelers.com/location_details.php?id=1439,RVer,marathon,,,I-40,7841 OLD NC HWY 10,ICARD,NC,28666,828-397-5876 (TRAVEL CENTER),0,0,0,3,0,0,116,,828-397-5876 (MCDONALD'S),,,,,,,,,,,,,,,
26,a,KANGAROO EXPRESS,location_details.php?id=12661,http://www.rvandtravelers.com/location_details.php?id=12661,RVer,bp-,,,NC 87,1886 N BRAGG RD,SPRING LAKE,NC,28390,910-436-5623 (TRAVEL CENTER),10,0,0,4,0,0,,,,,,,,,,,,,,,,,,
26,a,KANGAROO EXPRESS,location_details.php?id=12675,http://www.rvandtravelers.com/location_details.php?id=12675,RVer,bp-,,,US 15,11495 US HWY 15-501,ABERDEEN,NC,28315,910-944-2802 (TRAVEL CENTER),0,,,2,0,0,,,,,,,,,,,,,,,,,,
26,a,KANGAROO EXPRESS,location_details.php?id=12688,http://www.rvandtravelers.com/location_details.php?id=12688,RVer,exxon,,,US 52,1065 BETHANIA- RURAL HALL RD,RURAL HALL,NC,27045,336-969-2029 (TRAVEL CENTER),0,0,0,2,0,0,,,,,,,,,,,,,,,,,,
26,a,KANGAROO EXPRESS,location_details.php?id=18784,http://www.rvandtravelers.com/location_details.php?id=18784,RVer,circle_k__3774,,,I-40/85,801 E HARDEN ST,GRAHAM,NC,27253,336-222-8600 (TRAVEL CENTER),0,0,0,4,0,0,148,,336-222-8600 (WAFFLE HOUSE),,,,,,,,,,,,,,,
26,a,KANGAROO EXPRESS,location_details.php?id=18785,http://www.rvandtravelers.com/location_details.php?id=18785,RVer,ind_dealer_1,,,US 421,3101 PLEASANT GARDEN RD,GREENSBORO,NC,27406,336-275-0187 (TRAVEL CENTER),0,0,0,2,0,0,,,,,,,,,,,,,,,,,,
26,a,KELLY C-STORE,location_details.php?id=12699,http://www.rvandtravelers.com/location_details.php?id=12699,RVer,marathon,,,US 68,1232 E CHESTER DR,HIGH POINT,NC,27265,336-884-1633 (TRAVEL CENTER),0,,,2,0,0,,,,,,,,,,,,,,,,,,
26,a,KELLY C-STORE,location_details.php?id=12738,http://www.rvandtravelers.com/location_details.php?id=12738,RVer,speedwaygas,,,US 311,3010 N MAIN ST,HIGH POINT,NC,27265,336-884-4470 (TRAVEL CENTER),0,0,0,2,0,0,,,,,,,,,,,,,,,,,,
26,a,KINGS MOUNTAIN TRUCK PLAZA,location_details.php?id=1612,http://www.rvandtravelers.com/location_details.php?id=1612,RVer,citgo,,,I-85,400 DIXON SCHOOL RD,KINGS MOUNTAIN,NC,28086,704-739-6415 (TRAVEL CENTER),72,0,0,8,6,0,5,,,,,,,,,,,,,,,,,
26,a,KNIGHTS BP,location_details.php?id=1618,http://www.rvandtravelers.com/location_details.php?id=1618,RVer,bp-,,,I-77,1422 W MEMORIAL HWY,UNION GROVE,NC,28634,704-539-4515 (TRAVEL CENTER),0,0,0,3,0,0,65,,,,,,,,,,,,,,,,,
26,a,LEE'S FOOD STORES,location_details.php?id=1691,http://www.rvandtravelers.com/location_details.php?id=1691,RVer,shell_,,,I-40,2345 US 70 HWY,SWANNANOA,NC,28778,828-686-8888 (TRAVEL CENTER),0,,,4,0,0,59,,,,,,,,,,,,,,,,,
26,a,LIBERTY SHELL,location_details.php?id=12744,http://www.rvandtravelers.com/location_details.php?id=12744,RVer,shell_,,,US 421,4994 NC-49,LIBERTY,NC,27355,336-622-2520 (TRAVEL CENTER),20,,,4,0,0,,,,,,,,,,,,,,,,,,
26,a,LOVE'S TRAVEL STOP #308,location_details.php?id=15070,http://www.rvandtravelers.com/location_details.php?id=15070,RVer,loves-travel-stops-country-stores_416x416,,,I-40,3308 NC 226 S,MARION,NC,28752,828-652-3422 (TRAVEL CENTER),47,0,0,5,5,1,86,828-652-3806,828-652-3422 (SUBWAY),2.999,3.589,3.949,,828-652-3422 (GODFATHER'S PIZZA),,,,,,,,,,
26,a,LOVE'S TRAVEL STOP #412,location_details.php?id=15067,http://www.rvandtravelers.com/location_details.php?id=15067,RVer,loves-travel-stops-country-stores_416x416,,,I-95,3948 HODGES CHAPEL RD,DUNN,NC,28334,910-892-7230 (TRAVEL CENTER),75,0,0,9,3,0,77,910-892-2679,910-892-7230 (SUBWAY),2.899,3.589,3.949,,,,,,,,,,,,
26,a,LOVE'S TRAVEL STOP #497,location_details.php?id=47466,http://www.rvandtravelers.com/location_details.php?id=47466,RVer,loves-travel-stops-country-stores_416x416,,,I-40,229 MOCKSVILLE HWY,STATESVILLE,NC,28625,704-838-1539 (TRAVEL CENTER),93,0,0,8,5,3,154,704-838-1086,704-838-1539 (MCDONALD'S),,,,,704-838-1539 (CHESTER'S FRIED CHICKEN),,,,,,,,,,
26,a,LOVE'S TRAVEL STOP #507,location_details.php?id=47438,http://www.rvandtravelers.com/location_details.php?id=47438,RVer,loves-travel-stops-country-stores_416x416,,,I-85,1105 PEELER RD,SALISBURY,NC,28146,704-630-6767 (TRAVEL CENTER),95,0,0,8,9,2,71,704-636-3890,704-630-6767 (MCDONALD'S),,,,,704-630-6767 (CHESTER'S FRIED CHICKEN),,,,,,,,,,
26,a,LOVE'S TRAVEL STOP #667,location_details.php?id=47467,http://www.rvandtravelers.com/location_details.php?id=47467,RVer,loves-travel-stops-country-stores_416x416,,,I-40/85,1217 TROLLING HAWFIELDS RD,MEBANE,NC,27302,919-563-1814 (TRAVEL CENTER),82,0,0,9,7,2,152,919-563-1022,919-563-1814 (HARDEE'S),,,,,919-563-1814 (CHESTER'S FRIED CHICKEN),,919-563-1814 (GODFATHER'S PIZZA),,,,,,,,
26,a,LOVE'S TRAVEL STOP #697,location_details.php?id=47468,http://www.rvandtravelers.com/location_details.php?id=47468,RVer,loves-travel-stops-country-stores_416x416,,,US 321,1760 SOUTHFORD DR,NEWTON,NC,28658,828-466-6788 (TRAVEL CENTER),104,0,0,6,5,3,,828-466-6791,828-466-6788 (HARDEE'S),,,,,,,,,,,,,,,
26,a,LOVE'S TRAVEL STOP #714,location_details.php?id=51557,http://www.rvandtravelers.com/location_details.php?id=51557,RVer,loves-travel-stops-country-stores_416x416,,,I-85,2603 SAM WILSON RD,CHARLOTTE,NC,28214,704-392-7511 (TRAVEL CENTER),69,0,0,7,7,4,29/ SAM WILSON RD,704-392-7483,704-392-7511 (MCDONALD'S),,,,,704-392-7511 (CHESTER'S FRIED CHICKEN),,,,,/www.loves.com,,,,,
26,a,LOVE'S TRAVEL STOP #741,location_details.php?id=48326,http://www.rvandtravelers.com/location_details.php?id=48326,RVer,loves-travel-stops-country-stores_416x416,,,US 29,2105 BARNES ST,REIDSVILLE,NC,27320,336-342-1656 (TRAVEL CENTER),80,0,0,7,5,0,150,336-342-4638,336-342-1656 (MCDONALD'S),,,,,336-342-1656 (CHESTER'S FRIED CHICKEN),,,,,,,,,,
26,a,LUCKY 7 TRUCK STOP,location_details.php?id=1926,http://www.rvandtravelers.com/location_details.php?id=1926,RVer,exxon,,,I-95,6568 WADE STEDMAN RD,WADE,NC,28395,910-860-0300 (TRAVEL CENTER),15,0,0,4,0,0,61,,,,,,,,,,,,,,,,,
26,a,MACK'S FOOD MART,location_details.php?id=12697,http://www.rvandtravelers.com/location_details.php?id=12697,RVer,marathon,,,US 64,7526 KNIGHTDALE BLVD,KNIGHTDALE,NC,27545,919-266-1509 (TRAVEL CENTER),0,0,0,2,0,0,,,,,,,,,,,,,,,,,,
26,a,MALLARD FOOD SHOP,location_details.php?id=12710,http://www.rvandtravelers.com/location_details.php?id=12710,RVer,ind_dealer_1,,,US 70,6130 US-70,LAGRANGE,NC,28551,252-523-5331,0,,,5,0,0,,,,,,,,,,,,,,,,,,
26,a,MARKET CENTER EXPRESS,location_details.php?id=54672,http://www.rvandtravelers.com/location_details.php?id=54672,RVer,ind_dealer_1,,,I-26,10 STOCKTON RD,WEAVERVILLE,NC,28787,828-484-8590 (TRAVEL CENTER),,,,2,,,13,,,,,,,,,,,,,,,,,
26,a,MINUTEMAN,location_details.php?id=12756,http://www.rvandtravelers.com/location_details.php?id=12756,RVer,marathon,,,N JK POWELL BLVD,1105 N JK POWELL BLVD,WHITEVILLE,NC,28472,910-640-3939,0,,,6,0,0,,,,,,,,,,,,,,,,,,
26,a,MINUTEMAN FOOD MART #6 (MYSTIC),location_details.php?id=12651,http://www.rvandtravelers.com/location_details.php?id=12651,RVer,marathon,,,NC 24,1001 LISBON ST,CLINTON,NC,28328,910-592-3556 (TRAVEL CENTER),0,0,0,2,0,0,,,,,,,,,,,,,,,,,,
26,a,MOBIL - QUEENS MARKET,location_details.php?id=55840,http://www.rvandtravelers.com/location_details.php?id=55840,RVer,mobil_oil__type,,,I-85,1339 W SUGAR CREEK RD,CHARLOTTE,NC,28262,980-226-5059 (TRAVEL CENTER),18,0,0,6,0,0,41,,980-226-5059 (DAIRY QUEEN),,,,,,,,,,,,,,,
26,a,MOOSE TRACKS,location_details.php?id=2050,http://www.rvandtravelers.com/location_details.php?id=2050,RVer,citgo,,,I-85,1771 NC-62 W,ARCHDALE,NC,27263,336-861-3278 (TRAVEL CENTER),5,,,4,0,0,113,,,,,,,,,,,,,,,,,
26,a,MOUNTAIN ENERGY,location_details.php?id=2062,http://www.rvandtravelers.com/location_details.php?id=2062,RVer,shell_,,,I-26,112 MONTICELLO RD,WEAVERVILLE,NC,28787,828-645-5515 (TRAVEL CENTER),0,0,0,4,0,0,19,,828-645-5515 (DAIRY QUEEN),,,,,,,,,,,,,,,
26,a,MOUNTAIN ENERGY TRAVEL CENTER,location_details.php?id=2061,http://www.rvandtravelers.com/location_details.php?id=2061,RVer,shell_,,,I-26,5445 ASHEVILLE HWY,NAPLES,NC,28791,828-687-0402 (TRAVEL CENTER),73,6,6,6,3,0,44,828-654-9470,828-687-0402 (DAIRY QUEEN),,,,,828-687-0402 (DOMINOS),,,,,,,,,,
26,a,NICK'S PIC KWIK,location_details.php?id=12659,http://www.rvandtravelers.com/location_details.php?id=12659,RVer,shell_,,,US 74,564 N PATTERSON ST,MAXTON,NC,28364,910-844-5173 (TRAVEL CENTER),0,0,0,4,0,0,,910-844-3984,,,,,,,,,,,,,,,,
26,a,NICK'S PIC KWIK,location_details.php?id=12674,http://www.rvandtravelers.com/location_details.php?id=12674,RVer,shell_,,,US 15,17341 ABERDEEN RD,LAURINBURG,NC,28352,910-276-8908 (TRAVEL CENTER),5,0,0,0,0,0,,,,,,,,,,,,,,,,,,
26,a,NICK'S PIC QUIK,location_details.php?id=12718,http://www.rvandtravelers.com/location_details.php?id=12718,RVer,bp-,,,US 74,9801 ANDREW JACKSON HWY 74,LAUREL HILL,NC,28351,910-462-2082 (TRAVEL CENTER),0,0,0,3,0,0,,,910-462-2082 (SUBWAY),,,,,,,,,,,,,,,
26,a,OASIS OF LAKEWOOD LANDING,location_details.php?id=18786,http://www.rvandtravelers.com/location_details.php?id=18786,RVer,citgo,,,I-95,10401 NC-903,HALIFAX,NC,27839,252-538-0007 (TRAVEL CENTER),100,0,0,2,0,0,168,252-538-0071,252-538-0007 (DUNKIN' DONUTS),,,,,,,,,,,,,,,
26,a,PETRO STOPPING CENTER #329,location_details.php?id=2243,http://www.rvandtravelers.com/location_details.php?id=2243,RVer,petro,,,I-40/85,500 BUCKHORN RD,MEBANE,NC,27302,919-304-7476 (TRAVEL CENTER),285,10,10,12,19,5,157,919-304-8136,,,,,,,www.ta-petro.com/location/nc/petro-mebane,,,,,,,,,
26,a,PETRO STOPPING CENTER #395,location_details.php?id=2277,http://www.rvandtravelers.com/location_details.php?id=2277,RVer,kenly_95_truckstop4444,,,I-95,923 JOHNSTON PKWY,KENLY,NC,27542,919-284-5121 (TRAVEL CENTER),333,11,11,12,11,4,106,919-284-5092,919-284-5121 (IRON SKILLET),,,,,,www.ta-petro.com/location/nc/petro-kenly,,,,,,,,,
26,a,PHOENIX MART #755,location_details.php?id=54794,http://www.rvandtravelers.com/location_details.php?id=54794,RVer,ind_dealer_1,,,US 421,14531 US HWY 421,BURGAW,NC,28425,910-283-9599 (TRAVEL CENTER),1,0,0,4,0,0,NC 53,,910-283-9599 (SUBWAY),,,,,,,,,,,,,,,
26,a,PHOENIX TRAVEL CENTER,location_details.php?id=18783,http://www.rvandtravelers.com/location_details.php?id=18783,RVer,exxon,,,I-40,13493 NC-210,ROCKY POINT,NC,28457,910-602-7667 (TRAVEL CENTER),0,0,0,3,0,0,408,,910-602-7667 (SUBWAY),,,,,,,,,,,,,,,
26,a,PILOT TRAVEL CENTER #1063,location_details.php?id=47448,http://www.rvandtravelers.com/location_details.php?id=47448,RVer,pilot,,,I-40,3365 SUGAR HILL RD,MARION,NC,28752,828-738-3146 (TRAVEL CENTER),40,9,9,6,4,0,81,828-738-3157,828-738-3146 (SUBWAY),3.049,3.599,3.959,,828-738-3146 (MAMA DELUCAS PIZZA),pilotflyingj.com/stores/1063/,,,,,,,,,
26,a,PILOT TRAVEL CENTER #275,location_details.php?id=17603,http://www.rvandtravelers.com/location_details.php?id=17603,RVer,pilot,,,I-77/85,3807 STATESVILLE AVE,CHARLOTTE,NC,28206,704-358-1006 (TRAVEL CENTER),60,20,20,7,5,0,39,704-358-1506,704-358-1006 (SUBWAY),3.059,3.659,3.959,,,pilotflyingj.com/stores/275/,,,,,,,,,
26,a,PILOT TRAVEL CENTER #393,location_details.php?id=17606,http://www.rvandtravelers.com/location_details.php?id=17606,RVer,pilot,,,I-40,3712 CRABTREE RD,WAYNESVILLE,NC,28786,828-627-8611 (TRAVEL CENTER),63,8,8,6,4,2,24,828-627-9499,828-627-8983 (SUBWAY),3.189,3.659,3.959,,828-627-8983 (MAMA DELUCAS PIZZA),pilotflyingj.com/stores/393/,,,,,,,,,
26,a,PILOT TRAVEL CENTER #56,location_details.php?id=17593,http://www.rvandtravelers.com/location_details.php?id=17593,RVer,pilot,,,I-85,2825 LANE ST,KANNAPOLIS,NC,28083,704-938-6800 (TRAVEL CENTER),150,10,10,7,7,0,63,704-938-6900,704-938-6801 (SUBWAY),3.049,3.499,3.959,,,pilotflyingj.com/stores/56/,,,,,,,,,
26,a,PILOT TRAVEL CENTER #57,location_details.php?id=37368,http://www.rvandtravelers.com/location_details.php?id=37368,RVer,pilot,,,I-40/85,1342 TROLLINGWOOD HAWFIELDS RD,MEBANE,NC,27302,919-563-4999 (TRAVEL CENTER),250,15,15,9,8,0,152,919-563-4929,919-563-4999 (MCDONALD'S),3.149,3.659,3.959,,919-563-4999 (CINNABON),pilotflyingj.com/stores/57/,,,,,,,,,
26,a,PILOT TRAVEL CENTER #58,location_details.php?id=17600,http://www.rvandtravelers.com/location_details.php?id=17600,RVer,pilot,,,I-95,2032 HWY 48,PLEASANT HILL,NC,27866,252-537-4476 (TRAVEL CENTER),42,5,5,8,4,0,180,252-537-3666,252-533-9111 (SUBWAY),3.219,3.799,3.959,,,pilotflyingj.com/stores/58/,,,,,,,,,
26,a,PILOT TRAVEL CENTER #6955,location_details.php?id=37803,http://www.rvandtravelers.com/location_details.php?id=37803,RVer,pilot,,,I-40/85,1044 JIMMIE KERR RD,HAW RIVER,NC,27258,336-578-2610 (TRAVEL CENTER),130,5,5,11,8,0,150,336-578-2334,336-578-2610 (WENDY'S),3.149,3.659,3.959,,336-578-2610 (DAIRY QUEEN),pilotflyingj.com/stores/6955/,336-578-2610 (DUNKIN' DONUTS EXPRESS),,,,,,,,
26,a,PILOT TRAVEL CENTER #6978,location_details.php?id=12665,http://www.rvandtravelers.com/location_details.php?id=12665,RVer,pilot,,,I-73,801 NC 211,CANDOR,NC,27229,910-974-4402 (TRAVEL CENTER),25,0,0,6,4,0,220,910-974-4937,910-974-4402 (WENDY'S),3.079,3.799,3.959,,910-974-4402 (DUNKIN' DONUTS EXPRESS),pilotflyingj.com/stores/6978/,,,,,,,,,
26,a,PILOT TRAVEL CENTER #6990,location_details.php?id=37801,http://www.rvandtravelers.com/location_details.php?id=37801,RVer,pilot,,,I-95,1000 TRUCKSTOP RD,KENLY,NC,27542,919-284-6109 (TRAVEL CENTER),125,0,0,9,5,0,106,919-284-3153,919-284-6109 (ARBY'S),2.999,3.599,3.959,,919-284-6109 (DUNKIN' DONUTS),pilotflyingj.com/stores/6990/,,,,,,,,,
26,a,PILOT TRAVEL CENTER #6996,location_details.php?id=47434,http://www.rvandtravelers.com/location_details.php?id=47434,RVer,pilot,,,I-40,2574 NC 24,WARSAW,NC,29398,910-293-7070 (TRAVEL CENTER),10,0,0,5,4,0,364,910-293-6969,910-293-7070 (ARBY'S),3.089,3.759,3.959,,910-293-7070 (DUNKIN' DONUTS EXPRESS),pilotflyingj.com/stores/6996/,,,,,,,,,
26,a,PILOT TRAVEL CENTER #7937,location_details.php?id=3666,http://www.rvandtravelers.com/location_details.php?id=3666,RVer,pilot,,,I-40/85,907 KNOX RD,MCLEANSVILLE,NC,27301,336-698-9525 (TRAVEL CENTER),7,0,0,4,4,0,132,336-698-9525,336-698-9525 (WENDY'S),3.049,3.759,3.959,,336-698-9525 (DUNKIN' DONUTS EXPRESS),pilotflyingj.com/stores/7937/,,,,,,,,,
26,a,PILOT TRAVEL CENTER #7971,location_details.php?id=3665,http://www.rvandtravelers.com/location_details.php?id=3665,RVer,pilot,,,I-40,1343 ROCK BARN RD,CONOVER,NC,28613,828-465-2613 (TRAVEL CENTER),60,15,15,7,7,0,133,828-465-2504,828-465-5256 (SUBWAY),2.799,3.599,3.959,,828-465-5256 (MAMA DELUCAS PIZZA),pilotflyingj.com/stores/7971/,,,,,,,,,
26,a,PILOT TRAVEL CENTER #7976,location_details.php?id=37802,http://www.rvandtravelers.com/location_details.php?id=37802,RVer,pilot,,,I-77,1006 CHARLOTTE HWY,TROUTMAN,NC,28166,704-528-4104 (TRAVEL CENTER),95,32,32,9,8,0,42,704-528-6876,704-528-4104 (WENDY'S),3.129,3.759,3.959,,704-528-4104 (SUBWAY),pilotflyingj.com/stores/7976/,704-528-4104 (DUNKIN' DONUTS EXPRESS),,,,,,,,
26,a,PILOT TRAVEL CENTER #7983,location_details.php?id=47439,http://www.rvandtravelers.com/location_details.php?id=47439,RVer,pilot,,,I-85,985 PEELER RD,SALISBURY,NC,28144,704-638-9320 (TRAVEL CENTER),75,20,20,10,5,0,71,704-637-0314,704-638-9320 (SUBWAY),3.099,3.499,3.959,,704-638-9320 (BOJANGLES),pilotflyingj.com/stores/7983/,,,,,,,,,
26,a,PILOT TRAVEL CENTER #7996,location_details.php?id=12720,http://www.rvandtravelers.com/location_details.php?id=12720,RVer,pilot,,,US 74,2700 CHAMBER DR,MONROE,NC,28110,704-289-8748 (TRAVEL CENTER),50,17,17,5,3,0,,704-283-9417,,2.969,3.759,3.959,,,pilotflyingj.com/stores/7996/,,,,,,,,,
26,a,PILOT TRAVEL CENTER - THE PANTRY,location_details.php?id=1581,http://www.rvandtravelers.com/location_details.php?id=1581,RVer,pilot,,,I-95,873 LONGBRANCH RD,DUNN,NC,28334,910-892-3642 (TRAVEL CENTER),42,0,0,6,3,0,71,910-980-2364,910-892-3642 (HARDEE'S),,,,,,pilotflyingj.com/stores/885/,,,,,,,,,
26,a,PILOT TRAVEL CENTER DEALER - #900,location_details.php?id=2830,http://www.rvandtravelers.com/location_details.php?id=2830,RVer,pilot,,,I-95,65 SADLER RD,DUNN,NC,28334,910-892-0106 (TRAVEL CENTER),265,0,0,12,8,3,75,910-892-2084,,,3.599,3.959,,,pilotflyingj.com/stores/900/,,,,,,,,,
26,a,POCO SHOP,location_details.php?id=2632,http://www.rvandtravelers.com/location_details.php?id=2632,RVer,marathon,,,I-95,940 W BROAD ST,ST. PAULS,NC,28384,910-865-2277 (TRAVEL CENTER),30,0,0,3,1,0,31,910-865-2279,,,,,,,,,,,,,,,,
26,a,POP SHOPPE,location_details.php?id=12723,http://www.rvandtravelers.com/location_details.php?id=12723,RVer,citgo,,,US 74/76,115 VILLAGE RD NE,LELAND,NC,28451,910-371-1288 (TRAVEL CENTER),0,0,0,2,0,0,,,,,,,,,,,,,,,,,,
26,a,QUALITY MART,location_details.php?id=278,http://www.rvandtravelers.com/location_details.php?id=278,RVer,shell_,,,I-40/85,1126 MEBANE OAKS RD,MEBANE,NC,27302,919-563-4681 (TRAVEL CENTER),0,0,0,6,0,0,154,,,,,,,,,,,,,,,,,
