state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,Fax,Hours of Operation,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Unleaded,Diesel,Bulk Def,# of Men's Showers,Propane,Phone 4,Phone 5,Mile Marker,Road Name,Mailing Address,https,http
50,West Virginia,BFS FOODS #39,location_details.php?id=53966,https://www.truckstopsandservices.com/location_details.php?id=53966,Trucker,marathon,39.44287,-80.167046,I-79,133,2202 PLEASANT VALLEY RD,FAIRMONT,WV,26554,304-366-8109 (TRAVEL CENTER),304-366-8109 (SUBWAY),,,24 HOURS,0,0,0,2,0,0,,,,,,,,,,,,
50,West Virginia,CERTIFIED #305,location_details.php?id=54067,https://www.truckstopsandservices.com/location_details.php?id=54067,Trucker,ind_dealer_1,39.63671,-80.857574,WV 2,,WV 2 & WV 7,NEW MARTINSVILLE,WV,26155,304-455-2526 (TRAVEL CENTER),,,,6AM TO 10PM DAILY,,,,2,,,,,,,,,,,,,,
50,West Virginia,CHANEY'S SERVICE STATION,location_details.php?id=54071,https://www.truckstopsandservices.com/location_details.php?id=54071,Trucker,sunoco,40.61687,-80.55712,US 30,,751 CAROLINA AVE,CHESTER,WV,26034,304-387-3982 (TRAVEL CENTER),,,304-387-3982,24 HOURS,0,0,0,4,0,0,,,,,,,,,,,,
50,West Virginia,CLARK'S PUMP-N-SHOP,location_details.php?id=45722,https://www.truckstopsandservices.com/location_details.php?id=45722,Trucker,marathon,38.556657,-81.971606,US 817,HURRICANE CREEK,5011 WINFIELD RD,FRAZIERS BOTTOM,WV,25213,304-937-3838 (TRAVEL CENTER),,,,24 HOURS,10,0,0,4,0,0,,,,,,,,,,,,
50,West Virginia,GO MART,location_details.php?id=45708,https://www.truckstopsandservices.com/location_details.php?id=45708,Trucker,ind_dealer_1,38.893434,-79.846598,US 250,WV 23,1722 BEVERLEY PIKE,ELKINS,WV,26241,304-630-0460 (TRAVEL CENTER),,,,24 HOURS,0,0,0,4,0,0,,,,,,,,,,,,
50,West Virginia,GO MART,location_details.php?id=45709,https://www.truckstopsandservices.com/location_details.php?id=45709,Trucker,gomart,39.266048,-81.055779,US 50,WV 16,113 E WASHINGTON AVE,ELLENBORO,WV,26346,304-869-4044 (TRAVEL CENTER),304-869-4044 (MCDONALD'S),,304-869-4049,24 HOURS,10,0,0,3,0,0,,,,,,,,,,,,
50,West Virginia,GO MART,location_details.php?id=1231,https://www.truckstopsandservices.com/location_details.php?id=1231,Trucker,gomart,38.413049,-82.352026,I-64,15,4885 US 60,HUNTINGTON,WV,25705,304-736-7216 (TRAVEL CENTER),,,304-736-7216,24 HOURS,38,0,0,7,0,0,,,,,,,,,,,,
50,West Virginia,GO MART,location_details.php?id=1232,https://www.truckstopsandservices.com/location_details.php?id=1232,Trucker,gomart,37.796229,-81.217704,I-77,44,2100 HARPER RD,BECKLEY,WV,25801,304-255-2510 (TRAVEL CENTER),,,304-255-2524,24 HOURS,20,0,0,7,2,0,,,,,,,,,,,,
50,West Virginia,GO MART,location_details.php?id=1233,https://www.truckstopsandservices.com/location_details.php?id=1233,Trucker,gomart,38.30566,-81.563108,I-77,95,6414 MACCORKLE SE AVE,CHARLESTON,WV,25304,304-925-3592 (TRAVEL CENTER),,,304-925-8488,24 HOURS,74,0,0,8,0,0,,,,,,,,,,,,
50,West Virginia,GO MART,location_details.php?id=1234,https://www.truckstopsandservices.com/location_details.php?id=1234,Trucker,gomart,38.76111,-81.693252,I-77,132,47 SHINN LANE,FAIRPLAIN,WV,25271,304-372-2470 (TRAVEL CENTER),,,304-372-3511,24 HOURS,20,0,0,7,0,0,,,,,,,,,,,,
50,West Virginia,GO MART,location_details.php?id=1235,https://www.truckstopsandservices.com/location_details.php?id=1235,Trucker,gomart,38.59302,-81.043016,I-79,40,3101 BIG OTTER HWY,BIG OTTER,WV,25113,304-286-5908 (TRAVEL CENTER),,,304-286-5202,24 HOURS,10,0,0,2,0,0,,,,,,,,,,,,
50,West Virginia,GO MART,location_details.php?id=1236,https://www.truckstopsandservices.com/location_details.php?id=1236,Trucker,ind_dealer_1,38.704811,-80.659435,I-79,67,2195 SUTTON LANE,SUTTON,WV,26601,304-765-5840 (TRAVEL CENTER),,,,24 HOURS,30,,,8,1,0,,,,,,,,,,,,
50,West Virginia,GO MART,location_details.php?id=45723,https://www.truckstopsandservices.com/location_details.php?id=45723,Trucker,gomart,39.255173,-81.55591,WV 95,,1810 CAMDEN AVE,PARKERSBURG,WV,26101,304-424-3706 (TRAVEL CENTER),,,304-364-4687,24 HOURS,20,0,0,2,0,0,,,,,,,,,,,,
50,West Virginia,GO-MART,location_details.php?id=1238,https://www.truckstopsandservices.com/location_details.php?id=1238,Trucker,gomart,38.457854,-81.934615,I-64,39,4206 WV 34,TAYS VALLEY,WV,25569,304-757-9050 (TRAVEL CENTER),,,304-757-7925,24 HOURS,20,0,0,5,0,0,,,,,,,,,,,,
50,West Virginia,GO-MART #51,location_details.php?id=11870,https://www.truckstopsandservices.com/location_details.php?id=11870,Trucker,gomart,38.212352,-80.849899,US 19,WV 41,2074 OLD MOUNT NEBO RD,MOUNT NEBO,WV,26679,304-872-6849 (TRAVEL CENTER),,,,24 HOURS,30,0,0,4,0,0,,,,,,,,,,,,
50,West Virginia,JANE LEW TRUCK STOP,location_details.php?id=1451,https://www.truckstopsandservices.com/location_details.php?id=1451,Trucker,valero,39.104241,-80.388612,I-79,105,1000 HACKERS CREEK RD,JANE LEW,WV,26452,304-884-7876 (TRAVEL CENTER),,,304-884-8023,24 HOURS,75,0,0,6,6,3,,,,,,,,,,,,
50,West Virginia,K & T TRUCK STOP,location_details.php?id=1516,https://www.truckstopsandservices.com/location_details.php?id=1516,Trucker,ind_dealer_1,39.496049,-80.102425,I-79,139,73 MEADOWDALE RD,FAIRMONT,WV,26554,304-367-1517 (TRAVEL CENTER),304-367-1517 (K & T DINER),,304-367-9721,24 HOURS,25,0,0,8,2,0,,,,,,,,,,,,
50,West Virginia,LITTLE GENERAL,location_details.php?id=1710,https://www.truckstopsandservices.com/location_details.php?id=1710,Trucker,exxon,38.241261,-81.560437,I-77,89,10410 MACCORKLE AVE,MARMET,WV,25315,304-949-4628 (TRAVEL CENTER),304-949-4628 (SUBWAY),,,24 HOURS,3,0,0,3,0,0,,,,,,,,,,,,
50,West Virginia,LITTLE SANDY'S TRUCK STOP - BFS,location_details.php?id=1712,https://www.truckstopsandservices.com/location_details.php?id=1712,Trucker,sunoco,39.656404,-79.638323,I-68,23,44 FUEL DR,BRUCETON MILLS,WV,26525,304-379-7300 (TRAVEL CENTER),304-379-7300 (LITTLE SANDY'S),,304-379-6545,24 HOURS,12,0,12,2,0,0,,,,,,,,,,,,
50,West Virginia,LLOYD'S FOOD STORE,location_details.php?id=54639,https://www.truckstopsandservices.com/location_details.php?id=54639,Trucker,shell_,38.70488,-80.659004,I-79,67,2210 SUTTON LANE,SUTTON,WV,26601,304-765-5885 (TRAVEL CENTER),,,,24 HOURS,0,0,0,2,0,0,,,,,,,,,,,,
50,West Virginia,LOVE'S TRAVEL STOP #378,location_details.php?id=45711,https://www.truckstopsandservices.com/location_details.php?id=45711,Trucker,loves-travel-stops-country-stores_416x416,38.756383,-81.69006,I-77,132,3875 CHARLESTON RD,RIPLEY,WV,25271,304-372-5250 (TRAVEL CENTER),304-372-5250 (CHESTER'S FRIED CHICKEN),304-372-5250 (MCDONALD'S),304-372-4247,24 HOURS,65,0,0,7,5,2,,,,,,,,,,,,
50,West Virginia,MORTON TRAVEL PLAZA,location_details.php?id=2055,https://www.truckstopsandservices.com/location_details.php?id=2055,Trucker,exxon,38.101093,-81.383711,I-77,72 NB,500 VANKIRK DR,STANDARD,WV,25801,304-595-4525 (TRAVEL CENTER),304-595-4525 (KFC),304-595-4525 (BURGER KING),,24 HOURS,33,0,0,4,0,0,,,,,,304-595-4525 (PIZZA HUT),,,,,,
50,West Virginia,MOUNTAIN TOP TRUCK STOP,location_details.php?id=11876,https://www.truckstopsandservices.com/location_details.php?id=11876,Trucker,exxon,39.330617,-78.711413,US 50,CR 5,22700 NORTHWEST PIKE,ROMNEY,WV,26757,304-822-5675 (TRAVEL CENTER),,,304-822-8144,24 HOURS,25,0,0,4,0,0,,,,,,,,,,,,
50,West Virginia,Par Mar Truck Stop,location_details.php?id=64896,https://www.truckstopsandservices.com/location_details.php?id=64896,Trucker,,39.19429,-81.52661,I-77,,,Mineral Wells,WV,26150,304-489-8084,,,,,,,,,,,,,,,,,,,,,,
50,West Virginia,PARMAR SHELL,location_details.php?id=11874,https://www.truckstopsandservices.com/location_details.php?id=11874,Trucker,shell_,39.284777,-80.733123,US 50,,101 SNOW BIRD RD,WEST UNION,WV,26456,304-873-3371 (TRAVEL CENTER),304-379-7300 (SUBWAY),304-379-7300 (SAM'S HOT DOG'S),304-873-3405,24 HOURS,40,0,0,5,2,0,,,,,,,,,,,,
50,West Virginia,PIFER'S,location_details.php?id=55199,https://www.truckstopsandservices.com/location_details.php?id=55199,Trucker,marathon,39.18785,-81.527328,I-77,170,115 ELIZABETH PIKE,MINERAL WELLS,WV,26150,681-797-5506 (TRAVEL CENTER),,,681-797-5506,24 HOURS,0,0,0,3,0,0,,,,,,,,,,,,
50,West Virginia,PILOT TRAVEL CENTER #243,location_details.php?id=18416,https://www.truckstopsandservices.com/location_details.php?id=18416,Trucker,pilot,38.444641,-81.830953,I-64,45,4304 1ST AVE,NITRO,WV,25143,304-755-8654 (TRAVEL CENTER),304-755-6883 (ARBY'S),,304-755-8655,24 HOURS,60,17,17,6,5,0,3.199,3.599,4.259,,,,,,,,,
50,West Virginia,PILOT TRAVEL CENTER #474,location_details.php?id=37495,https://www.truckstopsandservices.com/location_details.php?id=37495,Trucker,pilot,38.705553,-80.664381,I-79,67,270 SCOTTS FORK - BONNIE RD,SUTTON,WV,26601,304-765-9270 (TRAVEL CENTER),304-765-7302 (MOE'S SOUTHWEST GRILL),304-765-7302 (CINNABON),304-765-7306,24 HOURS,56,0,0,7,5,0,2.999,3.699,4.259,,,,,,,,,
50,West Virginia,PILOT TRAVEL CENTER #503,location_details.php?id=22376,https://www.truckstopsandservices.com/location_details.php?id=22376,Trucker,pilot,39.539835,-79.994168,I-79,146,2309 SMITHTON RD,MORGANTOWN,WV,26508,304-284-8518 (TRAVEL CENTER),304-284-8518 (CINNABON),,304-284-8509,24 HOURS,70,0,0,7,5,0,3.199,3.759,4.259,,,,,,,,,
50,West Virginia,RUTTER'S #73,location_details.php?id=54885,https://www.truckstopsandservices.com/location_details.php?id=54885,Trucker,ind_dealer_1,39.403523,-78.016874,I-81,8,5021 TABLER STATION RD,INWOOD,WV,25428,681-247-2510 (TRAVEL CENTER),681-247-2510 (RUTTER'S DELI),,681-247-2511,24 HOURS,30,0,0,7,0,0,,,,,,,,,,,,
50,West Virginia,SHEETZ #144,location_details.php?id=65131,https://www.truckstopsandservices.com/location_details.php?id=65131,Trucker,ind_dealer_1,39.07719,-78.966122,US 48,,268 GERRY LOOP,MOOREFIELD,WV,26836,304-538-3000 (TRAVEL CENTER),,,,,,,,6,,,,,,,,,,,,,,
50,West Virginia,SMILEY'S,location_details.php?id=54941,https://www.truckstopsandservices.com/location_details.php?id=54941,Trucker,exxon,38.59875,-81.03952,I-79,40,6556 BIG OTTER HWY,IVYDALE,WV,25113,304-286-3911 (TRAVEL CENTER),,,,24 HOURS,5,0,0,2,0,0,,,,,,,,,,,,
50,West Virginia,SOUTHERN BELLE TRUCK STOP,location_details.php?id=11877,https://www.truckstopsandservices.com/location_details.php?id=11877,Trucker,ind_dealer_1,39.581638,-78.252295,US 522,,3425 VALLEY RD,BERKELEY SPRINGS,WV,25411,304-258-3648 (TRAVEL CENTER),304-258-3648 (SOUTHERN BELLE RESTAURANT),,,24 HOURS,12,0,0,2,0,0,,,,,,,,,,,,
50,West Virginia,SPEEDWAY,location_details.php?id=45710,https://www.truckstopsandservices.com/location_details.php?id=45710,Trucker,speedwaygas,38.761274,-81.692197,I-77,132,3451 COUNTY ROUTE 21,RIPLEY,WV,25271,304-372-5579 (TRAVEL CENTER),,,,24 HOURS,0,0,0,4,0,0,,,,,,,,,,,,
50,West Virginia,SPEEDWAY #9381,location_details.php?id=55074,https://www.truckstopsandservices.com/location_details.php?id=55074,Trucker,speedwaygas,39.255413,-81.553041,US 50,WV 14,415 DIVISION ST,PARKERSBURG,WV,26101,304-424-9428 (TRAVEL CENTER),304-424-9428 (SPEEDY CAFE),,,24 HOURS,,,,2,,,,,,,,,,,,,,
50,West Virginia,TRAVEL CENTERS OF AMERICA #032,location_details.php?id=3400,https://www.truckstopsandservices.com/location_details.php?id=3400,Trucker,catscale3,40.068152,-80.56913,I-70,11,270 W ALEXANDER RD,VALLEY GROVE,WV,26060-0008,304-547-1521 (TRAVEL CENTER),304-547-1521 (COUNTRY PRIDE RESTAURANT),,304-547-9454,24 HOURS,168,64,64,8,12,4,,,,,,,,,,,,
50,West Virginia,TRAVEL CENTERS OF AMERICA #149,location_details.php?id=3399,https://www.truckstopsandservices.com/location_details.php?id=3399,Trucker,catscale3,38.454199,-81.936445,I-64,39,4195 WV 34,HURRICANE,WV,25526-9772,304-757-7600 (TRAVEL CENTER),,,304-757-7818,24 HOURS,76,30,30,9,7,5,,,,,,,,,,,,
50,West Virginia,U-SAVE TRAVEL PLAZA,location_details.php?id=11871,https://www.truckstopsandservices.com/location_details.php?id=11871,Trucker,ind_dealer_1,38.196205,-80.861281,US 19,W 129,4 RIVERIA RD,MOUNT NEBO,WV,26679,304-872-8377 (TRAVEL CENTER),304-872-8377 (MABEL'S RESTAURANT),,304-872-8376,24 HOURS,300,0,0,5,3,4,,,,,,,,,,,,
51,Washington,AM/PM,location_details.php?id=44939,https://www.truckstopsandservices.com/location_details.php?id=44939,Trucker,arco-,47.054155,-120.661844,I-90,101,410 GLADMAR RD,THORP,WA,98946,509-964-2013 (TRAVEL CENTER),,,509-964-2036,24 HOURS,10,0,0,4,0,0,,,,,,,,,,,,
51,Washington,AMERISTAR TRAVEL PLAZA 101,location_details.php?id=3282,https://www.truckstopsandservices.com/location_details.php?id=3282,Trucker,shell_,46.308508,-119.97876,I-82,69,1825 WANETA RD,SUNNYSIDE,WA,98944,509-839-5300 (TRAVEL CENTER),,,509-839-0115,24 HOURS,50,0,0,3,2,0,,,,,,,,,,,,
51,Washington,AMERISTAR TRAVEL PLAZA 120,location_details.php?id=1353,https://www.truckstopsandservices.com/location_details.php?id=1353,Trucker,shell_,46.220088,-119.788213,I-82,80,101 MERLOT DR,PROSSER,WA,99350,509-786-1440 (TRAVEL CENTER),509-786-1440 (KRISPY KRUNCHY CHICKEN),,509-786-4597,24 HOURS,50,0,0,5,3,0,,,,,,,,,,,,
51,Washington,ARLINGTON FUEL STOP,location_details.php?id=276,https://www.truckstopsandservices.com/location_details.php?id=276,Trucker,76,48.187895,-122.205852,I-5,208,1801 PIONEER HWY E,ARLINGTON,WA,98223,360-652-6066 (TRAVEL CENTER),,,360-283-5413,24 HOURS,20,0,0,4,0,0,,,,,,,,,,,,
51,Washington,ASTRO 76,location_details.php?id=11899,https://www.truckstopsandservices.com/location_details.php?id=11899,Trucker,76,47.009099,-123.387463,US 12,,740 E MAIN ST,ELMA,WA,98541,360-482-4929 (TRAVEL CENTER),,,,24 HOURS,5,0,0,3,0,0,,,,,,,,,,,,
51,Washington,BJ'S AUTO/TRUCK PLAZA,location_details.php?id=11892,https://www.truckstopsandservices.com/location_details.php?id=11892,Trucker,shell_,47.372771,-120.140308,WA 28,,100 ROCK ISLAND DR,ROCK ISLAND,WA,98850,509-886-0230 (TRAVEL CENTER),509-886-0230 (ISLAND RESTAURANT),,509-884-1398,24 HOURS,50,0,0,3,2,0,,,,1,,,,,,,,
51,Washington,BJ'S FOOD-N-FUEL #20,location_details.php?id=53974,https://www.truckstopsandservices.com/location_details.php?id=53974,Trucker,shell_,47.5527,-120.58052,US 2,,9255 FOSTER RD,DRYDEN,WA,98815,509-782-4261 (TRAVEL CENTER),,,,24 HOURS,30,0,0,4,0,0,,,,,,,,,,,,
51,Washington,BJ'S LINCOLN ROCK,location_details.php?id=11898,https://www.truckstopsandservices.com/location_details.php?id=11898,Trucker,shell_,47.52869,-120.284428,US 2,,13228 US-2,EAST WENATCHIE,WA,98802,509-884-7415 (TRAVEL CENTER),,,,6AM TO 9PM DAILY,5,0,0,2,0,0,,,,,,,,,,,,
51,Washington,BOB'S KORNER,location_details.php?id=11891,https://www.truckstopsandservices.com/location_details.php?id=11891,Trucker,conoco,46.7969,-119.175888,WA 24,,2098 W BENCH RD,OTHELLO,WA,99344,509-488-6328 (TRAVEL CENTER),,,,6AM TO 10PM DAILY,20,0,0,4,0,0,,,,,,,,,,,,
51,Washington,COLVILLE FUELS HALF-SUN TRAVEL PLAZA,location_details.php?id=48412,https://www.truckstopsandservices.com/location_details.php?id=48412,Trucker,chevron,47.09915,-119.318518,I-90,176,420 S WANAPUM DR,MOSES LAKE,WA,98837,509-765-9101 (TRAVEL CENTER),,,,6AM TO 10PM DAILY,50,,,7,7,0,,,,,,,,,,,,
51,Washington,COOK ROAD SHELL,location_details.php?id=653,https://www.truckstopsandservices.com/location_details.php?id=653,Trucker,shell_,48.508527,-122.337279,I-5,232,9440 OLD HWY 99,BURLINGTON,WA,98223,360-757-2424 (TRAVEL CENTER),360-757-2424 (JACK IN THE BOX),360-757-2424 (BOB'S BURGER AND BREW),360-757-2424,24 HOURS,20,0,0,3,0,0,,,,,,,,,,,,
51,Washington,COUNTRY TRAVEL PLAZA,location_details.php?id=11903,https://www.truckstopsandservices.com/location_details.php?id=11903,Trucker,chevron,46.793228,-118.753719,US 395,WASHINGTON 26,790 PENCE RD,HATTON,WA,99341,509-234-0850 (TRAVEL CENTER),,,519-234-0858,24 HOURS,50,0,0,7,2,0,,,,,,,,,,,,
51,Washington,DEVINE'S FASTMART,location_details.php?id=11906,https://www.truckstopsandservices.com/location_details.php?id=11906,Trucker,conoco,47.732713,-117.36503,NORTH MARKET,,8213 N MARKET ST,SPOKANE,WA,99217,509-467-8457 (TRAVEL CENTER),509-467-8457 (DEVINE'S DELI),,,5AM TO 9PM DAILY,25,0,0,5,1,0,,,,,,,,,,,,
51,Washington,DONNA'S TRAVEL PLAZA,location_details.php?id=777,https://www.truckstopsandservices.com/location_details.php?id=777,Trucker,gulf-,48.100003,-122.189067,I-5,202,3104 116TH ST NE,MARYSVILLE,WA,98271,360-653-3000 (TRAVEL CENTER),,,,24 HOURS,50,0,0,7,6,0,,,,,,,,,,,,
51,Washington,EAGLE TRUCK PLAZA,location_details.php?id=796,https://www.truckstopsandservices.com/location_details.php?id=796,Trucker,76,46.584247,-122.884858,I-5,71,110 ESTEP RD,NAPAVINE,WA,98532,360-262-0582 (TRAVEL CENTER),,,360-262-0614,24 HOURS,50,0,0,2,0,0,,,,,,,,,,,,
51,Washington,ERNIE'S FUEL STOP,location_details.php?id=11893,https://www.truckstopsandservices.com/location_details.php?id=11893,Trucker,76,47.30441,-122.314231,WA 99,,33101 PACIFIC HWY S,FEDERAL WAY,WA,98003,253-944-1125 (TRAVEL CENTER),253-944-1125 (ERNIE'S DELI),,253-517-8013,24 HOURS,4,0,4,4,2,0,,,,,,,,,,,,
51,Washington,ERNIE'S TRUCK STOP,location_details.php?id=830,https://www.truckstopsandservices.com/location_details.php?id=830,Trucker,76,47.101801,-119.245624,I-90,179,1810 KITTLESON RD,MOSES LAKE,WA,98837,509-765-4470 (TRAVEL CENTER),,,509-766-1830,24 HOURS,150,0,0,7,3,0,,,,,,,,,,,,
51,Washington,ERNIE'S TRUCK STOP,location_details.php?id=11895,https://www.truckstopsandservices.com/location_details.php?id=11895,Trucker,76,47.404183,-122.227798,WA 167,84TH AVE,22018 84TH AVE S,KENT,WA,98032,253-872-8368 (TRAVEL CENTER),,,253-395-4331,24 HOURS,55,0,55,7,2,0,,,,,,,,,,,,
51,Washington,EXIT 115 AUTO/TRUCK STOP,location_details.php?id=837,https://www.truckstopsandservices.com/location_details.php?id=837,Trucker,shell_,46.975084,-120.413395,I-90,115,801 S MAIN ST,KITTITAS,WA,98934,509-968-3037 (TRAVEL CENTER),,,509-968-3037,24 HOURS,20,0,0,3,0,0,,,,,,,,,,,,
51,Washington,FLYING J DEALER #963,location_details.php?id=436,https://www.truckstopsandservices.com/location_details.php?id=436,Trucker,flying-j-,47.621107,-117.507086,I-90,276,3709 S GEIGER AVE,SPOKANE,WA,99224,509-456-8843 (TRAVEL CENTER),509-456-8843 (SUBWAY),,509-624-7885,24 HOURS,2,0,0,6,2,0,,4.399,3.999,,,,,,,,,
51,Washington,FLYING J DEALER #967,location_details.php?id=437,https://www.truckstopsandservices.com/location_details.php?id=437,Trucker,flying-j-,47.663653,-117.315551,I-90,286,6606 E BROADWAY AVE,SPOKANE,WA,99212,509-535-3028 (TRAVEL CENTER),509-535-3028 (BROADWAY DINER),,509-535-7589,24 HOURS,60,0,0,6,7,1,,4.759,4.199,,,,,,,,,
51,Washington,FLYING J DEALER #970,location_details.php?id=438,https://www.truckstopsandservices.com/location_details.php?id=438,Trucker,flying-j-,46.262701,-119.082554,I-182,14,2216 E HILLSBORO ST,PASCO,WA,99301,509-547-5561 (TRAVEL CENTER),,,509-547-4570,24 HOURS,50,0,0,6,2,0,3.999,4.699,,,,,,,,,,
51,Washington,FLYING J TRAVEL CENTER #965,location_details.php?id=444,https://www.truckstopsandservices.com/location_details.php?id=444,Trucker,flying-j-,46.971126,-120.538647,I-90,109,2300 S CANYON RD,ELLENSBURG,WA,98926,509-925-6161 (TRAVEL CENTER),509-925-6161 (SAK'S FAMILY DINER),,509-925-5748,24 HOURS,50,0,0,7,7,0,,4.359,,,,,,,,,,
51,Washington,FOUR STAR SUPPLY,location_details.php?id=19192,https://www.truckstopsandservices.com/location_details.php?id=19192,Trucker,cenex--300_0,46.475404,-117.578468,US 12,,2255 VILLARD ST,POMEROY,WA,99347,509-843-3693 (TRAVEL CENTER),,,,6AM TO 8PM DAILY,0,0,0,2,0,0,,,,,,,,,,,,
51,Washington,GEARJAMMER TRUCK PLAZA,location_details.php?id=1213,https://www.truckstopsandservices.com/location_details.php?id=1213,Trucker,shell_,46.567985,-120.472672,I-82,36,2310 RUDKIN RD,YAKIMA,WA,98903,509-248-9640 (TRAVEL CENTER),509-248-9640 (GEARJAMMER RESTAURANT),,509-575-0108,24 HOURS,170,0,0,5,8,1,,,,,,,,,,,,
51,Washington,GRANGER PLACE,location_details.php?id=44935,https://www.truckstopsandservices.com/location_details.php?id=44935,Trucker,conoco,46.346046,-120.180722,I-82,58,1201 BAILEY AVE,GRANGER,WA,98932,509-854-1776 (TRAVEL CENTER),509-854-1776 (SKIPPER'S),,509-854-6216,7AM TO 8PM DAILY,5,0,0,2,0,0,,,,,,,,,,,,
51,Washington,GRANGER TRAVEL PLAZA,location_details.php?id=1268,https://www.truckstopsandservices.com/location_details.php?id=1268,Trucker,arco-,46.344408,-120.179725,I-82,58,1221 BAILEY AVE,GRANGER,WA,98932,509-854-0250 (TRAVEL CENTER),509-854-0250 (GRANGER RESTAURANT),,509-854-1026,24 HOURS,50,0,50,4,4,0,,,,,,,,,,,,
51,Washington,INDUSTRIAL WAY CHEVRON,location_details.php?id=1411,https://www.truckstopsandservices.com/location_details.php?id=1411,Trucker,chevron,46.114481,-122.942791,I-5,36,1161 INDUSTRIAL WAY,LONGVIEW,WA,98632,360-425-2031 (TRAVEL CENTER),360-425-2031 (INDIWAY DINER),,360-425-9330,24 HOURS,9,0,0,7,0,0,,,,,,,,,,,,
51,Washington,JAKE'S TEXACO,location_details.php?id=1449,https://www.truckstopsandservices.com/location_details.php?id=1449,Trucker,texaco-,47.116091,-118.389871,I-90,220,1508 W 1ST AVE,RITZVILLE,WA,99169,509-659-0815 (TRAVEL CENTER),,,509-659-4255,24 HOURS,50,0,0,4,0,5,,,,,,,,,,,,
51,Washington,KHALSA KING CITY TRUCK STOP,location_details.php?id=1606,https://www.truckstopsandservices.com/location_details.php?id=1606,Trucker,shell_,46.262216,-119.083897,I-182,14,2100 E HILLSBORO ST,PASCO,WA,99301,509-547-0373 (TRAVEL CENTER),,,509-547-4004,24 HOURS,50,30,30,3,3,0,,,,,,,,,,,,
51,Washington,KITIMAT SEATTLE GULL,location_details.php?id=1614,https://www.truckstopsandservices.com/location_details.php?id=1614,Trucker,ind_dealer_1,47.574581,-122.329937,I-5,163,3215 4TH AVE S,SEATTLE,WA,98134,206-621-9777 (TRAVEL CENTER),,,,24 HOURS,4,,,4,0,0,,,,,,,,,,,,
51,Washington,LOVE'S TRAVEL STOP #413,location_details.php?id=15291,https://www.truckstopsandservices.com/location_details.php?id=15291,Trucker,loves-travel-stops-country-stores_416x416,47.007264,-120.586297,I-90,106,1512 HWY 97,ELLENSBURG,WA,98926,509-925-5200 (TRAVEL CENTER),509-925-5200 (SUBWAY),,509-925-5308,24 HOURS,85,0,0,7,5,3,,,,,,,,,,,,
51,Washington,LOVE'S TRAVEL STOP #448,location_details.php?id=15286,https://www.truckstopsandservices.com/location_details.php?id=15286,Trucker,loves-travel-stops-country-stores_416x416,47.244774,-122.385439,I-5,136-B NB / 136 SB,1501 34TH AVE E,TACOMA,WA,98424,253-922-8884 (TRAVEL CENTER),253-922-8884 (CHESTER'S FRIED CHICKEN),253-922-8884 (SUBWAY),253-922-2256,24 HOURS,88,0,0,8,8,3,,,,,,253-922-8884 (GODFATHER'S PIZZA),,,,,,
51,Washington,LOVE'S TRAVEL STOP #454,location_details.php?id=23260,https://www.truckstopsandservices.com/location_details.php?id=23260,Trucker,loves-travel-stops-country-stores_416x416,46.602711,-122.908009,I-5,72,1276 RUSH RD,NAPAVINE,WA,98532,360-748-6597 (TRAVEL CENTER),360-748-6597 (CARL'S JR),,360-748-6659,24 HOURS,75,0,0,8,5,2,,,,,,,,,,,,
51,Washington,LOVE'S TRAVEL STOP #514,location_details.php?id=38441,https://www.truckstopsandservices.com/location_details.php?id=38441,Trucker,loves-travel-stops-country-stores_416x416,47.112609,-118.367387,I-90,221,1370 N HWY 261,RITZVILLE,WA,99169,509-659-1005 (TRAVEL CENTER),509-659-1005 (CARL'S JR.),,509-659-1023,24 HOURS,86,0,0,8,7,2,,,,,,,,,,,,
